 

stn;time;rs1000m0
STE;190101;0
STE;190102;0
STE;190103;0
STE;190104;0
STE;190105;0
STE;190106;0
STE;190107;0
STE;190108;0
STE;190109;0
STE;190110;0
STE;190111;0
STE;190112;0
STE;190201;0
STE;190202;0
STE;190203;0
STE;190204;0
STE;190205;0
STE;190206;0
STE;190207;0
STE;190208;0
STE;190209;0
STE;190210;0
STE;190211;0
STE;190212;0
STE;190301;0
STE;190302;0
STE;190303;0
STE;190304;0
STE;190305;0
STE;190306;0
STE;190307;0
STE;190308;0
STE;190309;0
STE;190310;0
STE;190311;0
STE;190312;0
STE;190401;0
STE;190402;0
STE;190403;0
STE;190404;0
STE;190405;0
STE;190406;0
STE;190407;0
STE;190408;0
STE;190409;0
STE;190410;0
STE;190411;0
STE;190412;0
STE;190501;0
STE;190502;0
STE;190503;0
STE;190504;0
STE;190505;0
STE;190506;0
STE;190507;0
STE;190508;0
STE;190509;0
STE;190510;0
STE;190511;0
STE;190512;0
STE;190601;0
STE;190602;0
STE;190603;0
STE;190604;0
STE;190605;0
STE;190606;0
STE;190607;0
STE;190608;0
STE;190609;0
STE;190610;0
STE;190611;0
STE;190612;0
STE;190701;0
STE;190702;0
STE;190703;0
STE;190704;0
STE;190705;0
STE;190706;0
STE;190707;0
STE;190708;0
STE;190709;0
STE;190710;0
STE;190711;0
STE;190712;0
STE;190801;0
STE;190802;0
STE;190803;0
STE;190804;0
STE;190805;0
STE;190806;0
STE;190807;0
STE;190808;0
STE;190809;0
STE;190810;0
STE;190811;0
STE;190812;0
STE;190901;0
STE;190902;0
STE;190903;0
STE;190904;0
STE;190905;0
STE;190906;0
STE;190907;0
STE;190908;0
STE;190909;0
STE;190910;0
STE;190911;0
STE;190912;0
STE;191001;0
