 

stn;time;rs1000m0
BRP;190010;0
BRP;190011;0
BRP;190012;0
BRP;190101;0
BRP;190102;0
BRP;190103;0
BRP;190104;0
BRP;190105;0
BRP;190106;0
BRP;190107;0
BRP;190108;0
BRP;190109;0
BRP;190110;0
BRP;190111;0
BRP;190112;0
BRP;190201;0
BRP;190202;0
BRP;190203;0
BRP;190204;0
BRP;190205;0
BRP;190206;0
BRP;190207;0
BRP;190208;0
BRP;190209;0
BRP;190210;0
BRP;190211;0
BRP;190212;0
BRP;190301;0
BRP;190302;0
BRP;190303;0
BRP;190304;0
BRP;190305;0
BRP;190306;0
BRP;190307;0
BRP;190308;0
BRP;190309;0
BRP;190310;0
BRP;190311;0
BRP;190312;0
BRP;190401;0
BRP;190402;0
BRP;190403;0
BRP;190404;0
BRP;190405;0
BRP;190406;0
BRP;190407;0
BRP;190408;0
BRP;190409;0
BRP;190410;0
BRP;190411;0
BRP;190412;0
BRP;190501;0
BRP;190502;0
BRP;190503;0
BRP;190504;0
BRP;190505;0
BRP;190506;0
BRP;190507;0
BRP;190508;0
BRP;190509;0
BRP;190510;0
BRP;190511;0
BRP;190512;0
BRP;190601;0
BRP;190602;0
BRP;190603;0
BRP;190604;0
BRP;190605;0
BRP;190606;0
BRP;190607;0
BRP;190608;0
BRP;190609;0
BRP;190610;0
BRP;190611;0
BRP;190612;0
BRP;190701;0
BRP;190702;0
BRP;190703;0
BRP;190704;0
BRP;190705;0
BRP;190706;0
BRP;190707;0
BRP;190708;0
BRP;190709;0
BRP;190710;0
BRP;190711;0
BRP;190712;0
BRP;190801;0
BRP;190802;0
BRP;190803;0
BRP;190804;0
BRP;190805;0
BRP;190806;0
BRP;190807;0
BRP;190808;0
BRP;190809;0
BRP;190810;0
BRP;190811;0
BRP;190812;0
BRP;190901;0
BRP;190902;0
BRP;190903;0
BRP;190904;0
BRP;190905;0
BRP;190906;0
BRP;190907;0
BRP;190908;0
BRP;190909;0
BRP;190910;0
BRP;190911;0
BRP;190912;0
BRP;191001;0
