 

stn;time;rs1000m0
MEV;190601;0
MEV;190602;0
MEV;190603;0
MEV;190604;0
MEV;190605;0
MEV;190606;0
MEV;190607;0
MEV;190608;0
MEV;190609;0
MEV;190610;0
MEV;190611;0
MEV;190612;0
MEV;190701;0
MEV;190702;0
MEV;190703;0
MEV;190704;0
MEV;190705;0
MEV;190706;0
MEV;190707;0
MEV;190708;0
MEV;190709;0
MEV;190710;0
MEV;190711;0
MEV;190712;0
MEV;190801;0
MEV;190802;0
MEV;190803;0
MEV;190804;0
MEV;190805;0
MEV;190806;0
MEV;190807;0
MEV;190808;0
MEV;190809;0
MEV;190810;0
MEV;190811;0
MEV;190812;0
MEV;190901;0
MEV;190902;0
MEV;190903;0
MEV;190904;0
MEV;190905;0
MEV;190906;0
MEV;190907;0
MEV;190908;0
MEV;190909;0
MEV;190910;0
MEV;190911;0
MEV;190912;0
MEV;191001;0
