 

stn;time;rs1000m0
GOH;190010;0
GOH;190011;0
GOH;190012;0
GOH;190101;0
GOH;190102;0
GOH;190103;0
GOH;190104;0
GOH;190105;0
GOH;190106;1
GOH;190107;0
GOH;190108;0
GOH;190109;0
GOH;190110;0
GOH;190111;0
GOH;190112;0
GOH;190201;0
GOH;190202;0
GOH;190203;0
GOH;190204;0
GOH;190205;0
GOH;190206;0
GOH;190207;0
GOH;190208;0
GOH;190209;0
GOH;190210;0
GOH;190211;0
GOH;190212;0
GOH;190301;0
GOH;190302;0
GOH;190303;0
GOH;190304;0
GOH;190305;1
GOH;190306;0
GOH;190307;1
GOH;190308;0
GOH;190309;0
GOH;190310;0
GOH;190311;0
GOH;190312;0
GOH;190401;0
GOH;190402;0
GOH;190403;0
GOH;190404;0
GOH;190405;0
GOH;190406;0
GOH;190407;0
GOH;190408;0
GOH;190409;0
GOH;190410;0
GOH;190411;0
GOH;190412;0
GOH;190501;0
GOH;190502;0
GOH;190503;0
GOH;190504;0
GOH;190505;0
GOH;190506;0
GOH;190507;0
GOH;190508;0
GOH;190509;0
GOH;190510;0
GOH;190511;0
GOH;190512;0
GOH;190601;0
GOH;190602;0
GOH;190603;0
GOH;190604;0
GOH;190605;0
GOH;190606;0
GOH;190607;0
GOH;190608;0
GOH;190609;0
GOH;190610;0
GOH;190611;0
GOH;190612;0
GOH;190701;0
GOH;190702;0
GOH;190703;0
GOH;190704;0
GOH;190705;0
GOH;190706;0
GOH;190707;0
GOH;190708;0
GOH;190709;0
GOH;190710;0
GOH;190711;0
GOH;190712;0
GOH;190801;0
GOH;190802;0
GOH;190803;0
GOH;190804;0
GOH;190805;0
GOH;190806;0
GOH;190807;0
GOH;190808;0
GOH;190809;0
GOH;190810;0
GOH;190811;0
GOH;190812;0
GOH;190901;0
GOH;190902;0
GOH;190903;0
GOH;190904;0
GOH;190905;0
GOH;190906;0
GOH;190907;0
GOH;190908;0
GOH;190909;0
GOH;190910;0
GOH;190911;0
GOH;190912;0
GOH;191001;0
