 

stn;time;rs1000m0
LUG;186401;0
LUG;186402;0
LUG;186403;0
LUG;186404;0
LUG;186405;0
LUG;186406;0
LUG;186407;0
LUG;186408;0
LUG;186409;0
LUG;186410;1
LUG;186411;0
LUG;186412;0
LUG;186501;0
LUG;186502;0
LUG;186503;0
LUG;186504;0
LUG;186505;0
LUG;186506;0
LUG;186507;1
LUG;186508;0
LUG;186509;0
LUG;186510;0
LUG;186511;0
LUG;186512;0
LUG;186601;0
LUG;186602;0
LUG;186603;0
LUG;186604;0
LUG;186605;0
LUG;186606;0
LUG;186607;0
LUG;186608;0
LUG;186609;0
LUG;186610;0
LUG;186611;0
LUG;186612;0
LUG;186701;0
LUG;186702;0
LUG;186703;0
LUG;186704;0
LUG;186705;0
LUG;186706;0
LUG;186707;0
LUG;186708;0
LUG;186709;1
LUG;186710;0
LUG;186711;0
LUG;186712;0
LUG;186801;0
LUG;186802;0
LUG;186803;0
LUG;186804;0
LUG;186805;0
LUG;186806;0
LUG;186807;0
LUG;186808;0
LUG;186809;0
LUG;186810;0
LUG;186811;0
LUG;186812;0
LUG;186901;0
LUG;186902;0
LUG;186903;0
LUG;186904;0
LUG;186905;0
LUG;186906;0
LUG;186907;0
LUG;186908;0
LUG;186909;0
LUG;186910;0
LUG;186911;0
LUG;186912;0
LUG;187001;0
LUG;187002;0
LUG;187003;0
LUG;187004;0
LUG;187005;0
LUG;187006;0
LUG;187007;0
LUG;187008;0
LUG;187009;0
LUG;187010;0
LUG;187011;0
LUG;187012;0
LUG;187101;0
LUG;187102;0
LUG;187103;0
LUG;187104;0
LUG;187105;0
LUG;187106;1
LUG;187107;0
LUG;187108;0
LUG;187109;0
LUG;187110;0
LUG;187111;0
LUG;187112;0
LUG;187201;0
LUG;187202;0
LUG;187203;0
LUG;187204;0
LUG;187205;0
LUG;187206;1
LUG;187207;0
LUG;187208;0
LUG;187209;0
LUG;187210;0
LUG;187211;0
LUG;187212;0
LUG;187301;0
LUG;187302;0
LUG;187303;0
LUG;187304;0
LUG;187305;0
LUG;187306;0
LUG;187307;0
LUG;187308;0
LUG;187309;0
LUG;187310;0
LUG;187311;0
LUG;187312;0
LUG;187401;0
LUG;187402;0
LUG;187403;0
LUG;187404;0
LUG;187405;0
LUG;187406;0
LUG;187407;0
LUG;187408;0
LUG;187409;0
LUG;187410;0
LUG;187411;0
LUG;187412;0
LUG;187501;0
LUG;187502;0
LUG;187503;0
LUG;187504;0
LUG;187505;0
LUG;187506;0
LUG;187507;0
LUG;187508;0
LUG;187509;0
LUG;187510;0
LUG;187511;0
LUG;187512;0
LUG;187601;0
LUG;187602;0
LUG;187603;0
LUG;187604;0
LUG;187605;0
LUG;187606;1
LUG;187607;0
LUG;187608;0
