 

stn;time;rs1000m0
DEM;189208;0
DEM;189209;0
DEM;189210;0
DEM;189211;0
DEM;189212;0
DEM;189301;0
DEM;189302;0
DEM;189303;0
DEM;189304;0
DEM;189305;0
DEM;189306;0
DEM;189307;0
DEM;189308;0
DEM;189309;0
DEM;189310;0
DEM;189311;0
DEM;189312;0
DEM;189401;0
DEM;189402;0
DEM;189403;0
DEM;189404;0
DEM;189405;0
DEM;189406;0
DEM;189407;0
DEM;189408;0
DEM;189409;0
DEM;189410;0
DEM;189411;0
DEM;189412;0
DEM;189501;0
DEM;189502;0
DEM;189503;0
DEM;189504;0
DEM;189505;0
DEM;189506;0
DEM;189507;0
DEM;189508;0
DEM;189509;0
DEM;189510;0
DEM;189511;0
DEM;189512;0
DEM;189601;0
DEM;189602;0
DEM;189603;0
DEM;189604;0
DEM;189605;0
DEM;189606;0
DEM;189607;0
DEM;189608;0
DEM;189609;0
DEM;189610;0
DEM;189611;0
DEM;189612;0
DEM;189701;0
DEM;189702;0
DEM;189703;0
DEM;189704;0
DEM;189705;0
DEM;189706;0
DEM;189707;0
DEM;189708;0
DEM;189709;0
DEM;189710;0
DEM;189711;0
DEM;189712;0
DEM;189801;0
DEM;189802;0
DEM;189803;0
DEM;189804;0
DEM;189805;0
DEM;189806;0
DEM;189807;0
DEM;189808;0
DEM;189809;0
DEM;189810;0
DEM;189811;0
DEM;189812;0
DEM;189901;0
DEM;189902;0
DEM;189903;0
DEM;189904;0
DEM;189905;0
DEM;189906;0
DEM;189907;0
DEM;189908;0
DEM;189909;0
DEM;189910;0
DEM;189911;0
DEM;189912;0
DEM;190001;0
DEM;190002;0
DEM;190003;0
DEM;190004;0
DEM;190005;0
DEM;190006;0
DEM;190007;0
DEM;190008;0
DEM;190009;0
DEM;190010;0
DEM;190011;0
DEM;190012;0
DEM;190101;0
DEM;190102;0
DEM;190103;0
DEM;190104;0
DEM;190105;0
DEM;190106;0
DEM;190107;0
DEM;190108;0
DEM;190109;0
DEM;190110;0
DEM;190111;0
DEM;190112;0
DEM;190201;0
DEM;190202;0
DEM;190203;0
DEM;190204;0
DEM;190205;0
DEM;190206;0
DEM;190207;0
DEM;190208;0
DEM;190209;0
DEM;190210;0
DEM;190211;0
DEM;190212;0
DEM;190301;0
DEM;190302;0
DEM;190303;0
DEM;190304;0
DEM;190305;0
DEM;190306;0
DEM;190307;0
DEM;190308;0
DEM;190309;0
DEM;190310;0
DEM;190311;0
DEM;190312;0
DEM;190401;0
DEM;190402;0
DEM;190403;0
DEM;190404;0
DEM;190405;0
DEM;190406;0
DEM;190407;0
DEM;190408;0
DEM;190409;0
DEM;190410;0
DEM;190411;0
DEM;190412;0
DEM;190501;0
DEM;190502;0
DEM;190503;0
DEM;190504;0
DEM;190505;0
DEM;190506;0
DEM;190507;0
DEM;190508;0
DEM;190509;0
DEM;190510;0
DEM;190511;0
DEM;190512;0
DEM;190601;0
DEM;190602;0
DEM;190603;0
DEM;190604;0
DEM;190605;0
DEM;190606;0
DEM;190607;0
DEM;190608;0
DEM;190609;0
DEM;190610;0
DEM;190611;0
DEM;190612;0
DEM;190701;0
DEM;190702;0
DEM;190703;0
DEM;190704;0
DEM;190705;0
DEM;190706;0
DEM;190707;0
DEM;190708;0
DEM;190709;0
DEM;190710;0
DEM;190711;0
DEM;190712;0
DEM;190801;0
DEM;190802;0
DEM;190803;0
DEM;190804;0
DEM;190805;0
DEM;190806;0
DEM;190807;0
DEM;190808;0
DEM;190809;0
DEM;190810;0
DEM;190811;0
DEM;190812;0
DEM;190901;0
DEM;190902;0
DEM;190903;0
DEM;190904;0
DEM;190905;0
DEM;190906;0
DEM;190907;0
DEM;190908;0
DEM;190909;0
DEM;190910;0
DEM;190911;0
DEM;190912;0
DEM;191001;0
