 

stn;time;rs1000m0
FIE;190101;0
FIE;190102;0
FIE;190103;0
FIE;190104;0
FIE;190105;0
FIE;190106;0
FIE;190107;0
FIE;190108;0
FIE;190109;0
FIE;190110;0
FIE;190111;0
FIE;190112;0
FIE;190201;0
FIE;190202;0
FIE;190203;0
FIE;190204;0
FIE;190205;0
FIE;190206;0
FIE;190207;0
FIE;190208;0
FIE;190209;0
FIE;190210;0
FIE;190211;0
FIE;190212;0
FIE;190301;0
FIE;190302;0
FIE;190303;0
FIE;190304;0
FIE;190305;0
FIE;190306;0
FIE;190307;0
FIE;190308;0
FIE;190309;0
FIE;190310;0
FIE;190311;0
FIE;190312;0
FIE;190401;0
FIE;190402;0
FIE;190403;0
FIE;190404;0
FIE;190405;0
FIE;190406;0
FIE;190407;0
FIE;190408;0
FIE;190409;0
FIE;190410;0
FIE;190411;0
FIE;190412;0
FIE;190501;0
FIE;190502;0
FIE;190503;0
FIE;190504;0
FIE;190505;0
FIE;190506;0
FIE;190507;0
FIE;190508;0
FIE;190509;0
FIE;190510;0
FIE;190511;0
FIE;190512;0
FIE;190601;0
FIE;190602;0
FIE;190603;0
FIE;190604;0
FIE;190605;0
FIE;190606;0
FIE;190607;0
FIE;190608;0
FIE;190609;0
FIE;190610;0
FIE;190611;0
FIE;190612;0
FIE;190701;0
FIE;190702;0
FIE;190703;0
FIE;190704;0
FIE;190705;0
FIE;190706;0
FIE;190707;0
FIE;190708;0
FIE;190709;0
FIE;190710;0
FIE;190711;0
FIE;190712;0
FIE;190801;0
FIE;190802;0
FIE;190803;0
FIE;190804;0
FIE;190805;0
FIE;190806;0
FIE;190807;0
FIE;190808;0
FIE;190809;0
FIE;190810;0
FIE;190811;0
FIE;190812;0
FIE;190901;0
FIE;190902;0
FIE;190903;0
FIE;190904;0
FIE;190905;0
FIE;190906;0
FIE;190907;0
FIE;190908;0
FIE;190909;0
FIE;190910;0
FIE;190911;0
FIE;190912;0
FIE;191001;0
