 

stn;time;brefard0
MTR;20050601;1
MTR;20050602;0
MTR;20050603;8
MTR;20050604;107
MTR;20050605;0
MTR;20050606;0
MTR;20050607;0
MTR;20050608;0
MTR;20050609;0
MTR;20050610;0
MTR;20050611;0
MTR;20050612;1
MTR;20050613;3
MTR;20050614;0
MTR;20050615;1
MTR;20050616;0
MTR;20050617;0
MTR;20050618;0
MTR;20050619;2
MTR;20050620;0
MTR;20050621;0
MTR;20050622;0
MTR;20050623;363
MTR;20050624;25
MTR;20050625;670
MTR;20050626;0
MTR;20050627;12
MTR;20050628;0
MTR;20050629;487
MTR;20050630;147
MTR;20050701;1
MTR;20050702;0
MTR;20050703;0
MTR;20050704;1
MTR;20050705;2
MTR;20050706;0
MTR;20050707;0
MTR;20050708;1
MTR;20050709;5
MTR;20050710;0
MTR;20050711;0
MTR;20050712;15
MTR;20050713;3
MTR;20050714;0
MTR;20050715;0
MTR;20050716;26
MTR;20050717;0
MTR;20050718;387
MTR;20050719;1
MTR;20050720;0
MTR;20050721;0
MTR;20050722;5
MTR;20050723;21
MTR;20050724;0
MTR;20050725;36
MTR;20050726;0
MTR;20050727;0
MTR;20050728;0
MTR;20050729;178
MTR;20050730;301
MTR;20050731;0
MTR;20050801;16
MTR;20050802;188
MTR;20050803;0
MTR;20050804;0
MTR;20050805;0
MTR;20050806;0
MTR;20050807;1
MTR;20050808;0
MTR;20050809;0
MTR;20050810;0
MTR;20050811;50
MTR;20050812;0
MTR;20050813;0
MTR;20050814;0
MTR;20050815;0
MTR;20050816;0
MTR;20050817;0
MTR;20050818;21
MTR;20050819;36
MTR;20050820;239
MTR;20050821;1
MTR;20050822;0
MTR;20050823;0
MTR;20050824;0
MTR;20050825;0
MTR;20050826;0
MTR;20050827;18
MTR;20050828;0
MTR;20050829;0
MTR;20050830;0
MTR;20050831;0
MTR;20050901;66
MTR;20050902;156
MTR;20050903;26
MTR;20050904;4
MTR;20050905;1
MTR;20050906;0
MTR;20050907;0
MTR;20050908;2
MTR;20050909;2
MTR;20050910;0
MTR;20050911;143
MTR;20050912;5
MTR;20050913;0
MTR;20050914;0
MTR;20050915;0
MTR;20050916;0
MTR;20050917;0
MTR;20050918;0
MTR;20050919;0
MTR;20050920;0
MTR;20050921;0
MTR;20050922;0
MTR;20050923;0
MTR;20050924;0
MTR;20050925;4
MTR;20050926;0
MTR;20050927;0
MTR;20050928;0
MTR;20050929;1
MTR;20050930;0
MTR;20051001;0
MTR;20051002;0
MTR;20051003;0
MTR;20051004;1
MTR;20051005;0
MTR;20051006;0
MTR;20051007;1
MTR;20051008;0
MTR;20051009;0
MTR;20051010;0
MTR;20051011;0
MTR;20051012;0
MTR;20051013;0
MTR;20051014;0
MTR;20051015;0
MTR;20051016;0
MTR;20051017;0
MTR;20051018;0
MTR;20051019;1
MTR;20051020;0
MTR;20051021;0
MTR;20051022;0
MTR;20051023;0
MTR;20051024;0
MTR;20051025;0
MTR;20051026;0
MTR;20051027;0
MTR;20051028;0
MTR;20051029;0
MTR;20051030;0
MTR;20051031;0
MTR;20051101;0
MTR;20051102;0
MTR;20051103;0
MTR;20051104;0
MTR;20051105;0
MTR;20051106;0
MTR;20051107;0
MTR;20051108;0
MTR;20051109;0
MTR;20051110;0
MTR;20051111;0
MTR;20051112;0
MTR;20051113;1
MTR;20051114;0
MTR;20051115;0
MTR;20051116;0
MTR;20051117;0
MTR;20051118;0
MTR;20051119;0
MTR;20051120;0
MTR;20051121;0
MTR;20051122;0
MTR;20051123;0
MTR;20051124;0
MTR;20051125;0
MTR;20051126;0
MTR;20051127;0
MTR;20051128;1
MTR;20051129;0
MTR;20051130;0
MTR;20051201;0
MTR;20051202;0
MTR;20051203;1
MTR;20051204;0
MTR;20051205;0
MTR;20051206;0
MTR;20051207;0
MTR;20051208;0
MTR;20051209;0
MTR;20051210;0
MTR;20051211;0
MTR;20051212;0
MTR;20051213;0
MTR;20051214;0
MTR;20051215;0
MTR;20051216;0
MTR;20051217;0
MTR;20051218;0
MTR;20051219;0
MTR;20051220;0
MTR;20051221;0
MTR;20051222;0
MTR;20051223;0
MTR;20051224;0
MTR;20051225;0
MTR;20051226;0
MTR;20051227;0
MTR;20051228;0
MTR;20051229;0
MTR;20051230;0
MTR;20051231;0
MTR;20060101;0
MTR;20060102;0
MTR;20060103;0
MTR;20060104;0
MTR;20060105;0
MTR;20060106;0
MTR;20060107;0
MTR;20060108;0
MTR;20060109;0
MTR;20060110;0
MTR;20060111;0
MTR;20060112;0
MTR;20060113;0
MTR;20060114;0
MTR;20060115;0
MTR;20060116;0
MTR;20060117;0
MTR;20060118;0
MTR;20060119;0
MTR;20060120;0
MTR;20060121;0
MTR;20060122;0
MTR;20060123;0
MTR;20060124;0
MTR;20060125;0
MTR;20060126;0
MTR;20060127;0
MTR;20060128;0
MTR;20060129;0
MTR;20060130;0
MTR;20060131;0
MTR;20060201;0
MTR;20060202;0
MTR;20060203;0
MTR;20060204;0
MTR;20060205;0
MTR;20060206;0
MTR;20060207;0
MTR;20060208;0
MTR;20060209;0
MTR;20060210;0
MTR;20060211;0
MTR;20060212;0
MTR;20060213;0
MTR;20060214;0
MTR;20060215;0
MTR;20060216;0
MTR;20060217;0
MTR;20060218;0
MTR;20060219;0
MTR;20060220;0
MTR;20060221;0
MTR;20060222;0
MTR;20060223;0
MTR;20060224;0
MTR;20060225;0
MTR;20060226;0
MTR;20060227;0
MTR;20060228;0
MTR;20060301;0
MTR;20060302;0
MTR;20060303;0
MTR;20060304;0
MTR;20060305;0
MTR;20060306;0
MTR;20060307;0
MTR;20060308;0
MTR;20060309;0
MTR;20060310;0
MTR;20060311;0
MTR;20060312;0
MTR;20060313;0
MTR;20060314;0
MTR;20060315;0
MTR;20060316;0
MTR;20060317;0
MTR;20060318;0
MTR;20060319;0
MTR;20060320;0
MTR;20060321;0
MTR;20060322;0
MTR;20060323;0
MTR;20060324;0
MTR;20060325;0
MTR;20060326;0
MTR;20060327;0
MTR;20060328;0
MTR;20060329;0
MTR;20060330;0
MTR;20060331;0
MTR;20060401;1
MTR;20060402;0
MTR;20060403;0
MTR;20060404;0
MTR;20060405;0
MTR;20060406;0
MTR;20060407;0
MTR;20060408;0
MTR;20060409;0
MTR;20060410;0
MTR;20060411;0
MTR;20060412;0
MTR;20060413;0
MTR;20060414;0
MTR;20060415;0
MTR;20060416;0
MTR;20060417;0
MTR;20060418;1
MTR;20060419;0
MTR;20060420;6
MTR;20060421;1
MTR;20060422;3
MTR;20060423;0
MTR;20060424;1
MTR;20060425;0
MTR;20060426;0
MTR;20060427;0
MTR;20060428;0
MTR;20060429;0
MTR;20060430;0
MTR;20060501;0
MTR;20060502;0
MTR;20060503;0
MTR;20060504;0
MTR;20060505;3
MTR;20060506;0
MTR;20060507;0
MTR;20060508;0
MTR;20060509;0
MTR;20060510;3
MTR;20060511;0
MTR;20060512;0
MTR;20060513;9
MTR;20060514;0
MTR;20060515;0
MTR;20060516;9
MTR;20060517;0
MTR;20060518;1
MTR;20060519;46
MTR;20060520;0
MTR;20060521;0
MTR;20060522;5
MTR;20060523;34
MTR;20060524;0
MTR;20060525;0
MTR;20060526;0
MTR;20060527;0
MTR;20060528;0
MTR;20060529;28
MTR;20060530;0
MTR;20060531;0
MTR;20060601;0
MTR;20060602;0
MTR;20060603;0
MTR;20060604;0
MTR;20060605;0
MTR;20060606;0
MTR;20060607;0
MTR;20060608;0
MTR;20060609;0
MTR;20060610;0
MTR;20060611;0
MTR;20060612;0
MTR;20060613;2
MTR;20060614;0
MTR;20060615;1
MTR;20060616;58
MTR;20060617;10
MTR;20060618;3
MTR;20060619;2
MTR;20060620;34
MTR;20060621;23
MTR;20060622;1
MTR;20060623;0
MTR;20060624;201
MTR;20060625;292
MTR;20060626;111
MTR;20060627;116
MTR;20060628;182
MTR;20060629;131
MTR;20060630;0
MTR;20060701;0
MTR;20060702;0
MTR;20060703;172
MTR;20060704;257
MTR;20060705;166
MTR;20060706;585
MTR;20060707;0
MTR;20060708;11
MTR;20060709;0
MTR;20060710;0
MTR;20060711;0
MTR;20060712;281
MTR;20060713;414
MTR;20060714;614
MTR;20060715;2
MTR;20060716;0
MTR;20060717;33
MTR;20060718;27
MTR;20060719;0
MTR;20060720;0
MTR;20060721;179
MTR;20060722;145
MTR;20060723;24
MTR;20060724;37
MTR;20060725;774
MTR;20060726;479
MTR;20060727;700
MTR;20060728;426
MTR;20060729;0
MTR;20060730;42
MTR;20060731;78
MTR;20060801;42
MTR;20060802;1
MTR;20060803;5
MTR;20060804;0
MTR;20060805;0
MTR;20060806;0
MTR;20060807;0
MTR;20060808;0
MTR;20060809;34
MTR;20060810;0
MTR;20060811;3
MTR;20060812;1
MTR;20060813;1
MTR;20060814;9
MTR;20060815;0
MTR;20060816;2
MTR;20060817;28
MTR;20060818;20
MTR;20060819;0
MTR;20060820;10
MTR;20060821;1
