 

stn;time;brefard0
CHA;19810630;0
CHA;19810701;0
CHA;19810702;431
CHA;19810703;3241
CHA;19810704;0
CHA;19810705;63
CHA;19810706;0
CHA;19810707;0
CHA;19810708;247
CHA;19810709;305
CHA;19810710;1931
CHA;19810711;16
CHA;19810712;0
CHA;19810713;203
CHA;19810714;0
CHA;19810715;0
CHA;19810716;0
CHA;19810717;697
CHA;19810718;1254
CHA;19810719;0
CHA;19810720;0
CHA;19810721;0
CHA;19810722;180
CHA;19810723;1165
CHA;19810724;657
CHA;19810725;124
CHA;19810726;0
CHA;19810727;0
CHA;19810728;0
CHA;19810729;0
CHA;19810730;0
CHA;19810731;0
CHA;19810801;1
CHA;19810802;52
CHA;19810803;7
CHA;19810804;0
CHA;19810805;0
CHA;19810806;939
CHA;19810807;72
CHA;19810808;359
CHA;19810809;482
CHA;19810810;0
CHA;19810811;0
CHA;19810812;0
CHA;19810813;0
CHA;19810814;0
CHA;19810815;0
CHA;19810816;339
CHA;19810817;0
CHA;19810818;0
CHA;19810819;0
CHA;19810820;235
CHA;19810821;233
CHA;19810822;0
CHA;19810823;0
CHA;19810824;0
CHA;19810825;0
CHA;19810826;0
CHA;19810827;0
CHA;19810828;0
CHA;19810829;0
CHA;19810830;0
CHA;19810831;196
CHA;19810901;880
CHA;19810902;0
CHA;19810903;187
CHA;19810904;0
CHA;19810905;0
CHA;19810906;0
CHA;19810907;0
CHA;19810908;329
CHA;19810909;0
CHA;19810910;153
CHA;19810911;478
CHA;19810912;695
CHA;19810913;17
CHA;19810914;0
CHA;19810915;0
CHA;19810916;0
CHA;19810917;0
CHA;19810918;461
CHA;19810919;399
CHA;19810920;0
CHA;19810921;0
CHA;19810922;538
CHA;19810923;20
CHA;19810924;1
CHA;19810925;0
CHA;19810926;1
CHA;19810927;400
CHA;19810928;532
CHA;19810929;0
CHA;19810930;0
CHA;19811001;0
CHA;19811002;0
CHA;19811003;149
CHA;19811004;0
CHA;19811005;0
CHA;19811006;1089
CHA;19811007;3
CHA;19811008;0
CHA;19811009;61
CHA;19811010;0
CHA;19811011;2
CHA;19811012;1052
CHA;19811013;469
CHA;19811014;26
CHA;19811015;0
CHA;19811016;0
CHA;19811017;0
CHA;19811018;200
CHA;19811019;0
CHA;19811020;0
CHA;19811021;0
CHA;19811022;535
CHA;19811023;639
CHA;19811024;297
CHA;19811025;0
CHA;19811026;610
CHA;19811027;0
CHA;19811028;0
CHA;19811029;0
CHA;19811030;1312
CHA;19811031;0
CHA;19811101;0
CHA;19811102;0
CHA;19811103;0
CHA;19811104;0
CHA;19811105;0
CHA;19811106;0
CHA;19811107;0
CHA;19811108;0
CHA;19811109;0
CHA;19811110;0
CHA;19811111;0
CHA;19811112;0
CHA;19811113;0
CHA;19811114;129
CHA;19811115;0
CHA;19811116;0
CHA;19811117;0
CHA;19811118;0
CHA;19811119;0
CHA;19811120;0
CHA;19811121;0
CHA;19811122;0
CHA;19811123;0
CHA;19811124;94
CHA;19811125;0
CHA;19811126;0
CHA;19811127;1701
CHA;19811128;2371
CHA;19811129;198
CHA;19811130;0
CHA;19811201;626
CHA;19811202;0
CHA;19811203;0
CHA;19811204;1
CHA;19811205;0
CHA;19811206;0
CHA;19811207;0
CHA;19811208;2278
CHA;19811209;1289
CHA;19811210;199
CHA;19811211;22
CHA;19811212;0
CHA;19811213;0
CHA;19811214;4045
CHA;19811215;1578
CHA;19811216;1574
CHA;19811217;1370
CHA;19811218;1
CHA;19811219;0
CHA;19811220;0
CHA;19811221;0
CHA;19811222;0
CHA;19811223;0
CHA;19811224;207
CHA;19811225;524
CHA;19811226;0
CHA;19811227;0
CHA;19811228;0
CHA;19811229;770
CHA;19811230;392
CHA;19811231;1749
CHA;19820101;0
CHA;19820102;0
CHA;19820103;0
CHA;19820104;0
CHA;19820105;1096
CHA;19820106;885
CHA;19820107;0
CHA;19820108;0
CHA;19820109;733
CHA;19820110;0
CHA;19820111;297
CHA;19820112;853
CHA;19820113;0
CHA;19820114;0
CHA;19820115;0
CHA;19820116;0
CHA;19820117;0
CHA;19820118;0
CHA;19820119;0
CHA;19820120;0
CHA;19820121;0
CHA;19820122;0
CHA;19820123;0
CHA;19820124;0
CHA;19820125;0
CHA;19820126;0
CHA;19820127;0
CHA;19820128;0
CHA;19820129;0
CHA;19820130;0
CHA;19820131;0
CHA;19820201;0
CHA;19820202;0
CHA;19820203;0
CHA;19820204;554
CHA;19820205;0
CHA;19820206;0
CHA;19820207;0
CHA;19820208;427
CHA;19820209;0
CHA;19820210;0
CHA;19820211;0
CHA;19820212;0
CHA;19820213;0
CHA;19820214;0
CHA;19820215;0
CHA;19820216;0
CHA;19820217;0
CHA;19820218;0
CHA;19820219;0
CHA;19820220;0
CHA;19820221;0
CHA;19820222;0
CHA;19820223;0
CHA;19820224;0
CHA;19820225;0
CHA;19820226;0
CHA;19820227;0
CHA;19820228;0
CHA;19820301;1
CHA;19820302;857
CHA;19820303;0
CHA;19820304;0
CHA;19820305;0
CHA;19820306;0
CHA;19820307;0
CHA;19820308;0
CHA;19820309;0
CHA;19820310;0
CHA;19820311;2038
CHA;19820312;1305
CHA;19820313;1012
CHA;19820314;0
CHA;19820315;0
CHA;19820316;0
CHA;19820317;643
CHA;19820318;412
CHA;19820319;0
CHA;19820320;1615
CHA;19820321;0
CHA;19820322;207
CHA;19820323;1044
CHA;19820324;0
CHA;19820325;0
CHA;19820326;0
CHA;19820327;0
CHA;19820328;793
CHA;19820329;1299
CHA;19820330;2727
CHA;19820331;0
CHA;19820401;0
CHA;19820402;0
CHA;19820403;0
CHA;19820404;0
CHA;19820405;0
CHA;19820406;0
CHA;19820407;0
CHA;19820408;1052
CHA;19820409;0
CHA;19820410;0
CHA;19820411;0
CHA;19820412;0
CHA;19820413;0
CHA;19820414;0
CHA;19820415;0
CHA;19820416;0
CHA;19820417;0
CHA;19820418;0
CHA;19820419;0
CHA;19820420;0
CHA;19820421;0
CHA;19820422;0
CHA;19820423;0
CHA;19820424;694
CHA;19820425;0
CHA;19820426;0
CHA;19820427;0
CHA;19820428;0
CHA;19820429;567
CHA;19820430;495
CHA;19820501;0
CHA;19820502;0
CHA;19820503;0
CHA;19820504;2058
CHA;19820505;205
CHA;19820506;441
CHA;19820507;0
CHA;19820508;0
CHA;19820509;309
CHA;19820510;624
CHA;19820511;0
CHA;19820512;0
CHA;19820513;0
CHA;19820514;0
CHA;19820515;0
CHA;19820516;3
CHA;19820517;762
CHA;19820518;31
CHA;19820519;815
CHA;19820520;1759
CHA;19820521;0
CHA;19820522;0
CHA;19820523;250
CHA;19820524;521
CHA;19820525;0
CHA;19820526;0
CHA;19820527;0
CHA;19820528;818
CHA;19820529;0
CHA;19820530;0
CHA;19820531;151
CHA;19820601;0
CHA;19820602;9
CHA;19820603;40
CHA;19820604;2341
CHA;19820605;1082
CHA;19820606;1772
CHA;19820607;2131
CHA;19820608;874
CHA;19820609;395
CHA;19820610;605
CHA;19820611;329
CHA;19820612;422
CHA;19820613;1014
CHA;19820614;535
CHA;19820615;0
CHA;19820616;0
CHA;19820617;0
CHA;19820618;1290
CHA;19820619;0
CHA;19820620;0
CHA;19820621;0
CHA;19820622;2730
CHA;19820623;1976
CHA;19820624;0
CHA;19820625;1003
CHA;19820626;2324
CHA;19820627;29
CHA;19820628;59
CHA;19820629;0
CHA;19820630;0
CHA;19820701;0
CHA;19820702;19
CHA;19820703;186
CHA;19820704;1278
CHA;19820705;0
CHA;19820706;0
CHA;19820707;0
CHA;19820708;0
CHA;19820709;0
CHA;19820710;0
CHA;19820711;0
CHA;19820712;0
CHA;19820713;19
CHA;19820714;17
CHA;19820715;782
CHA;19820716;1140
CHA;19820717;433
CHA;19820718;1
CHA;19820719;17
CHA;19820720;989
CHA;19820721;1202
CHA;19820722;1067
CHA;19820723;1136
CHA;19820724;558
CHA;19820725;891
CHA;19820726;0
CHA;19820727;0
CHA;19820728;0
CHA;19820729;0
CHA;19820730;240
CHA;19820731;113
CHA;19820801;0
CHA;19820802;37
CHA;19820803;1520
CHA;19820804;120
CHA;19820805;51
CHA;19820806;1006
CHA;19820807;811
CHA;19820808;0
CHA;19820809;0
CHA;19820810;0
CHA;19820811;0
CHA;19820812;0
CHA;19820813;1546
CHA;19820814;0
CHA;19820815;563
CHA;19820816;1319
CHA;19820817;85
CHA;19820818;0
CHA;19820819;0
CHA;19820820;428
CHA;19820821;0
CHA;19820822;0
CHA;19820823;1
CHA;19820824;0
CHA;19820825;0
CHA;19820826;365
CHA;19820827;709
CHA;19820828;2
CHA;19820829;0
CHA;19820830;0
CHA;19820831;312
CHA;19820901;0
CHA;19820902;0
CHA;19820903;0
CHA;19820904;0
CHA;19820905;153
CHA;19820906;2420
CHA;19820907;0
CHA;19820908;0
CHA;19820909;0
CHA;19820910;0
CHA;19820911;0
CHA;19820912;0
CHA;19820913;0
CHA;19820914;0
CHA;19820915;0
CHA;19820916;0
CHA;19820917;134
CHA;19820918;597
CHA;19820919;0
CHA;19820920;27
CHA;19820921;0
CHA;19820922;507
CHA;19820923;0
CHA;19820924;0
CHA;19820925;0
CHA;19820926;1636
CHA;19820927;0
CHA;19820928;0
CHA;19820929;0
CHA;19820930;0
CHA;19821001;0
CHA;19821002;0
CHA;19821003;0
CHA;19821004;297
CHA;19821005;780
CHA;19821006;3
CHA;19821007;0
CHA;19821008;100
CHA;19821009;0
CHA;19821010;454
CHA;19821011;2
CHA;19821012;0
CHA;19821013;292
CHA;19821014;1023
CHA;19821015;1437
CHA;19821016;0
CHA;19821017;487
CHA;19821018;0
CHA;19821019;0
CHA;19821020;0
CHA;19821021;0
CHA;19821022;0
CHA;19821023;87
CHA;19821024;1
CHA;19821025;1
CHA;19821026;0
CHA;19821027;0
CHA;19821028;0
CHA;19821029;0
CHA;19821030;0
CHA;19821031;0
CHA;19821101;0
CHA;19821102;0
CHA;19821103;0
CHA;19821104;0
CHA;19821105;0
CHA;19821106;0
CHA;19821107;0
CHA;19821108;0
CHA;19821109;413
CHA;19821110;0
CHA;19821111;0
CHA;19821112;52
CHA;19821113;758
CHA;19821114;0
CHA;19821115;1
CHA;19821116;3
CHA;19821117;115
CHA;19821118;0
CHA;19821119;0
CHA;19821120;0
CHA;19821121;0
CHA;19821122;0
CHA;19821123;0
CHA;19821124;1166
CHA;19821125;0
CHA;19821126;0
CHA;19821127;0
CHA;19821128;0
CHA;19821129;0
CHA;19821130;0
CHA;19821201;0
CHA;19821202;0
CHA;19821203;0
CHA;19821204;0
CHA;19821205;0
CHA;19821206;0
CHA;19821207;0
CHA;19821208;0
CHA;19821209;0
CHA;19821210;1432
CHA;19821211;72
CHA;19821212;204
CHA;19821213;107
CHA;19821214;0
CHA;19821215;0
CHA;19821216;0
CHA;19821217;670
CHA;19821218;0
CHA;19821219;0
CHA;19821220;1485
CHA;19821221;0
CHA;19821222;387
CHA;19821223;0
CHA;19821224;0
CHA;19821225;0
CHA;19821226;0
CHA;19821227;0
