 

stn;time;brefard0
LEN;20050601;0
LEN;20050602;0
LEN;20050603;324
LEN;20050604;0
LEN;20050605;0
LEN;20050606;0
LEN;20050607;0
LEN;20050608;0
LEN;20050609;0
LEN;20050610;0
LEN;20050611;0
LEN;20050612;5
LEN;20050613;78
LEN;20050614;1
LEN;20050615;0
LEN;20050616;0
LEN;20050617;0
LEN;20050618;0
LEN;20050619;44
LEN;20050620;147
LEN;20050621;26
LEN;20050622;55
LEN;20050623;325
LEN;20050624;464
LEN;20050625;31
LEN;20050626;0
LEN;20050627;22
LEN;20050628;110
LEN;20050629;102
LEN;20050630;0
LEN;20050701;1
LEN;20050702;0
LEN;20050703;0
LEN;20050704;81
LEN;20050705;1
LEN;20050706;0
LEN;20050707;0
LEN;20050708;0
LEN;20050709;0
LEN;20050710;0
LEN;20050711;0
LEN;20050712;3
LEN;20050713;5
LEN;20050714;0
LEN;20050715;0
LEN;20050716;109
LEN;20050717;0
LEN;20050718;364
LEN;20050719;7
LEN;20050720;0
LEN;20050721;0
LEN;20050722;0
LEN;20050723;0
LEN;20050724;51
LEN;20050725;298
LEN;20050726;4
LEN;20050727;0
LEN;20050728;0
LEN;20050729;145
LEN;20050730;0
LEN;20050731;0
LEN;20050801;2
LEN;20050802;1
LEN;20050803;0
LEN;20050804;0
LEN;20050805;0
LEN;20050806;1
LEN;20050807;0
LEN;20050808;0
LEN;20050809;0
LEN;20050810;0
LEN;20050811;69
LEN;20050812;0
LEN;20050813;0
LEN;20050814;49
LEN;20050815;0
LEN;20050816;0
LEN;20050817;0
LEN;20050818;204
LEN;20050819;81
LEN;20050820;1
LEN;20050821;0
LEN;20050822;0
LEN;20050823;0
LEN;20050824;0
LEN;20050825;0
LEN;20050826;0
LEN;20050827;0
LEN;20050828;0
LEN;20050829;0
LEN;20050830;0
LEN;20050831;0
LEN;20050901;2
LEN;20050902;10
LEN;20050903;1
LEN;20050904;0
LEN;20050905;58
LEN;20050906;1
LEN;20050907;0
LEN;20050908;0
LEN;20050909;0
LEN;20050910;40
LEN;20050911;0
LEN;20050912;0
LEN;20050913;0
LEN;20050914;0
LEN;20050915;0
LEN;20050916;0
LEN;20050917;0
LEN;20050918;0
LEN;20050919;0
LEN;20050920;0
LEN;20050921;0
LEN;20050922;0
LEN;20050923;0
LEN;20050924;0
LEN;20050925;5
LEN;20050926;0
LEN;20050927;1
LEN;20050928;0
LEN;20050929;0
LEN;20050930;0
LEN;20051001;0
LEN;20051002;0
LEN;20051003;0
LEN;20051004;0
LEN;20051005;0
LEN;20051006;0
LEN;20051007;0
LEN;20051008;0
LEN;20051009;0
LEN;20051010;0
LEN;20051011;0
LEN;20051012;0
LEN;20051013;0
LEN;20051014;0
LEN;20051015;0
LEN;20051016;0
LEN;20051017;0
LEN;20051018;0
LEN;20051019;0
LEN;20051020;0
LEN;20051021;0
LEN;20051022;0
LEN;20051023;0
LEN;20051024;0
LEN;20051025;0
LEN;20051026;0
LEN;20051027;0
LEN;20051028;0
LEN;20051029;0
LEN;20051030;0
LEN;20051031;0
LEN;20051101;0
LEN;20051102;0
LEN;20051103;0
LEN;20051104;0
LEN;20051105;0
LEN;20051106;0
LEN;20051107;0
LEN;20051108;0
LEN;20051109;0
LEN;20051110;0
LEN;20051111;0
LEN;20051112;0
LEN;20051113;1
LEN;20051114;0
LEN;20051115;0
LEN;20051116;0
LEN;20051117;0
LEN;20051118;0
LEN;20051119;0
LEN;20051120;0
LEN;20051121;0
LEN;20051122;0
LEN;20051123;0
LEN;20051124;0
LEN;20051125;0
LEN;20051126;0
LEN;20051127;0
LEN;20051128;0
LEN;20051129;0
LEN;20051130;0
LEN;20051201;0
LEN;20051202;0
LEN;20051203;0
LEN;20051204;0
LEN;20051205;0
