 

stn;time;brefard0
ZEV;20050601;0
ZEV;20050602;0
ZEV;20050603;0
ZEV;20050604;104
ZEV;20050605;0
ZEV;20050606;0
ZEV;20050607;0
ZEV;20050608;0
ZEV;20050609;0
ZEV;20050610;0
ZEV;20050611;0
ZEV;20050612;0
ZEV;20050613;2
ZEV;20050614;1
ZEV;20050615;0
ZEV;20050616;0
ZEV;20050617;0
ZEV;20050618;0
ZEV;20050619;0
ZEV;20050620;0
ZEV;20050621;1
ZEV;20050622;0
ZEV;20050623;299
ZEV;20050624;141
ZEV;20050625;489
ZEV;20050626;0
ZEV;20050627;2
ZEV;20050628;0
ZEV;20050629;461
ZEV;20050630;152
ZEV;20050701;0
ZEV;20050702;0
ZEV;20050703;0
ZEV;20050704;0
ZEV;20050705;2
ZEV;20050706;0
ZEV;20050707;0
ZEV;20050708;0
ZEV;20050709;1
ZEV;20050710;0
ZEV;20050711;1
ZEV;20050712;3
ZEV;20050713;0
ZEV;20050714;0
ZEV;20050715;1
ZEV;20050716;58
ZEV;20050717;0
ZEV;20050718;372
ZEV;20050719;2
ZEV;20050720;0
ZEV;20050721;0
ZEV;20050722;3
ZEV;20050723;45
ZEV;20050724;0
ZEV;20050725;17
ZEV;20050726;1
ZEV;20050727;1
ZEV;20050728;0
ZEV;20050729;90
ZEV;20050730;204
ZEV;20050731;0
ZEV;20050801;6
ZEV;20050802;84
ZEV;20050803;0
ZEV;20050804;0
ZEV;20050805;0
ZEV;20050806;0
ZEV;20050807;0
ZEV;20050808;0
ZEV;20050809;0
ZEV;20050810;0
ZEV;20050811;49
ZEV;20050812;0
ZEV;20050813;0
ZEV;20050814;1
ZEV;20050815;0
ZEV;20050816;0
ZEV;20050817;0
ZEV;20050818;112
ZEV;20050819;17
ZEV;20050820;167
ZEV;20050821;0
ZEV;20050822;0
ZEV;20050823;0
ZEV;20050824;0
ZEV;20050825;0
ZEV;20050826;0
ZEV;20050827;6
ZEV;20050828;0
ZEV;20050829;0
ZEV;20050830;0
ZEV;20050831;0
ZEV;20050901;38
ZEV;20050902;76
ZEV;20050903;1
ZEV;20050904;0
ZEV;20050905;1
ZEV;20050906;2
ZEV;20050907;0
ZEV;20050908;0
ZEV;20050909;2
ZEV;20050910;0
ZEV;20050911;51
ZEV;20050912;0
ZEV;20050913;0
ZEV;20050914;0
ZEV;20050915;0
ZEV;20050916;1
ZEV;20050917;1
ZEV;20050918;0
ZEV;20050919;0
ZEV;20050920;0
ZEV;20050921;0
ZEV;20050922;0
ZEV;20050923;0
ZEV;20050924;0
ZEV;20050925;4
ZEV;20050926;0
ZEV;20050927;0
ZEV;20050928;0
ZEV;20050929;0
ZEV;20050930;0
ZEV;20051001;0
ZEV;20051002;0
ZEV;20051003;0
ZEV;20051004;0
ZEV;20051005;0
ZEV;20051006;0
ZEV;20051007;0
ZEV;20051008;0
ZEV;20051009;0
ZEV;20051010;0
ZEV;20051011;0
ZEV;20051012;0
ZEV;20051013;0
ZEV;20051014;0
ZEV;20051015;0
ZEV;20051016;0
ZEV;20051017;0
ZEV;20051018;0
