 

stn;time;brefard0
GSS;20050601;0
GSS;20050602;0
GSS;20050603;475
GSS;20050604;0
GSS;20050605;0
GSS;20050606;0
GSS;20050607;0
GSS;20050608;0
GSS;20050609;0
GSS;20050610;0
GSS;20050611;0
GSS;20050612;27
GSS;20050613;138
GSS;20050614;0
GSS;20050615;0
GSS;20050616;0
GSS;20050617;0
GSS;20050618;0
GSS;20050619;0
GSS;20050620;0
GSS;20050621;0
GSS;20050622;0
GSS;20050623;184
GSS;20050624;525
GSS;20050625;20
GSS;20050626;1
GSS;20050627;0
GSS;20050628;1
GSS;20050629;133
GSS;20050630;21
GSS;20050701;20
GSS;20050702;0
GSS;20050703;0
GSS;20050704;344
GSS;20050705;68
GSS;20050706;0
GSS;20050707;1
GSS;20050708;5
GSS;20050709;0
GSS;20050710;0
GSS;20050711;1
GSS;20050712;0
GSS;20050713;0
GSS;20050714;0
GSS;20050715;0
GSS;20050716;215
GSS;20050717;0
GSS;20050718;620
GSS;20050719;8
GSS;20050720;0
GSS;20050721;0
GSS;20050722;9
GSS;20050723;0
GSS;20050724;0
GSS;20050725;695
GSS;20050726;1
GSS;20050727;0
GSS;20050728;1
GSS;20050729;66
GSS;20050730;3
GSS;20050731;0
GSS;20050801;7
GSS;20050802;0
GSS;20050803;0
GSS;20050804;0
GSS;20050805;0
GSS;20050806;1
GSS;20050807;62
GSS;20050808;0
GSS;20050809;0
GSS;20050810;0
GSS;20050811;0
GSS;20050812;0
GSS;20050813;0
GSS;20050814;34
GSS;20050815;0
GSS;20050816;0
GSS;20050817;0
GSS;20050818;38
GSS;20050819;18
GSS;20050820;13
GSS;20050821;0
GSS;20050822;0
GSS;20050823;0
GSS;20050824;0
GSS;20050825;0
GSS;20050826;0
GSS;20050827;0
GSS;20050828;0
GSS;20050829;0
GSS;20050830;0
GSS;20050831;0
GSS;20050901;2
GSS;20050902;5
GSS;20050903;0
GSS;20050904;0
GSS;20050905;19
GSS;20050906;0
GSS;20050907;0
GSS;20050908;0
GSS;20050909;96
GSS;20050910;0
GSS;20050911;0
GSS;20050912;0
GSS;20050913;0
GSS;20050914;0
GSS;20050915;0
GSS;20050916;0
GSS;20050917;0
GSS;20050918;0
GSS;20050919;0
GSS;20050920;0
GSS;20050921;0
GSS;20050922;0
GSS;20050923;0
GSS;20050924;0
GSS;20050925;2
GSS;20050926;0
GSS;20050927;0
GSS;20050928;0
GSS;20050929;0
GSS;20050930;0
GSS;20051001;0
GSS;20051002;0
GSS;20051003;0
GSS;20051004;0
GSS;20051005;0
GSS;20051006;0
GSS;20051007;0
GSS;20051008;0
GSS;20051009;0
GSS;20051010;0
GSS;20051011;0
GSS;20051012;0
GSS;20051013;0
GSS;20051014;0
GSS;20051015;0
GSS;20051016;0
GSS;20051017;0
GSS;20051018;0
GSS;20051019;0
GSS;20051020;0
GSS;20051021;0
GSS;20051022;2
GSS;20051023;0
GSS;20051024;0
GSS;20051025;0
GSS;20051026;0
GSS;20051027;0
GSS;20051028;0
GSS;20051029;0
GSS;20051030;0
GSS;20051031;0
GSS;20051101;0
GSS;20051102;0
GSS;20051103;0
GSS;20051104;0
GSS;20051105;0
GSS;20051106;0
GSS;20051107;0
GSS;20051108;0
GSS;20051109;0
GSS;20051110;0
GSS;20051111;0
GSS;20051112;0
GSS;20051113;0
GSS;20051114;0
GSS;20051115;0
GSS;20051116;0
GSS;20051117;0
GSS;20051118;0
GSS;20051119;0
GSS;20051120;0
GSS;20051121;0
GSS;20051122;0
GSS;20051123;0
GSS;20051124;0
GSS;20051125;0
GSS;20051126;0
GSS;20051127;0
GSS;20051128;0
GSS;20051129;0
GSS;20051130;0
GSS;20051201;0
GSS;20051202;0
GSS;20051203;0
GSS;20051204;0
GSS;20051205;0
GSS;20051206;0
GSS;20051207;0
GSS;20051208;0
GSS;20051209;0
GSS;20051210;0
GSS;20051211;0
GSS;20051212;0
GSS;20051213;0
GSS;20051214;0
GSS;20051215;0
GSS;20051216;0
GSS;20051217;0
GSS;20051218;0
GSS;20051219;0
GSS;20051220;0
GSS;20051221;0
GSS;20051222;0
GSS;20051223;0
GSS;20051224;0
GSS;20051225;0
GSS;20051226;0
GSS;20051227;0
GSS;20051228;0
GSS;20051229;0
GSS;20051230;0
GSS;20051231;0
GSS;20060101;0
GSS;20060102;0
GSS;20060103;0
