 

stn;time;rs1000m0
SAG;193501;0
SAG;193502;0
SAG;193503;0
SAG;193504;0
SAG;193505;0
SAG;193506;0
SAG;193507;0
SAG;193508;0
SAG;193509;0
SAG;193510;0
SAG;193511;0
SAG;193512;0
SAG;193601;0
SAG;193602;0
SAG;193603;0
SAG;193604;0
SAG;193605;0
SAG;193606;0
SAG;193607;0
SAG;193608;0
SAG;193609;0
SAG;193610;0
SAG;193611;0
SAG;193612;0
SAG;193701;0
SAG;193702;0
SAG;193703;0
SAG;193704;0
SAG;193705;0
SAG;193706;0
SAG;193707;0
SAG;193708;0
SAG;193709;0
SAG;193710;0
SAG;193711;0
SAG;193712;0
SAG;193801;0
SAG;193802;0
SAG;193803;0
SAG;193804;0
SAG;193805;0
SAG;193806;0
SAG;193807;0
SAG;193808;0
SAG;193809;0
SAG;193810;0
SAG;193811;0
SAG;193812;0
SAG;193901;0
SAG;193902;0
SAG;193903;0
SAG;193904;0
SAG;193905;0
SAG;193906;0
SAG;193907;0
SAG;193908;0
SAG;193909;0
SAG;193910;0
SAG;193911;0
SAG;193912;0
SAG;194001;0
SAG;194002;0
SAG;194003;0
SAG;194004;0
SAG;194005;0
SAG;194006;0
SAG;194007;0
SAG;194008;0
SAG;194009;0
SAG;194010;0
SAG;194011;0
SAG;194012;0
SAG;194101;0
SAG;194102;0
SAG;194103;0
SAG;194104;0
SAG;194105;0
SAG;194106;0
SAG;194107;0
SAG;194108;0
SAG;194109;0
SAG;194110;0
SAG;194111;0
SAG;194112;0
SAG;194201;0
SAG;194202;0
SAG;194203;0
SAG;194204;0
SAG;194205;0
SAG;194206;0
SAG;194207;0
SAG;194208;0
SAG;194209;0
SAG;194210;0
SAG;194211;0
SAG;194212;0
SAG;194301;0
SAG;194302;0
SAG;194303;0
SAG;194304;0
SAG;194305;0
SAG;194306;0
SAG;194307;0
SAG;194308;0
SAG;194309;0
SAG;194310;0
SAG;194311;0
SAG;194312;0
SAG;194401;0
SAG;194402;0
SAG;194403;0
SAG;194404;0
SAG;194405;0
SAG;194406;0
SAG;194407;0
SAG;194408;0
SAG;194409;0
SAG;194410;0
SAG;194411;0
SAG;194412;0
SAG;194501;0
SAG;194502;0
SAG;194503;0
SAG;194504;0
SAG;194505;0
SAG;194506;0
SAG;194507;0
SAG;194508;0
SAG;194509;0
SAG;194510;0
SAG;194511;0
SAG;194512;0
SAG;194601;0
