 

stn;time;rs1000m0
ARB;193501;0
ARB;193502;0
ARB;193503;0
ARB;193504;0
ARB;193505;0
ARB;193506;0
ARB;193507;0
ARB;193508;0
ARB;193509;0
ARB;193510;0
ARB;193511;0
ARB;193512;0
ARB;193601;0
ARB;193602;0
ARB;193603;0
ARB;193604;0
ARB;193605;0
ARB;193606;0
ARB;193607;0
ARB;193608;0
ARB;193609;0
ARB;193610;0
ARB;193611;0
ARB;193612;0
ARB;193701;0
ARB;193702;0
ARB;193703;0
ARB;193704;0
ARB;193705;0
ARB;193706;0
ARB;193707;0
ARB;193708;0
ARB;193709;0
ARB;193710;0
ARB;193711;0
ARB;193712;0
ARB;193801;0
ARB;193802;0
ARB;193803;0
ARB;193804;0
ARB;193805;0
ARB;193806;0
ARB;193807;0
ARB;193808;0
ARB;193809;0
ARB;193810;0
ARB;193811;0
ARB;193812;0
ARB;193901;0
ARB;193902;0
ARB;193903;0
ARB;193904;0
ARB;193905;0
ARB;193906;0
ARB;193907;0
ARB;193908;0
ARB;193909;0
ARB;193910;0
ARB;193911;0
ARB;193912;0
ARB;194001;0
ARB;194002;0
ARB;194003;0
ARB;194004;0
ARB;194005;1
ARB;194006;0
ARB;194007;0
ARB;194008;0
ARB;194009;0
ARB;194010;0
ARB;194011;0
ARB;194012;0
ARB;194101;0
ARB;194102;0
ARB;194103;0
ARB;194104;0
ARB;194105;0
ARB;194106;0
ARB;194107;0
ARB;194108;0
ARB;194109;0
ARB;194110;0
ARB;194111;0
ARB;194112;0
ARB;194201;0
ARB;194202;0
ARB;194203;0
ARB;194204;0
ARB;194205;0
ARB;194206;0
ARB;194207;0
ARB;194208;0
ARB;194209;0
ARB;194210;0
ARB;194211;0
ARB;194212;0
ARB;194301;0
ARB;194302;0
ARB;194303;0
ARB;194304;0
ARB;194305;0
ARB;194306;0
ARB;194307;0
ARB;194308;0
ARB;194309;0
ARB;194310;0
ARB;194311;0
ARB;194312;0
ARB;194401;0
ARB;194402;0
ARB;194403;0
ARB;194404;0
ARB;194405;0
ARB;194406;0
ARB;194407;0
ARB;194408;0
ARB;194409;0
ARB;194410;0
ARB;194411;0
ARB;194412;0
ARB;194501;0
ARB;194502;0
ARB;194503;0
ARB;194504;0
ARB;194505;0
ARB;194506;0
ARB;194507;0
ARB;194508;0
ARB;194509;0
ARB;194510;0
ARB;194511;0
ARB;194512;0
ARB;194601;0
