 

stn;time;rs1000m0
IYTOB;193501;0
IYTOB;193502;0
IYTOB;193503;0
IYTOB;193504;0
IYTOB;193505;0
IYTOB;193506;0
IYTOB;193507;0
IYTOB;193508;0
IYTOB;193509;0
IYTOB;193510;0
IYTOB;193511;0
IYTOB;193512;0
IYTOB;193601;0
IYTOB;193602;0
IYTOB;193603;0
IYTOB;193604;0
IYTOB;193605;0
IYTOB;193606;0
IYTOB;193607;0
IYTOB;193608;0
IYTOB;193609;0
IYTOB;193610;0
IYTOB;193611;0
IYTOB;193612;0
IYTOB;193701;0
IYTOB;193702;0
IYTOB;193703;0
IYTOB;193704;0
IYTOB;193705;0
IYTOB;193706;0
IYTOB;193707;0
IYTOB;193708;0
IYTOB;193709;0
IYTOB;193710;0
IYTOB;193711;0
IYTOB;193712;0
IYTOB;193801;0
IYTOB;193802;0
IYTOB;193803;0
IYTOB;193804;0
IYTOB;193805;0
IYTOB;193806;0
IYTOB;193807;0
IYTOB;193808;0
IYTOB;193809;0
IYTOB;193810;0
IYTOB;193811;0
IYTOB;193812;0
IYTOB;193901;0
IYTOB;193902;0
IYTOB;193903;0
IYTOB;193904;0
IYTOB;193905;0
IYTOB;193906;0
IYTOB;193907;0
IYTOB;193908;0
IYTOB;193909;0
IYTOB;193910;0
IYTOB;193911;0
IYTOB;193912;0
IYTOB;194001;0
IYTOB;194002;0
IYTOB;194003;0
IYTOB;194004;0
IYTOB;194005;0
IYTOB;194006;0
IYTOB;194007;0
IYTOB;194008;0
IYTOB;194009;0
IYTOB;194010;0
IYTOB;194011;0
IYTOB;194012;0
IYTOB;194101;0
IYTOB;194102;0
IYTOB;194103;0
IYTOB;194104;0
IYTOB;194105;0
IYTOB;194106;0
IYTOB;194107;0
IYTOB;194108;0
IYTOB;194109;0
IYTOB;194110;0
IYTOB;194111;0
IYTOB;194112;0
IYTOB;194201;0
IYTOB;194202;0
IYTOB;194203;0
IYTOB;194204;0
IYTOB;194205;0
IYTOB;194206;0
IYTOB;194207;0
IYTOB;194208;0
IYTOB;194209;0
IYTOB;194210;0
IYTOB;194211;0
IYTOB;194212;0
IYTOB;194301;0
IYTOB;194302;0
IYTOB;194303;0
IYTOB;194304;0
IYTOB;194305;0
IYTOB;194306;0
IYTOB;194307;0
IYTOB;194308;0
IYTOB;194309;0
IYTOB;194310;0
IYTOB;194311;0
IYTOB;194312;0
IYTOB;194401;0
IYTOB;194402;0
IYTOB;194403;0
IYTOB;194404;0
IYTOB;194405;0
IYTOB;194406;0
IYTOB;194407;0
IYTOB;194408;0
IYTOB;194409;0
IYTOB;194410;0
IYTOB;194411;0
IYTOB;194412;0
IYTOB;194501;0
IYTOB;194502;0
IYTOB;194503;0
IYTOB;194504;0
IYTOB;194505;0
IYTOB;194506;0
IYTOB;194507;0
IYTOB;194508;0
IYTOB;194509;0
IYTOB;194510;0
IYTOB;194511;0
IYTOB;194512;0
IYTOB;194601;0
