 

stn;time;rs1000m0
MMO;193501;0
MMO;193502;0
MMO;193503;0
MMO;193504;0
MMO;193505;0
MMO;193506;0
MMO;193507;0
MMO;193508;0
MMO;193509;0
MMO;193510;0
MMO;193511;0
MMO;193512;0
MMO;193601;0
MMO;193602;0
MMO;193603;0
MMO;193604;0
MMO;193605;0
MMO;193606;0
MMO;193607;0
MMO;193608;0
MMO;193609;0
MMO;193610;0
MMO;193611;0
MMO;193612;0
MMO;193701;0
MMO;193702;0
MMO;193703;0
MMO;193704;0
MMO;193705;0
MMO;193706;0
MMO;193707;0
MMO;193708;0
MMO;193709;0
MMO;193710;0
MMO;193711;0
MMO;193712;0
MMO;193801;0
MMO;193802;0
MMO;193803;0
MMO;193804;0
MMO;193805;0
MMO;193806;0
MMO;193807;0
MMO;193808;0
MMO;193809;0
MMO;193810;0
MMO;193811;0
MMO;193812;0
MMO;193901;0
MMO;193902;0
MMO;193903;0
MMO;193904;0
MMO;193905;0
MMO;193906;0
MMO;193907;0
MMO;193908;0
MMO;193909;0
MMO;193910;0
MMO;193911;0
MMO;193912;0
MMO;194001;0
MMO;194002;0
MMO;194003;0
MMO;194004;0
MMO;194005;0
MMO;194006;0
MMO;194007;0
MMO;194008;0
MMO;194009;0
MMO;194010;0
MMO;194011;0
MMO;194012;0
MMO;194101;0
MMO;194102;0
MMO;194103;0
MMO;194104;0
MMO;194105;0
MMO;194106;0
MMO;194107;0
MMO;194108;0
MMO;194109;0
MMO;194110;0
MMO;194111;0
MMO;194112;0
MMO;194201;0
MMO;194202;0
MMO;194203;0
MMO;194204;0
MMO;194205;0
MMO;194206;0
MMO;194207;0
MMO;194208;0
MMO;194209;0
MMO;194210;0
MMO;194211;0
MMO;194212;0
MMO;194301;0
MMO;194302;0
MMO;194303;0
MMO;194304;0
MMO;194305;0
MMO;194306;0
MMO;194307;0
MMO;194308;0
MMO;194309;0
MMO;194310;0
MMO;194311;0
MMO;194312;0
MMO;194401;0
MMO;194402;0
MMO;194403;0
MMO;194404;0
MMO;194405;0
MMO;194406;0
MMO;194407;0
MMO;194408;0
MMO;194409;0
MMO;194410;0
MMO;194411;0
MMO;194412;0
MMO;194501;0
MMO;194502;0
MMO;194503;0
MMO;194504;0
MMO;194505;0
MMO;194506;0
MMO;194507;0
MMO;194508;0
MMO;194509;0
MMO;194510;0
MMO;194511;0
MMO;194512;0
MMO;194601;0
