 

stn;time;rs1000m0
VST;193501;0
VST;193502;0
VST;193503;0
VST;193504;0
VST;193505;0
VST;193506;0
VST;193507;0
VST;193508;0
VST;193509;0
VST;193510;0
VST;193511;0
VST;193512;0
VST;193601;0
VST;193602;0
VST;193603;0
VST;193604;0
VST;193605;0
VST;193606;0
VST;193607;0
VST;193608;0
VST;193609;0
VST;193610;0
VST;193611;0
VST;193612;0
VST;193701;0
VST;193702;0
VST;193703;0
VST;193704;0
VST;193705;0
VST;193706;0
VST;193707;0
VST;193708;0
VST;193709;0
VST;193710;0
VST;193711;0
VST;193712;0
VST;193801;0
VST;193802;0
VST;193803;0
VST;193804;0
VST;193805;0
VST;193806;0
VST;193807;0
VST;193808;0
VST;193809;0
VST;193810;0
VST;193811;0
VST;193812;0
VST;193901;0
VST;193902;0
VST;193903;0
VST;193904;0
VST;193905;0
VST;193906;0
VST;193907;0
VST;193908;0
VST;193909;0
VST;193910;0
VST;193911;0
VST;193912;0
VST;194001;0
VST;194002;0
VST;194003;0
VST;194004;0
VST;194005;0
VST;194006;0
VST;194007;0
VST;194008;0
VST;194009;0
VST;194010;0
VST;194011;0
VST;194012;0
VST;194101;0
VST;194102;0
VST;194103;0
VST;194104;0
VST;194105;0
VST;194106;0
VST;194107;0
VST;194108;0
VST;194109;0
VST;194110;0
VST;194111;0
VST;194112;0
VST;194201;0
VST;194202;0
VST;194203;0
VST;194204;0
VST;194205;0
VST;194206;0
VST;194207;0
VST;194208;0
VST;194209;0
VST;194210;0
VST;194211;0
VST;194212;0
VST;194301;0
VST;194302;0
VST;194303;0
VST;194304;0
VST;194305;0
VST;194306;0
VST;194307;0
VST;194308;0
VST;194309;0
VST;194310;0
VST;194311;0
VST;194312;0
VST;194401;0
VST;194402;0
VST;194403;0
VST;194404;0
VST;194405;0
VST;194406;0
VST;194407;0
VST;194408;0
VST;194409;0
VST;194410;0
VST;194411;0
VST;194412;0
VST;194501;0
VST;194502;0
VST;194503;0
VST;194504;0
VST;194505;0
VST;194506;0
VST;194507;0
VST;194508;0
VST;194509;0
VST;194510;0
VST;194511;0
VST;194512;0
VST;194601;0
