 

stn;time;rs1000m0
BAD;193501;0
BAD;193502;0
BAD;193503;0
BAD;193504;0
BAD;193505;0
BAD;193506;0
BAD;193507;0
BAD;193508;0
BAD;193509;0
BAD;193510;0
BAD;193511;0
BAD;193512;0
BAD;193601;0
BAD;193602;0
BAD;193603;0
BAD;193604;0
BAD;193605;0
BAD;193606;0
BAD;193607;0
BAD;193608;0
BAD;193609;0
BAD;193610;0
BAD;193611;0
BAD;193612;0
BAD;193701;0
BAD;193702;0
BAD;193703;0
BAD;193704;0
BAD;193705;0
BAD;193706;0
BAD;193707;0
BAD;193708;0
BAD;193709;0
BAD;193710;0
BAD;193711;0
BAD;193712;0
BAD;193801;0
BAD;193802;0
BAD;193803;0
BAD;193804;0
BAD;193805;0
BAD;193806;0
BAD;193807;0
BAD;193808;0
BAD;193809;0
BAD;193810;0
BAD;193811;0
BAD;193812;0
BAD;193901;0
BAD;193902;0
BAD;193903;0
BAD;193904;0
BAD;193905;0
BAD;193906;0
BAD;193907;0
BAD;193908;0
BAD;193909;0
BAD;193910;0
BAD;193911;0
BAD;193912;0
BAD;194001;0
BAD;194002;0
BAD;194003;0
BAD;194004;0
BAD;194005;0
BAD;194006;0
BAD;194007;0
BAD;194008;0
BAD;194009;0
BAD;194010;0
BAD;194011;0
BAD;194012;0
BAD;194101;0
BAD;194102;0
BAD;194103;0
BAD;194104;0
BAD;194105;0
BAD;194106;0
BAD;194107;0
BAD;194108;0
BAD;194109;0
BAD;194110;0
BAD;194111;0
BAD;194112;0
BAD;194201;0
BAD;194202;0
BAD;194203;0
BAD;194204;0
BAD;194205;0
BAD;194206;0
BAD;194207;0
BAD;194208;0
BAD;194209;0
BAD;194210;0
BAD;194211;0
BAD;194212;0
BAD;194301;0
BAD;194302;0
BAD;194303;0
BAD;194304;0
BAD;194305;0
BAD;194306;0
BAD;194307;0
BAD;194308;0
BAD;194309;0
BAD;194310;0
BAD;194311;0
BAD;194312;0
BAD;194401;0
BAD;194402;0
BAD;194403;0
BAD;194404;0
BAD;194405;0
BAD;194406;0
BAD;194407;0
BAD;194408;0
BAD;194409;0
BAD;194410;0
BAD;194411;0
BAD;194412;0
BAD;194501;0
BAD;194502;0
BAD;194503;0
BAD;194504;0
BAD;194505;0
BAD;194506;0
BAD;194507;0
BAD;194508;0
BAD;194509;0
BAD;194510;0
BAD;194511;0
BAD;194512;0
BAD;194601;0
