 

stn;time;rs1000m0
LEU;193501;0
LEU;193502;0
LEU;193503;0
LEU;193504;0
LEU;193505;0
LEU;193506;0
LEU;193507;0
LEU;193508;0
LEU;193509;0
LEU;193510;0
LEU;193511;0
LEU;193512;0
LEU;193601;0
LEU;193602;0
LEU;193603;0
LEU;193604;0
LEU;193605;0
LEU;193606;0
LEU;193607;0
LEU;193608;0
LEU;193609;0
LEU;193610;0
LEU;193611;0
LEU;193612;0
LEU;193701;0
LEU;193702;0
LEU;193703;0
LEU;193704;0
LEU;193705;0
LEU;193706;0
LEU;193707;0
LEU;193708;0
LEU;193709;0
LEU;193710;0
LEU;193711;0
LEU;193712;0
LEU;193801;0
LEU;193802;0
LEU;193803;0
LEU;193804;0
LEU;193805;0
LEU;193806;0
LEU;193807;0
LEU;193808;0
LEU;193809;0
LEU;193810;0
LEU;193811;0
LEU;193812;0
LEU;193901;0
LEU;193902;0
LEU;193903;0
LEU;193904;0
LEU;193905;0
LEU;193906;0
LEU;193907;0
LEU;193908;0
LEU;193909;0
LEU;193910;0
LEU;193911;0
LEU;193912;0
LEU;194001;0
LEU;194002;0
LEU;194003;0
LEU;194004;0
LEU;194005;0
LEU;194006;0
LEU;194007;0
LEU;194008;0
LEU;194009;0
LEU;194010;0
LEU;194011;0
LEU;194012;0
LEU;194101;0
LEU;194102;0
LEU;194103;0
LEU;194104;0
LEU;194105;0
LEU;194106;0
LEU;194107;0
LEU;194108;0
LEU;194109;0
LEU;194110;0
LEU;194111;0
LEU;194112;0
LEU;194201;0
LEU;194202;0
LEU;194203;0
LEU;194204;0
LEU;194205;0
LEU;194206;0
LEU;194207;0
LEU;194208;0
LEU;194209;0
LEU;194210;0
LEU;194211;0
LEU;194212;0
LEU;194301;0
LEU;194302;0
LEU;194303;0
LEU;194304;0
LEU;194305;0
LEU;194306;0
LEU;194307;0
LEU;194308;0
LEU;194309;0
LEU;194310;0
LEU;194311;0
LEU;194312;0
LEU;194401;0
LEU;194402;0
LEU;194403;0
LEU;194404;0
LEU;194405;0
LEU;194406;0
LEU;194407;0
LEU;194408;0
LEU;194409;0
LEU;194410;0
LEU;194411;0
LEU;194412;0
LEU;194501;0
LEU;194502;0
LEU;194503;0
LEU;194504;0
LEU;194505;0
LEU;194506;0
LEU;194507;0
LEU;194508;0
LEU;194509;0
LEU;194510;0
LEU;194511;0
LEU;194512;0
LEU;194601;0
