 

stn;time;rs1000m0
LUT;193501;0
LUT;193502;0
LUT;193503;0
LUT;193504;0
LUT;193505;0
LUT;193506;0
LUT;193507;0
LUT;193508;0
LUT;193509;0
LUT;193510;0
LUT;193511;0
LUT;193512;0
LUT;193601;0
LUT;193602;0
LUT;193603;0
LUT;193604;0
LUT;193605;0
LUT;193606;0
LUT;193607;0
LUT;193608;0
LUT;193609;0
LUT;193610;0
LUT;193611;0
LUT;193612;0
LUT;193701;0
LUT;193702;0
LUT;193703;0
LUT;193704;0
LUT;193705;0
LUT;193706;0
LUT;193707;0
LUT;193708;0
LUT;193709;0
LUT;193710;0
LUT;193711;0
LUT;193712;0
LUT;193801;0
LUT;193802;0
LUT;193803;0
LUT;193804;0
LUT;193805;0
LUT;193806;0
LUT;193807;0
LUT;193808;0
LUT;193809;0
LUT;193810;0
LUT;193811;0
LUT;193812;0
LUT;193901;0
LUT;193902;0
LUT;193903;0
LUT;193904;0
LUT;193905;0
LUT;193906;0
LUT;193907;0
LUT;193908;0
LUT;193909;0
LUT;193910;0
LUT;193911;0
LUT;193912;0
LUT;194001;0
LUT;194002;0
LUT;194003;0
LUT;194004;0
LUT;194005;0
LUT;194006;0
LUT;194007;0
LUT;194008;0
LUT;194009;0
LUT;194010;0
LUT;194011;0
LUT;194012;0
LUT;194101;0
LUT;194102;0
LUT;194103;0
LUT;194104;0
LUT;194105;0
LUT;194106;0
LUT;194107;0
LUT;194108;0
LUT;194109;0
LUT;194110;0
LUT;194111;0
LUT;194112;0
LUT;194201;0
LUT;194202;0
LUT;194203;0
LUT;194204;0
LUT;194205;0
LUT;194206;0
LUT;194207;0
LUT;194208;0
LUT;194209;0
LUT;194210;0
LUT;194211;0
LUT;194212;0
LUT;194301;0
LUT;194302;0
LUT;194303;0
LUT;194304;0
LUT;194305;0
LUT;194306;0
LUT;194307;0
LUT;194308;0
LUT;194309;0
LUT;194310;0
LUT;194311;0
LUT;194312;0
LUT;194401;0
LUT;194402;0
LUT;194403;0
LUT;194404;0
LUT;194405;0
LUT;194406;0
LUT;194407;0
LUT;194408;0
LUT;194409;0
LUT;194410;0
LUT;194411;0
LUT;194412;0
LUT;194501;0
LUT;194502;0
LUT;194503;0
LUT;194504;0
LUT;194505;0
LUT;194506;0
LUT;194507;0
LUT;194508;0
LUT;194509;0
LUT;194510;0
LUT;194511;0
LUT;194512;0
LUT;194601;0
