 

stn;time;brefard0
GOE;20050601;0
GOE;20050602;0
GOE;20050603;22
GOE;20050604;0
GOE;20050605;0
GOE;20050606;0
GOE;20050607;0
GOE;20050608;0
GOE;20050609;0
GOE;20050610;0
GOE;20050611;0
GOE;20050612;6
GOE;20050613;116
GOE;20050614;5
GOE;20050615;0
GOE;20050616;0
GOE;20050617;0
GOE;20050618;0
GOE;20050619;0
GOE;20050620;0
GOE;20050621;0
GOE;20050622;0
GOE;20050623;0
GOE;20050624;203
GOE;20050625;127
GOE;20050626;0
GOE;20050627;3
GOE;20050628;2
GOE;20050629;231
GOE;20050630;0
GOE;20050701;0
GOE;20050702;0
GOE;20050703;0
GOE;20050704;111
GOE;20050705;14
GOE;20050706;1
GOE;20050707;0
GOE;20050708;15
GOE;20050709;0
GOE;20050710;14
GOE;20050711;8
GOE;20050712;4
GOE;20050713;0
GOE;20050714;0
GOE;20050715;0
GOE;20050716;343
GOE;20050717;0
GOE;20050718;514
GOE;20050719;36
GOE;20050720;0
GOE;20050721;0
GOE;20050722;0
GOE;20050723;0
GOE;20050724;35
GOE;20050725;231
GOE;20050726;0
GOE;20050727;0
GOE;20050728;78
GOE;20050729;537
GOE;20050730;0
GOE;20050731;0
GOE;20050801;0
GOE;20050802;0
GOE;20050803;0
GOE;20050804;0
GOE;20050805;0
GOE;20050806;0
GOE;20050807;5
GOE;20050808;0
GOE;20050809;0
GOE;20050810;0
GOE;20050811;1
GOE;20050812;0
GOE;20050813;0
GOE;20050814;24
GOE;20050815;0
GOE;20050816;0
GOE;20050817;0
GOE;20050818;170
GOE;20050819;97
GOE;20050820;0
GOE;20050821;0
GOE;20050822;0
GOE;20050823;0
GOE;20050824;0
GOE;20050825;0
GOE;20050826;0
GOE;20050827;0
GOE;20050828;0
GOE;20050829;0
GOE;20050830;0
GOE;20050831;0
GOE;20050901;0
GOE;20050902;3
GOE;20050903;0
GOE;20050904;0
GOE;20050905;26
GOE;20050906;3
GOE;20050907;0
GOE;20050908;0
GOE;20050909;12
GOE;20050910;26
GOE;20050911;0
GOE;20050912;0
GOE;20050913;0
GOE;20050914;0
GOE;20050915;0
GOE;20050916;0
GOE;20050917;0
GOE;20050918;0
GOE;20050919;0
GOE;20050920;0
GOE;20050921;0
GOE;20050922;0
GOE;20050923;0
GOE;20050924;0
GOE;20050925;0
GOE;20050926;0
GOE;20050927;0
GOE;20050928;0
GOE;20050929;0
GOE;20050930;0
GOE;20051001;0
GOE;20051002;0
GOE;20051003;0
GOE;20051004;0
GOE;20051005;0
GOE;20051006;0
GOE;20051007;0
GOE;20051008;0
GOE;20051009;0
GOE;20051010;0
GOE;20051011;0
GOE;20051012;0
GOE;20051013;0
GOE;20051014;0
GOE;20051015;0
GOE;20051016;0
