 

stn;time;brefard0
FLW;20050601;0
FLW;20050602;0
FLW;20050603;443
FLW;20050604;0
FLW;20050605;0
FLW;20050606;0
FLW;20050607;0
FLW;20050608;0
FLW;20050609;0
FLW;20050610;0
FLW;20050611;0
FLW;20050612;9
FLW;20050613;260
FLW;20050614;9
FLW;20050615;0
FLW;20050616;0
FLW;20050617;0
FLW;20050618;0
FLW;20050619;0
FLW;20050620;0
FLW;20050621;0
FLW;20050622;1
FLW;20050623;2
FLW;20050624;493
FLW;20050625;26
FLW;20050626;2
FLW;20050627;0
FLW;20050628;1
FLW;20050629;107
FLW;20050630;9
FLW;20050701;18
FLW;20050702;0
FLW;20050703;0
FLW;20050704;284
FLW;20050705;106
FLW;20050706;0
FLW;20050707;1
FLW;20050708;1
FLW;20050709;0
FLW;20050710;5
FLW;20050711;38
FLW;20050712;0
FLW;20050713;0
FLW;20050714;0
FLW;20050715;1
FLW;20050716;187
FLW;20050717;0
FLW;20050718;711
FLW;20050719;56
FLW;20050720;0
FLW;20050721;0
FLW;20050722;0
FLW;20050723;0
FLW;20050724;7
FLW;20050725;719
FLW;20050726;0
FLW;20050727;0
FLW;20050728;1
FLW;20050729;80
FLW;20050730;1
FLW;20050731;0
FLW;20050801;5
FLW;20050802;0
FLW;20050803;0
FLW;20050804;0
FLW;20050805;0
FLW;20050806;0
FLW;20050807;169
FLW;20050808;0
FLW;20050809;0
FLW;20050810;0
FLW;20050811;1
FLW;20050812;0
FLW;20050813;0
FLW;20050814;135
FLW;20050815;1
FLW;20050816;0
FLW;20050817;0
FLW;20050818;5
FLW;20050819;0
FLW;20050820;2
FLW;20050821;0
FLW;20050822;0
FLW;20050823;0
FLW;20050824;0
FLW;20050825;0
FLW;20050826;0
FLW;20050827;1
FLW;20050828;0
FLW;20050829;0
FLW;20050830;0
FLW;20050831;0
FLW;20050901;0
FLW;20050902;12
FLW;20050903;0
FLW;20050904;0
FLW;20050905;1
FLW;20050906;0
FLW;20050907;0
FLW;20050908;0
FLW;20050909;146
FLW;20050910;5
FLW;20050911;0
FLW;20050912;5
FLW;20050913;0
FLW;20050914;0
FLW;20050915;0
FLW;20050916;0
FLW;20050917;0
FLW;20050918;0
FLW;20050919;0
FLW;20050920;0
FLW;20050921;0
FLW;20050922;0
FLW;20050923;0
FLW;20050924;0
FLW;20050925;0
FLW;20050926;0
FLW;20050927;0
FLW;20050928;0
FLW;20050929;0
FLW;20050930;0
FLW;20051001;0
FLW;20051002;0
FLW;20051003;0
FLW;20051004;0
FLW;20051005;0
FLW;20051006;0
FLW;20051007;0
FLW;20051008;0
FLW;20051009;0
FLW;20051010;0
FLW;20051011;0
FLW;20051012;0
FLW;20051013;0
FLW;20051014;0
FLW;20051015;0
FLW;20051016;0
FLW;20051017;0
FLW;20051018;0
FLW;20051019;0
FLW;20051020;0
FLW;20051021;0
FLW;20051022;1
FLW;20051023;0
FLW;20051024;0
FLW;20051025;0
FLW;20051026;0
FLW;20051027;0
FLW;20051028;0
FLW;20051029;0
FLW;20051030;0
FLW;20051031;0
FLW;20051101;0
FLW;20051102;0
FLW;20051103;0
FLW;20051104;0
FLW;20051105;0
FLW;20051106;0
FLW;20051107;0
FLW;20051108;0
FLW;20051109;0
FLW;20051110;0
FLW;20051111;0
FLW;20051112;0
FLW;20051113;0
FLW;20051114;0
FLW;20051115;0
FLW;20051116;0
FLW;20051117;0
FLW;20051118;0
FLW;20051119;0
FLW;20051120;0
FLW;20051121;0
FLW;20051122;0
FLW;20051123;0
FLW;20051124;0
FLW;20051125;0
FLW;20051126;0
FLW;20051127;0
FLW;20051128;0
FLW;20051129;0
FLW;20051130;0
FLW;20051201;0
FLW;20051202;0
FLW;20051203;0
FLW;20051204;0
FLW;20051205;0
FLW;20051206;0
FLW;20051207;0
FLW;20051208;0
FLW;20051209;0
FLW;20051210;0
FLW;20051211;0
FLW;20051212;0
FLW;20051213;0
FLW;20051214;0
FLW;20051215;0
FLW;20051216;0
FLW;20051217;11
FLW;20051218;0
FLW;20051219;0
FLW;20051220;0
FLW;20051221;0
FLW;20051222;0
FLW;20051223;0
FLW;20051224;0
FLW;20051225;0
FLW;20051226;0
FLW;20051227;0
FLW;20051228;0
FLW;20051229;0
FLW;20051230;0
FLW;20051231;0
FLW;20060101;0
FLW;20060102;0
FLW;20060103;0
FLW;20060104;0
FLW;20060105;0
FLW;20060106;0
FLW;20060107;0
FLW;20060108;0
FLW;20060109;0
FLW;20060110;0
FLW;20060111;0
FLW;20060112;0
FLW;20060113;0
FLW;20060114;0
FLW;20060115;0
FLW;20060116;0
FLW;20060117;0
FLW;20060118;0
FLW;20060119;0
FLW;20060120;0
FLW;20060121;0
FLW;20060122;0
FLW;20060123;0
FLW;20060124;0
FLW;20060125;0
FLW;20060126;0
FLW;20060127;0
FLW;20060128;0
FLW;20060129;0
FLW;20060130;0
FLW;20060131;0
FLW;20060201;0
FLW;20060202;0
FLW;20060203;0
FLW;20060204;0
FLW;20060205;0
FLW;20060206;0
FLW;20060207;0
FLW;20060208;0
FLW;20060209;1
FLW;20060210;0
FLW;20060211;0
FLW;20060212;0
FLW;20060213;0
FLW;20060214;0
FLW;20060215;0
FLW;20060216;27
FLW;20060217;0
FLW;20060218;0
FLW;20060219;0
FLW;20060220;0
FLW;20060221;0
FLW;20060222;0
FLW;20060223;0
FLW;20060224;0
