 

stn;time;rs1000m0
LMU;191001;0
LMU;191002;0
LMU;191003;0
LMU;191004;0
LMU;191005;0
LMU;191006;0
LMU;191007;0
LMU;191008;0
LMU;191009;0
LMU;191010;0
LMU;191011;0
LMU;191012;0
LMU;191101;0
LMU;191102;0
LMU;191103;0
LMU;191104;0
LMU;191105;0
LMU;191106;0
LMU;191107;0
LMU;191108;1
LMU;191109;0
LMU;191110;0
LMU;191111;0
LMU;191112;0
LMU;191201;0
LMU;191202;0
LMU;191203;0
LMU;191204;0
LMU;191205;0
LMU;191206;0
LMU;191207;0
LMU;191208;0
LMU;191209;0
LMU;191210;0
LMU;191211;0
LMU;191212;0
LMU;191301;0
LMU;191302;0
LMU;191303;0
LMU;191304;0
LMU;191305;0
LMU;191306;0
LMU;191307;0
LMU;191308;0
LMU;191309;0
LMU;191310;0
LMU;191311;0
LMU;191312;0
LMU;191401;0
LMU;191402;0
LMU;191403;0
LMU;191404;0
LMU;191405;0
LMU;191406;0
LMU;191407;1
LMU;191408;0
LMU;191409;0
LMU;191410;1
LMU;191411;0
LMU;191412;0
LMU;191501;0
LMU;191502;0
LMU;191503;0
LMU;191504;0
LMU;191505;0
LMU;191506;0
LMU;191507;0
LMU;191508;0
LMU;191509;0
LMU;191510;0
LMU;191511;0
LMU;191512;0
LMU;191601;0
LMU;191602;0
LMU;191603;0
LMU;191604;0
LMU;191605;0
LMU;191606;0
LMU;191607;0
LMU;191608;0
LMU;191609;0
LMU;191610;0
LMU;191611;0
LMU;191612;0
LMU;191701;0
LMU;191702;0
LMU;191703;0
LMU;191704;0
LMU;191705;0
LMU;191706;0
LMU;191707;0
LMU;191708;1
LMU;191709;0
LMU;191710;0
LMU;191711;0
LMU;191712;0
LMU;191801;0
LMU;191802;0
LMU;191803;0
LMU;191804;0
LMU;191805;0
LMU;191806;0
LMU;191807;1
LMU;191808;1
LMU;191809;0
LMU;191810;0
LMU;191811;0
LMU;191812;0
LMU;191901;0
LMU;191902;0
LMU;191903;0
LMU;191904;0
LMU;191905;0
LMU;191906;0
LMU;191907;0
LMU;191908;0
LMU;191909;1
LMU;191910;0
LMU;191911;0
LMU;191912;0
LMU;192001;0
LMU;192002;0
LMU;192003;0
LMU;192004;0
LMU;192005;0
LMU;192006;0
LMU;192007;0
LMU;192008;0
LMU;192009;2
LMU;192010;0
LMU;192011;0
LMU;192012;0
LMU;192101;0
LMU;192102;0
LMU;192103;0
LMU;192104;0
LMU;192105;0
LMU;192106;0
LMU;192107;0
LMU;192108;0
LMU;192109;0
LMU;192110;0
LMU;192111;0
LMU;192112;0
LMU;192201;0
LMU;192202;0
LMU;192203;0
LMU;192204;0
LMU;192205;0
LMU;192206;0
LMU;192207;1
LMU;192208;0
LMU;192209;0
LMU;192210;0
LMU;192211;0
LMU;192212;0
LMU;192301;0
LMU;192302;0
LMU;192303;0
LMU;192304;0
LMU;192305;0
LMU;192306;0
LMU;192307;0
LMU;192308;0
LMU;192309;0
LMU;192310;0
LMU;192311;0
LMU;192312;0
LMU;192401;0
LMU;192402;0
LMU;192403;0
LMU;192404;0
LMU;192405;0
LMU;192406;0
LMU;192407;0
LMU;192408;1
LMU;192409;0
LMU;192410;0
LMU;192411;0
LMU;192412;0
LMU;192501;0
LMU;192502;1
LMU;192503;0
LMU;192504;0
LMU;192505;0
LMU;192506;0
LMU;192507;0
LMU;192508;0
LMU;192509;0
LMU;192510;0
LMU;192511;0
LMU;192512;0
LMU;192601;0
LMU;192602;0
LMU;192603;0
LMU;192604;0
LMU;192605;1
LMU;192606;0
LMU;192607;0
LMU;192608;0
LMU;192609;0
LMU;192610;1
LMU;192611;0
LMU;192612;0
LMU;192701;0
LMU;192702;0
LMU;192703;0
LMU;192704;0
LMU;192705;0
LMU;192706;0
LMU;192707;0
LMU;192708;0
LMU;192709;0
LMU;192710;0
LMU;192711;0
LMU;192712;0
LMU;192801;0
LMU;192802;0
LMU;192803;0
LMU;192804;0
LMU;192805;0
LMU;192806;0
LMU;192807;0
LMU;192808;0
LMU;192809;0
LMU;192810;3
LMU;192811;0
LMU;192812;0
LMU;192901;0
LMU;192902;0
LMU;192903;0
LMU;192904;0
LMU;192905;0
LMU;192906;0
LMU;192907;0
LMU;192908;1
LMU;192909;0
LMU;192910;1
LMU;192911;0
LMU;192912;0
LMU;193001;0
LMU;193002;0
LMU;193003;0
LMU;193004;0
LMU;193005;0
LMU;193006;0
LMU;193007;1
LMU;193008;0
LMU;193009;0
LMU;193010;0
LMU;193011;0
LMU;193012;0
LMU;193101;0
LMU;193102;0
LMU;193103;0
LMU;193104;0
LMU;193105;0
LMU;193106;0
LMU;193107;0
LMU;193108;1
LMU;193109;0
LMU;193110;0
LMU;193111;0
LMU;193112;0
LMU;193201;0
LMU;193202;0
LMU;193203;0
LMU;193204;0
LMU;193205;0
LMU;193206;1
LMU;193207;0
LMU;193208;0
LMU;193209;2
LMU;193210;0
LMU;193211;0
LMU;193212;0
LMU;193301;0
LMU;193302;0
LMU;193303;0
LMU;193304;0
LMU;193305;0
LMU;193306;1
LMU;193307;0
LMU;193308;0
LMU;193309;0
LMU;193310;0
LMU;193311;0
LMU;193312;0
LMU;193401;0
LMU;193402;0
LMU;193403;0
LMU;193404;0
LMU;193405;0
LMU;193406;0
LMU;193407;0
LMU;193408;1
LMU;193409;0
LMU;193410;0
LMU;193411;0
LMU;193412;0
LMU;193501;0
