 

stn;time;rs1000m0
DLLEI;191901;0
DLLEI;191902;0
DLLEI;191903;0
DLLEI;191904;0
DLLEI;191905;0
DLLEI;191906;0
DLLEI;191907;0
DLLEI;191908;0
DLLEI;191909;0
DLLEI;191910;0
DLLEI;191911;0
DLLEI;191912;0
DLLEI;192001;0
DLLEI;192002;0
DLLEI;192003;0
DLLEI;192004;0
DLLEI;192005;0
DLLEI;192006;0
DLLEI;192007;0
DLLEI;192008;0
DLLEI;192009;0
DLLEI;192010;0
DLLEI;192011;0
DLLEI;192012;0
DLLEI;192101;0
DLLEI;192102;0
DLLEI;192103;0
DLLEI;192104;0
DLLEI;192105;0
DLLEI;192106;0
DLLEI;192107;0
DLLEI;192108;0
DLLEI;192109;0
DLLEI;192110;0
DLLEI;192111;0
DLLEI;192112;0
DLLEI;192201;0
DLLEI;192202;0
DLLEI;192203;0
DLLEI;192204;0
DLLEI;192205;0
DLLEI;192206;0
DLLEI;192207;0
DLLEI;192208;0
DLLEI;192209;0
DLLEI;192210;0
DLLEI;192211;0
DLLEI;192212;0
DLLEI;192301;0
DLLEI;192302;0
DLLEI;192303;0
DLLEI;192304;0
DLLEI;192305;0
DLLEI;192306;0
DLLEI;192307;0
DLLEI;192308;0
DLLEI;192309;0
DLLEI;192310;0
DLLEI;192311;0
DLLEI;192312;0
DLLEI;192401;0
DLLEI;192402;0
DLLEI;192403;0
DLLEI;192404;0
DLLEI;192405;0
DLLEI;192406;0
DLLEI;192407;0
DLLEI;192408;0
DLLEI;192409;0
DLLEI;192410;0
DLLEI;192411;0
DLLEI;192412;0
DLLEI;192501;0
DLLEI;192502;0
DLLEI;192503;0
DLLEI;192504;0
DLLEI;192505;0
DLLEI;192506;0
DLLEI;192507;0
DLLEI;192508;0
DLLEI;192509;0
DLLEI;192510;0
DLLEI;192511;0
DLLEI;192512;0
DLLEI;192601;0
DLLEI;192602;0
DLLEI;192603;0
DLLEI;192604;0
DLLEI;192605;0
DLLEI;192606;0
DLLEI;192607;0
DLLEI;192608;0
DLLEI;192609;0
DLLEI;192610;0
DLLEI;192611;0
DLLEI;192612;0
DLLEI;192701;0
DLLEI;192702;0
DLLEI;192703;0
DLLEI;192704;0
DLLEI;192705;0
DLLEI;192706;0
DLLEI;192707;0
DLLEI;192708;0
DLLEI;192709;0
DLLEI;192710;0
DLLEI;192711;0
DLLEI;192712;0
DLLEI;192801;0
DLLEI;192802;0
DLLEI;192803;0
DLLEI;192804;0
DLLEI;192805;0
DLLEI;192806;0
DLLEI;192807;0
DLLEI;192808;0
DLLEI;192809;0
DLLEI;192810;0
DLLEI;192811;0
DLLEI;192812;0
DLLEI;192901;0
DLLEI;192902;0
DLLEI;192903;0
DLLEI;192904;0
DLLEI;192905;0
DLLEI;192906;0
DLLEI;192907;0
DLLEI;192908;0
DLLEI;192909;0
DLLEI;192910;0
DLLEI;192911;0
DLLEI;192912;0
DLLEI;193001;0
DLLEI;193002;0
DLLEI;193003;0
DLLEI;193004;0
DLLEI;193005;0
DLLEI;193006;0
DLLEI;193007;0
DLLEI;193008;0
DLLEI;193009;0
DLLEI;193010;0
DLLEI;193011;0
DLLEI;193012;0
DLLEI;193101;0
DLLEI;193102;0
DLLEI;193103;0
DLLEI;193104;0
DLLEI;193105;0
DLLEI;193106;0
DLLEI;193107;0
DLLEI;193108;0
DLLEI;193109;0
DLLEI;193110;0
DLLEI;193111;0
DLLEI;193112;0
DLLEI;193201;0
DLLEI;193202;0
DLLEI;193203;0
DLLEI;193204;0
DLLEI;193205;0
DLLEI;193206;0
DLLEI;193207;0
DLLEI;193208;0
DLLEI;193209;0
DLLEI;193210;0
DLLEI;193211;0
DLLEI;193212;0
DLLEI;193301;0
DLLEI;193302;0
DLLEI;193303;0
DLLEI;193304;0
DLLEI;193305;0
DLLEI;193306;0
DLLEI;193307;0
DLLEI;193308;0
DLLEI;193309;0
DLLEI;193310;0
DLLEI;193311;0
DLLEI;193312;0
DLLEI;193401;0
DLLEI;193402;0
DLLEI;193403;0
DLLEI;193404;0
DLLEI;193405;0
DLLEI;193406;0
DLLEI;193407;0
DLLEI;193408;0
DLLEI;193409;0
DLLEI;193410;0
DLLEI;193411;0
DLLEI;193412;0
DLLEI;193501;0
