 

stn;time;rs1000m0
PFE;191001;0
PFE;191002;0
PFE;191003;0
PFE;191004;0
PFE;191005;0
PFE;191006;0
PFE;191007;0
PFE;191008;0
PFE;191009;0
PFE;191010;0
PFE;191011;0
PFE;191012;0
PFE;191101;0
PFE;191102;0
PFE;191103;0
PFE;191104;0
PFE;191105;0
PFE;191106;0
PFE;191107;0
PFE;191108;0
PFE;191109;0
PFE;191110;0
PFE;191111;0
PFE;191112;0
PFE;191201;0
PFE;191202;0
PFE;191203;0
PFE;191204;0
PFE;191205;0
PFE;191206;0
PFE;191207;0
PFE;191208;0
PFE;191209;0
PFE;191210;0
PFE;191211;0
PFE;191212;0
PFE;191301;0
PFE;191302;0
PFE;191303;0
PFE;191304;0
PFE;191305;0
PFE;191306;0
PFE;191307;0
PFE;191308;0
PFE;191309;0
PFE;191310;0
PFE;191311;0
PFE;191312;0
PFE;191401;0
PFE;191402;0
PFE;191403;0
PFE;191404;0
PFE;191405;0
PFE;191406;0
PFE;191407;0
PFE;191408;0
PFE;191409;0
PFE;191410;0
PFE;191411;0
PFE;191412;0
PFE;191501;0
PFE;191502;0
PFE;191503;0
PFE;191504;0
PFE;191505;0
PFE;191506;0
PFE;191507;0
PFE;191508;0
PFE;191509;0
PFE;191510;0
PFE;191511;0
PFE;191512;0
PFE;191601;0
PFE;191602;0
PFE;191603;0
PFE;191604;0
PFE;191605;0
PFE;191606;0
PFE;191607;0
PFE;191608;0
PFE;191609;0
PFE;191610;0
PFE;191611;0
PFE;191612;0
PFE;191701;0
PFE;191702;0
PFE;191703;0
PFE;191704;0
PFE;191705;0
PFE;191706;0
PFE;191707;0
PFE;191708;0
PFE;191709;0
PFE;191710;0
PFE;191711;0
PFE;191712;0
PFE;191801;0
PFE;191802;0
PFE;191803;0
PFE;191804;0
PFE;191805;0
PFE;191806;0
PFE;191807;0
PFE;191808;0
PFE;191809;0
PFE;191810;0
PFE;191811;0
PFE;191812;0
PFE;191901;0
PFE;191902;0
PFE;191903;0
PFE;191904;0
PFE;191905;0
PFE;191906;0
PFE;191907;0
PFE;191908;0
PFE;191909;0
PFE;191910;0
PFE;191911;0
PFE;191912;0
PFE;192001;0
PFE;192002;0
PFE;192003;0
PFE;192004;0
PFE;192005;0
PFE;192006;0
PFE;192007;0
PFE;192008;0
PFE;192009;0
PFE;192010;0
PFE;192011;0
PFE;192012;0
PFE;192101;0
PFE;192102;0
PFE;192103;0
PFE;192104;0
PFE;192105;0
PFE;192106;0
PFE;192107;0
PFE;192108;0
PFE;192109;0
PFE;192110;0
PFE;192111;0
PFE;192112;0
PFE;192201;0
PFE;192202;0
PFE;192203;0
PFE;192204;0
PFE;192205;0
PFE;192206;0
PFE;192207;0
PFE;192208;0
PFE;192209;0
PFE;192210;0
PFE;192211;0
PFE;192212;0
PFE;192301;0
PFE;192302;0
PFE;192303;0
PFE;192304;0
PFE;192305;0
PFE;192306;0
PFE;192307;0
PFE;192308;0
PFE;192309;0
PFE;192310;0
PFE;192311;0
PFE;192312;0
PFE;192401;0
PFE;192402;0
PFE;192403;0
PFE;192404;0
PFE;192405;0
PFE;192406;0
PFE;192407;0
PFE;192408;0
PFE;192409;0
PFE;192410;0
PFE;192411;0
PFE;192412;0
PFE;192501;0
PFE;192502;0
PFE;192503;0
PFE;192504;0
PFE;192505;0
PFE;192506;0
PFE;192507;0
PFE;192508;0
PFE;192509;0
PFE;192510;0
PFE;192511;0
PFE;192512;0
PFE;192601;0
PFE;192602;0
PFE;192603;0
PFE;192604;0
PFE;192605;0
PFE;192606;0
PFE;192607;0
PFE;192608;0
PFE;192609;0
PFE;192610;0
PFE;192611;0
PFE;192612;0
PFE;192701;0
PFE;192702;0
PFE;192703;0
PFE;192704;0
PFE;192705;0
PFE;192706;0
PFE;192707;0
PFE;192708;0
PFE;192709;0
PFE;192710;0
PFE;192711;0
PFE;192712;0
PFE;192801;0
PFE;192802;0
PFE;192803;0
PFE;192804;0
PFE;192805;0
PFE;192806;0
PFE;192807;0
PFE;192808;0
PFE;192809;0
PFE;192810;0
PFE;192811;0
PFE;192812;0
PFE;192901;0
PFE;192902;0
PFE;192903;0
PFE;192904;0
PFE;192905;0
PFE;192906;0
PFE;192907;0
PFE;192908;0
PFE;192909;0
PFE;192910;0
PFE;192911;0
PFE;192912;0
PFE;193001;0
PFE;193002;0
PFE;193003;0
PFE;193004;0
PFE;193005;0
PFE;193006;0
PFE;193007;0
PFE;193008;0
PFE;193009;0
PFE;193010;0
PFE;193011;0
PFE;193012;0
PFE;193101;0
PFE;193102;0
PFE;193103;0
PFE;193104;0
PFE;193105;0
PFE;193106;0
PFE;193107;0
PFE;193108;0
PFE;193109;0
PFE;193110;0
PFE;193111;0
PFE;193112;0
PFE;193201;0
PFE;193202;0
PFE;193203;0
PFE;193204;0
PFE;193205;0
PFE;193206;0
PFE;193207;0
PFE;193208;0
PFE;193209;0
PFE;193210;0
PFE;193211;0
PFE;193212;0
PFE;193301;0
PFE;193302;0
PFE;193303;0
PFE;193304;0
PFE;193305;0
PFE;193306;0
PFE;193307;0
PFE;193308;0
PFE;193309;0
PFE;193310;0
PFE;193311;0
PFE;193312;0
PFE;193401;0
PFE;193402;0
PFE;193403;0
PFE;193404;0
PFE;193405;0
PFE;193406;0
PFE;193407;0
PFE;193408;0
PFE;193409;0
PFE;193410;0
PFE;193411;0
PFE;193412;0
PFE;193501;0
