 

stn;time;rs1000m0
COU;191001;0
COU;191002;0
COU;191003;0
COU;191004;0
COU;191005;0
COU;191006;0
COU;191007;0
COU;191008;0
COU;191009;0
COU;191010;0
COU;191011;0
COU;191012;0
COU;191101;0
COU;191102;0
COU;191103;0
COU;191104;0
COU;191105;0
COU;191106;0
COU;191107;0
COU;191108;0
COU;191109;0
COU;191110;0
COU;191111;0
COU;191112;0
COU;191201;0
COU;191202;0
COU;191203;0
COU;191204;0
COU;191205;0
COU;191206;0
COU;191207;0
COU;191208;0
COU;191209;0
COU;191210;0
COU;191211;0
COU;191212;0
COU;191301;0
COU;191302;0
COU;191303;0
COU;191304;0
COU;191305;0
COU;191306;0
COU;191307;0
COU;191308;0
COU;191309;0
COU;191310;0
COU;191311;0
COU;191312;0
COU;191401;0
COU;191402;0
COU;191403;0
COU;191404;0
COU;191405;0
COU;191406;0
COU;191407;0
COU;191408;0
COU;191409;0
COU;191410;0
COU;191411;0
COU;191412;0
COU;191501;0
COU;191502;0
COU;191503;0
COU;191504;0
COU;191505;0
COU;191506;0
COU;191507;0
COU;191508;0
COU;191509;0
COU;191510;0
COU;191511;0
COU;191512;0
COU;191601;0
COU;191602;0
COU;191603;0
COU;191604;0
COU;191605;0
COU;191606;0
COU;191607;0
COU;191608;0
COU;191609;0
COU;191610;0
COU;191611;0
COU;191612;0
COU;191701;0
COU;191702;0
COU;191703;0
COU;191704;0
COU;191705;0
COU;191706;0
COU;191707;0
COU;191708;0
COU;191709;0
COU;191710;0
COU;191711;0
COU;191712;0
COU;191801;0
COU;191802;0
COU;191803;0
COU;191804;0
COU;191805;0
COU;191806;0
COU;191807;0
COU;191808;0
COU;191809;0
COU;191810;0
COU;191811;0
COU;191812;0
COU;191901;0
COU;191902;0
COU;191903;0
COU;191904;0
COU;191905;0
COU;191906;0
COU;191907;0
COU;191908;0
COU;191909;0
COU;191910;0
COU;191911;0
COU;191912;0
COU;192001;0
COU;192002;0
COU;192003;0
COU;192004;0
COU;192005;0
COU;192006;0
COU;192007;0
COU;192008;0
COU;192009;0
COU;192010;0
COU;192011;0
COU;192012;0
COU;192101;0
COU;192102;0
COU;192103;0
COU;192104;0
COU;192105;0
COU;192106;0
COU;192107;0
COU;192108;0
COU;192109;0
COU;192110;0
COU;192111;0
COU;192112;0
COU;192201;0
COU;192202;0
COU;192203;0
COU;192204;0
COU;192205;0
COU;192206;0
COU;192207;0
COU;192208;0
COU;192209;0
COU;192210;0
COU;192211;0
COU;192212;0
COU;192301;0
COU;192302;0
COU;192303;0
COU;192304;0
COU;192305;0
COU;192306;0
COU;192307;0
COU;192308;0
COU;192309;0
COU;192310;0
COU;192311;0
COU;192312;0
COU;192401;0
COU;192402;0
COU;192403;0
COU;192404;0
COU;192405;0
COU;192406;0
COU;192407;0
COU;192408;0
COU;192409;0
COU;192410;0
COU;192411;0
COU;192412;0
COU;192501;0
COU;192502;0
COU;192503;0
COU;192504;0
COU;192505;0
COU;192506;0
COU;192507;0
COU;192508;0
COU;192509;0
COU;192510;0
COU;192511;0
COU;192512;0
COU;192601;0
COU;192602;0
COU;192603;0
COU;192604;0
COU;192605;0
COU;192606;0
COU;192607;0
COU;192608;0
COU;192609;0
COU;192610;0
COU;192611;0
COU;192612;0
COU;192701;0
COU;192702;0
COU;192703;0
COU;192704;0
COU;192705;0
COU;192706;0
COU;192707;0
COU;192708;0
COU;192709;0
COU;192710;0
COU;192711;0
COU;192712;0
COU;192801;0
COU;192802;0
COU;192803;0
COU;192804;0
COU;192805;0
COU;192806;0
COU;192807;0
COU;192808;0
COU;192809;0
COU;192810;0
COU;192811;0
COU;192812;0
COU;192901;0
COU;192902;0
COU;192903;0
COU;192904;0
COU;192905;0
COU;192906;0
COU;192907;0
COU;192908;0
COU;192909;0
COU;192910;0
COU;192911;0
COU;192912;0
COU;193001;0
COU;193002;0
COU;193003;0
COU;193004;0
COU;193005;0
COU;193006;0
COU;193007;0
COU;193008;0
COU;193009;0
COU;193010;0
COU;193011;0
COU;193012;0
COU;193101;0
COU;193102;0
COU;193103;0
COU;193104;0
COU;193105;0
COU;193106;0
COU;193107;0
COU;193108;0
COU;193109;0
COU;193110;0
COU;193111;0
COU;193112;0
COU;193201;0
COU;193202;0
COU;193203;0
COU;193204;0
COU;193205;0
COU;193206;0
COU;193207;0
COU;193208;0
COU;193209;0
COU;193210;0
COU;193211;0
COU;193212;0
COU;193301;0
COU;193302;0
COU;193303;0
COU;193304;0
COU;193305;0
COU;193306;0
COU;193307;0
COU;193308;0
COU;193309;0
COU;193310;0
COU;193311;0
COU;193312;0
COU;193401;0
COU;193402;0
COU;193403;0
COU;193404;0
COU;193405;0
COU;193406;0
COU;193407;0
COU;193408;0
COU;193409;0
COU;193410;0
COU;193411;0
COU;193412;0
COU;193501;0
