 

stn;time;rs1000m0
BMU;191001;0
BMU;191002;0
BMU;191003;0
BMU;191004;0
BMU;191005;0
BMU;191006;0
BMU;191007;0
BMU;191008;0
BMU;191009;0
BMU;191010;0
BMU;191011;0
BMU;191012;0
BMU;191101;0
BMU;191102;0
BMU;191103;0
BMU;191104;0
BMU;191105;0
BMU;191106;0
BMU;191107;0
BMU;191108;0
BMU;191109;0
BMU;191110;0
BMU;191111;0
BMU;191112;0
BMU;191201;0
BMU;191202;0
BMU;191203;0
BMU;191204;0
BMU;191205;0
BMU;191206;0
BMU;191207;0
BMU;191208;0
BMU;191209;0
BMU;191210;0
BMU;191211;0
BMU;191212;0
BMU;191301;0
BMU;191302;0
BMU;191303;0
BMU;191304;0
BMU;191305;0
BMU;191306;0
BMU;191307;0
BMU;191308;0
BMU;191309;0
BMU;191310;0
BMU;191311;0
BMU;191312;0
BMU;191401;0
BMU;191402;0
BMU;191403;0
BMU;191404;0
BMU;191405;0
BMU;191406;0
BMU;191407;0
BMU;191408;0
BMU;191409;0
BMU;191410;0
BMU;191411;0
BMU;191412;0
BMU;191501;0
BMU;191502;0
BMU;191503;0
BMU;191504;0
BMU;191505;0
BMU;191506;0
BMU;191507;0
BMU;191508;0
BMU;191509;0
BMU;191510;0
BMU;191511;0
BMU;191512;0
BMU;191601;0
BMU;191602;0
BMU;191603;0
BMU;191604;0
BMU;191605;0
BMU;191606;0
BMU;191607;0
BMU;191608;0
BMU;191609;0
BMU;191610;0
BMU;191611;0
BMU;191612;0
BMU;191701;0
BMU;191702;0
BMU;191703;0
BMU;191704;0
BMU;191705;0
BMU;191706;0
BMU;191707;0
BMU;191708;0
BMU;191709;0
BMU;191710;0
BMU;191711;0
BMU;191712;0
BMU;191801;0
BMU;191802;0
BMU;191803;0
BMU;191804;0
BMU;191805;0
BMU;191806;0
BMU;191807;0
BMU;191808;0
BMU;191809;0
BMU;191810;0
BMU;191811;0
BMU;191812;0
BMU;191901;0
BMU;191902;0
BMU;191903;0
BMU;191904;0
BMU;191905;0
BMU;191906;0
BMU;191907;0
BMU;191908;0
BMU;191909;0
BMU;191910;0
BMU;191911;0
BMU;191912;0
BMU;192001;0
BMU;192002;0
BMU;192003;0
BMU;192004;0
BMU;192005;0
BMU;192006;0
BMU;192007;0
BMU;192008;0
BMU;192009;0
BMU;192010;0
BMU;192011;0
BMU;192012;0
BMU;192101;0
BMU;192102;0
BMU;192103;0
BMU;192104;0
BMU;192105;0
BMU;192106;0
BMU;192107;0
BMU;192108;0
BMU;192109;0
BMU;192110;0
BMU;192111;0
BMU;192112;0
BMU;192201;0
BMU;192202;0
BMU;192203;0
BMU;192204;0
BMU;192205;0
BMU;192206;0
BMU;192207;0
BMU;192208;0
BMU;192209;0
BMU;192210;0
BMU;192211;0
BMU;192212;0
BMU;192301;0
BMU;192302;0
BMU;192303;0
BMU;192304;0
BMU;192305;0
BMU;192306;0
BMU;192307;0
BMU;192308;0
BMU;192309;0
BMU;192310;0
BMU;192311;0
BMU;192312;0
BMU;192401;0
BMU;192402;0
BMU;192403;0
BMU;192404;0
BMU;192405;0
BMU;192406;0
BMU;192407;0
BMU;192408;0
BMU;192409;0
BMU;192410;0
BMU;192411;0
BMU;192412;0
BMU;192501;0
BMU;192502;0
BMU;192503;0
BMU;192504;0
BMU;192505;0
BMU;192506;0
BMU;192507;0
BMU;192508;0
BMU;192509;0
BMU;192510;0
BMU;192511;0
BMU;192512;0
BMU;192601;0
BMU;192602;0
BMU;192603;0
BMU;192604;0
BMU;192605;0
BMU;192606;0
BMU;192607;0
BMU;192608;0
BMU;192609;0
BMU;192610;0
BMU;192611;0
BMU;192612;0
BMU;192701;0
BMU;192702;0
BMU;192703;0
BMU;192704;0
BMU;192705;0
BMU;192706;0
BMU;192707;0
BMU;192708;0
BMU;192709;0
BMU;192710;0
BMU;192711;0
BMU;192712;0
BMU;192801;0
BMU;192802;0
BMU;192803;0
BMU;192804;0
BMU;192805;0
BMU;192806;0
BMU;192807;0
BMU;192808;0
BMU;192809;0
BMU;192810;0
BMU;192811;0
BMU;192812;0
BMU;192901;0
BMU;192902;0
BMU;192903;0
BMU;192904;0
BMU;192905;0
BMU;192906;0
BMU;192907;0
BMU;192908;0
BMU;192909;0
BMU;192910;0
BMU;192911;0
BMU;192912;0
BMU;193001;0
BMU;193002;0
BMU;193003;0
BMU;193004;0
BMU;193005;0
BMU;193006;0
BMU;193007;0
BMU;193008;0
BMU;193009;0
BMU;193010;0
BMU;193011;0
BMU;193012;0
BMU;193101;0
BMU;193102;0
BMU;193103;0
BMU;193104;0
BMU;193105;0
BMU;193106;0
BMU;193107;0
BMU;193108;0
BMU;193109;0
BMU;193110;0
BMU;193111;0
BMU;193112;0
BMU;193201;0
BMU;193202;0
BMU;193203;0
BMU;193204;0
BMU;193205;0
BMU;193206;0
BMU;193207;0
BMU;193208;0
BMU;193209;0
BMU;193210;0
BMU;193211;0
BMU;193212;0
BMU;193301;0
BMU;193302;0
BMU;193303;0
BMU;193304;0
BMU;193305;0
BMU;193306;0
BMU;193307;0
BMU;193308;0
BMU;193309;0
BMU;193310;0
BMU;193311;0
BMU;193312;0
BMU;193401;0
BMU;193402;0
BMU;193403;0
BMU;193404;0
BMU;193405;0
BMU;193406;0
BMU;193407;0
BMU;193408;0
BMU;193409;0
BMU;193410;0
BMU;193411;0
BMU;193412;0
BMU;193501;0
