 

stn;time;hns000mx
ILZ;201509;0
ILZ;201510;0
ILZ;201511;4
ILZ;201512;0
ILZ;201601;10
ILZ;201602;15
ILZ;201603;17
ILZ;201604;13
ILZ;201605;0
ILZ;201606;0
ILZ;201607;0
ILZ;201608;0
ILZ;201609;0
ILZ;201610;0
ILZ;201611;1
ILZ;201612;2
ILZ;201701;16
ILZ;201702;1
ILZ;201703;7
ILZ;201704;1
ILZ;201705;0
ILZ;201706;0
ILZ;201707;0
ILZ;201708;0
ILZ;201709;0
ILZ;201710;0
ILZ;201711;10
ILZ;201712;28
ILZ;201801;34
ILZ;201802;11
ILZ;201803;2
ILZ;201804;0
ILZ;201805;0
ILZ;201806;0
ILZ;201807;0
ILZ;201808;0
ILZ;201809;0
ILZ;201810;18
ILZ;201811;1
ILZ;201812;10
ILZ;201901;30
ILZ;201902;6
ILZ;201903;3
ILZ;201904;4
ILZ;201905;0
ILZ;201906;0
ILZ;201907;0
ILZ;201908;0
ILZ;201909;0
ILZ;201910;0
ILZ;201911;3
ILZ;201912;4
ILZ;202001;10
ILZ;202002;10
ILZ;202003;3
ILZ;202004;0
ILZ;202005;0
ILZ;202006;0
ILZ;202007;0
ILZ;202008;0
ILZ;202009;0
ILZ;202010;7
ILZ;202011;0
ILZ;202012;11
ILZ;202101;69
ILZ;202102;1
ILZ;202103;15
