 

stn;time;rzz150mx
IYSUM;201008;9.1
IYSUM;201009;1.2
IYSUM;201010;4.9
IYSUM;201011;5.3
IYSUM;201012;4.9
IYSUM;201101;8.0
IYSUM;201102;3.9
IYSUM;201103;3.5
IYSUM;201104;0.8
IYSUM;201105;1.4
IYSUM;201106;2.4
IYSUM;201107;3.7
IYSUM;201108;1.6
IYSUM;201109;2.3
IYSUM;201110;1.5
IYSUM;201111;0.4
IYSUM;201112;0.7
IYSUM;201201;0.6
IYSUM;201202;0.2
IYSUM;201203;5.5
IYSUM;201204;11.2
IYSUM;201205;4.0
IYSUM;201206;2.7
IYSUM;201207;2.5
IYSUM;201208;3.2
IYSUM;201209;1.6
IYSUM;201210;3.5
IYSUM;201211;5.6
IYSUM;201212;0.3
IYSUM;201301;0.4
IYSUM;201302;0.4
IYSUM;201303;0.3
IYSUM;201304;1.1
IYSUM;201305;1.0
IYSUM;201306;2.0
IYSUM;201307;7.7
IYSUM;201308;4.1
IYSUM;201309;1.6
IYSUM;201310;1.7
IYSUM;201311;1.0
IYSUM;201312;4.3
IYSUM;201401;0.6
IYSUM;201402;0.7
IYSUM;201403;0.7
IYSUM;201404;1.5
IYSUM;201405;1.7
IYSUM;201406;1.9
IYSUM;201407;1.8
IYSUM;201408;4.4
IYSUM;201409;1.3
IYSUM;201410;1.8
IYSUM;201411;1.2
IYSUM;201412;0.9
IYSUM;201501;0.7
IYSUM;201502;0.7
IYSUM;201503;0.4
IYSUM;201504;0.6
IYSUM;201505;1.3
IYSUM;201506;2.2
IYSUM;201507;3.7
IYSUM;201508;2.0
IYSUM;201509;3.4
