 

stn;time;brefard0
KLO;19810101;0
KLO;19810102;0
KLO;19810103;0
KLO;19810104;85
KLO;19810105;0
KLO;19810106;0
KLO;19810107;0
KLO;19810108;0
KLO;19810109;0
KLO;19810110;0
KLO;19810111;0
KLO;19810112;0
KLO;19810113;0
KLO;19810114;0
KLO;19810115;109
KLO;19810116;0
KLO;19810117;0
KLO;19810118;0
KLO;19810119;12
KLO;19810120;3
KLO;19810121;0
KLO;19810122;0
KLO;19810123;0
KLO;19810124;0
KLO;19810125;0
KLO;19810126;0
KLO;19810127;0
KLO;19810128;0
KLO;19810129;0
KLO;19810130;0
KLO;19810131;0
KLO;19810201;0
KLO;19810202;0
KLO;19810203;0
KLO;19810204;0
KLO;19810205;0
KLO;19810206;0
KLO;19810207;0
KLO;19810208;0
KLO;19810209;0
KLO;19810210;0
KLO;19810211;0
KLO;19810212;0
KLO;19810213;0
KLO;19810214;0
KLO;19810215;0
KLO;19810216;0
KLO;19810217;0
KLO;19810218;0
KLO;19810219;0
KLO;19810220;0
KLO;19810221;0
KLO;19810222;0
KLO;19810223;0
KLO;19810224;0
KLO;19810225;0
KLO;19810226;0
KLO;19810227;0
KLO;19810228;0
KLO;19810301;0
KLO;19810302;0
KLO;19810303;1
KLO;19810304;2
KLO;19810305;0
KLO;19810306;0
KLO;19810307;0
KLO;19810308;0
KLO;19810309;0
KLO;19810310;0
KLO;19810311;3
KLO;19810312;1
KLO;19810313;35
KLO;19810314;0
KLO;19810315;0
KLO;19810316;21
KLO;19810317;0
KLO;19810318;0
KLO;19810319;0
KLO;19810320;0
KLO;19810321;0
KLO;19810322;0
KLO;19810323;0
KLO;19810324;0
KLO;19810325;0
KLO;19810326;8
KLO;19810327;0
KLO;19810328;0
KLO;19810329;0
KLO;19810330;0
KLO;19810331;0
KLO;19810401;0
KLO;19810402;0
KLO;19810403;0
KLO;19810404;0
KLO;19810405;0
KLO;19810406;5
KLO;19810407;0
KLO;19810408;3
KLO;19810409;5
KLO;19810410;0
KLO;19810411;0
KLO;19810412;103
KLO;19810413;0
KLO;19810414;0
KLO;19810415;30
KLO;19810416;0
KLO;19810417;0
KLO;19810418;0
KLO;19810419;0
KLO;19810420;0
KLO;19810421;0
KLO;19810422;0
KLO;19810423;0
KLO;19810424;0
KLO;19810425;0
KLO;19810426;0
KLO;19810427;0
KLO;19810428;0
KLO;19810429;0
KLO;19810430;0
KLO;19810501;0
KLO;19810502;0
KLO;19810503;0
KLO;19810504;4
KLO;19810505;12
KLO;19810506;0
KLO;19810507;0
KLO;19810508;0
KLO;19810509;0
KLO;19810510;0
KLO;19810511;1
KLO;19810512;0
KLO;19810513;0
KLO;19810514;0
KLO;19810515;438
KLO;19810516;10
KLO;19810517;0
KLO;19810518;0
KLO;19810519;0
KLO;19810520;0
KLO;19810521;20
KLO;19810522;0
KLO;19810523;0
KLO;19810524;0
KLO;19810525;0
KLO;19810526;0
KLO;19810527;28
KLO;19810528;0
KLO;19810529;1
KLO;19810530;1
KLO;19810531;0
KLO;19810601;45
KLO;19810602;0
KLO;19810603;238
KLO;19810604;0
KLO;19810605;0
KLO;19810606;8
KLO;19810607;0
KLO;19810608;1
KLO;19810609;9
KLO;19810610;0
KLO;19810611;0
KLO;19810612;0
KLO;19810613;0
KLO;19810614;0
KLO;19810615;0
KLO;19810616;3
KLO;19810617;1
KLO;19810618;0
KLO;19810619;0
KLO;19810620;0
KLO;19810621;5
KLO;19810622;16
KLO;19810623;0
KLO;19810624;10
KLO;19810625;30
KLO;19810626;5
KLO;19810627;0
KLO;19810628;1
KLO;19810629;0
KLO;19810630;0
KLO;19810701;0
KLO;19810702;2
KLO;19810703;9
KLO;19810704;0
KLO;19810705;0
KLO;19810706;11
KLO;19810707;0
KLO;19810708;0
KLO;19810709;42
KLO;19810710;1168
KLO;19810711;111
KLO;19810712;0
KLO;19810713;0
KLO;19810714;0
KLO;19810715;0
KLO;19810716;0
KLO;19810717;12
KLO;19810718;14
KLO;19810719;0
KLO;19810720;0
KLO;19810721;0
KLO;19810722;110
KLO;19810723;3
KLO;19810724;2
KLO;19810725;33
KLO;19810726;0
KLO;19810727;0
KLO;19810728;0
KLO;19810729;0
KLO;19810730;0
KLO;19810731;0
KLO;19810801;1
KLO;19810802;0
KLO;19810803;3
KLO;19810804;0
KLO;19810805;0
KLO;19810806;409
KLO;19810807;5
KLO;19810808;860
KLO;19810809;4
KLO;19810810;0
KLO;19810811;0
KLO;19810812;0
KLO;19810813;0
KLO;19810814;0
KLO;19810815;0
KLO;19810816;6
KLO;19810817;1
KLO;19810818;0
KLO;19810819;0
KLO;19810820;0
KLO;19810821;0
KLO;19810822;0
KLO;19810823;0
KLO;19810824;0
KLO;19810825;0
KLO;19810826;0
KLO;19810827;0
KLO;19810828;0
KLO;19810829;0
KLO;19810830;0
KLO;19810831;838
KLO;19810901;85
KLO;19810902;0
KLO;19810903;1
KLO;19810904;0
KLO;19810905;0
KLO;19810906;0
KLO;19810907;0
