 

stn;time;rhs150m0
ROM;189907;84.8
ROM;189908;90.1
ROM;189909;125.5
ROM;189910;114.9
ROM;189911;24.9
ROM;189912;55.9
ROM;190001;113.7
ROM;190002;116.0
ROM;190003;50.3
ROM;190004;63.1
ROM;190005;75.0
ROM;190006;89.5
ROM;190007;56.7
ROM;190008;160.4
ROM;190009;43.1
ROM;190010;57.3
ROM;190011;66.1
ROM;190012;66.4
ROM;190101;53.1
ROM;190102;47.9
ROM;190103;87.4
ROM;190104;203.9
ROM;190105;53.9
ROM;190106;149.9
ROM;190107;86.2
ROM;190108;130.1
ROM;190109;157.0
ROM;190110;63.8
ROM;190111;56.5
ROM;190112;95.2
ROM;190201;99.8
ROM;190202;110.1
ROM;190203;148.1
ROM;190204;98.0
ROM;190205;105.3
ROM;190206;54.3
ROM;190207;60.3
ROM;190208;152.6
ROM;190209;75.8
ROM;190210;105.5
ROM;190211;54.8
ROM;190212;62.8
ROM;190301;38.6
ROM;190302;56.3
ROM;190303;98.2
ROM;190304;68.3
ROM;190305;117.2
ROM;190306;76.7
ROM;190307;129.1
ROM;190308;162.5
ROM;190309;42.1
ROM;190310;145.5
ROM;190311;114.6
ROM;190312;60.2
ROM;190401;34.4
ROM;190402;118.3
ROM;190403;62.9
ROM;190404;78.2
ROM;190405;124.1
ROM;190406;100.9
ROM;190407;24.5
ROM;190408;106.5
ROM;190409;62.4
ROM;190410;28.7
ROM;190411;48.1
ROM;190412;69.2
ROM;190501;29.2
ROM;190502;15.5
ROM;190503;127.4
ROM;190504;99.1
ROM;190505;74.8
ROM;190506;58.4
ROM;190507;50.7
ROM;190508;160.4
ROM;190509;149.6
ROM;190510;75.9
ROM;190511;83.2
ROM;190512;47.8
ROM;190601;49.2
ROM;190602;56.5
ROM;190603;57.0
ROM;190604;51.4
ROM;190605;89.7
ROM;190606;29.2
ROM;190607;75.5
ROM;190608;31.5
ROM;190609;24.1
ROM;190610;56.3
ROM;190611;90.2
ROM;190612;63.8
ROM;190701;44.1
ROM;190702;38.0
ROM;190703;58.7
ROM;190704;107.3
ROM;190705;110.9
ROM;190706;164.1
ROM;190707;126.8
ROM;190708;109.9
ROM;190709;51.2
ROM;190710;119.4
ROM;190711;25.4
ROM;190712;101.0
ROM;190801;25.5
ROM;190802;86.8
ROM;190803;44.7
ROM;190804;57.4
ROM;190805;92.5
ROM;190806;120.0
ROM;190807;114.3
ROM;190808;111.5
ROM;190809;183.1
ROM;190810;4.6
ROM;190811;71.4
ROM;190812;44.0
ROM;190901;25.0
ROM;190902;27.5
ROM;190903;95.1
ROM;190904;68.2
ROM;190905;37.0
ROM;190906;149.4
ROM;190907;116.4
ROM;190908;70.7
ROM;190909;76.6
ROM;190910;159.5
ROM;190911;69.3
ROM;190912;199.4
ROM;191001;177.2
ROM;191002;65.6
ROM;191003;36.7
ROM;191004;61.6
ROM;191005;112.5
ROM;191006;191.6
ROM;191007;227.2
ROM;191008;103.9
ROM;191009;62.5
ROM;191010;36.4
ROM;191011;199.4
ROM;191012;105.2
ROM;191101;10.7
ROM;191102;45.0
ROM;191103;87.2
ROM;191104;48.3
ROM;191105;68.5
ROM;191106;160.7
ROM;191107;4.8
ROM;191108;59.6
ROM;191109;92.2
ROM;191110;110.4
ROM;191111;112.0
ROM;191112;108.2
ROM;191201;48.4
ROM;191202;60.6
ROM;191203;116.6
ROM;191204;35.6
ROM;191205;87.6
ROM;191206;163.0
ROM;191207;88.4
ROM;191208;230.9
ROM;191209;34.1
ROM;191210;168.8
ROM;191211;49.2
ROM;191212;40.3
ROM;191301;81.2
ROM;191302;34.8
ROM;191303;152.5
ROM;191304;77.2
ROM;191305;106.4
ROM;191306;74.4
ROM;191307;91.0
ROM;191308;63.0
ROM;191309;90.4
ROM;191310;46.8
ROM;191311;167.3
ROM;191312;49.1
ROM;191401;29.6
ROM;191402;31.2
ROM;191403;201.9
ROM;191404;86.2
ROM;191405;123.1
ROM;191406;94.2
ROM;191407;147.6
ROM;191408;165.2
ROM;191409;82.8
ROM;191410;35.5
ROM;191411;89.6
ROM;191412;113.0
ROM;191501;83.4
ROM;191502;71.3
ROM;191503;98.5
ROM;191504;113.6
ROM;191505;130.1
ROM;191506;93.6
ROM;191507;173.8
ROM;191508;115.2
ROM;191509;110.3
ROM;191510;33.0
ROM;191511;155.4
ROM;191512;97.5
ROM;191601;17.3
ROM;191602;105.0
ROM;191603;92.6
ROM;191604;88.7
ROM;191605;63.0
ROM;191606;191.6
ROM;191607;120.1
ROM;191608;106.1
ROM;191609;85.5
ROM;191610;121.0
ROM;191611;147.5
ROM;191612;165.8
ROM;191701;62.5
ROM;191702;19.9
ROM;191703;140.4
ROM;191704;89.0
ROM;191705;114.5
ROM;191706;78.6
ROM;191707;150.0
ROM;191708;210.3
ROM;191709;42.3
ROM;191710;204.8
ROM;191711;64.3
ROM;191712;16.9
ROM;191801;61.6
ROM;191802;30.5
ROM;191803;54.3
ROM;191804;101.1
ROM;191805;25.7
ROM;191806;168.8
ROM;191807;60.1
ROM;191808;78.3
ROM;191809;282.2
ROM;191810;60.3
ROM;191811;47.2
ROM;191812;162.3
ROM;191901;44.4
ROM;191902;117.0
ROM;191903;147.5
ROM;191904;157.2
ROM;191905;21.6
ROM;191906;67.5
ROM;191907;125.4
ROM;191908;32.4
ROM;191909;41.8
