 

stn;time;rhs150m0
SOG;188402;13.4
SOG;188403;12.9
SOG;188404;129.7
SOG;188405;120.4
SOG;188406;138.3
SOG;188407;176.2
SOG;188408;79.3
SOG;188409;148.2
SOG;188410;72.3
SOG;188411;1.0
SOG;188412;14.3
SOG;188501;53.4
SOG;188502;68.6
SOG;188503;106.8
SOG;188504;191.8
SOG;188505;226.8
SOG;188506;43.1
SOG;188507;121.6
SOG;188508;126.9
SOG;188509;467.1
SOG;188510;296.0
SOG;188511;78.2
SOG;188512;5.6
SOG;188601;135.7
SOG;188602;18.2
SOG;188603;31.3
SOG;188604;69.1
SOG;188605;185.5
SOG;188606;97.4
SOG;188607;159.3
SOG;188608;113.3
SOG;188609;57.7
SOG;188610;223.7
SOG;188611;282.7
SOG;188612;201.4
SOG;188701;25.4
SOG;188702;13.0
SOG;188703;60.4
SOG;188704;115.7
SOG;188705;110.7
SOG;188706;117.0
SOG;188707;94.0
SOG;188708;243.6
SOG;188709;265.9
SOG;188710;77.4
SOG;188711;170.5
SOG;188712;32.8
SOG;188801;3.6
SOG;188802;131.6
SOG;188803;231.4
SOG;188804;183.8
SOG;188805;51.5
SOG;188806;197.1
SOG;188807;258.3
SOG;188808;180.7
SOG;188809;333.9
SOG;188810;234.4
SOG;188811;121.7
SOG;188812;43.6
SOG;188901;15.8
SOG;188902;6.2
SOG;188903;57.2
SOG;188904;177.9
SOG;188905;193.1
SOG;188906;185.9
SOG;188907;178.4
SOG;188908;198.8
SOG;188909;60.6
SOG;188910;491.2
SOG;188911;10.0
SOG;188912;27.2
SOG;189001;41.7
SOG;189002;18.7
SOG;189003;120.8
SOG;189004;142.0
SOG;189005;252.8
SOG;189006;197.1
SOG;189007;282.0
SOG;189008;329.1
SOG;189009;165.5
SOG;189010;17.4
SOG;189011;43.0
SOG;189012;38.9
SOG;189101;0.0
SOG;189102;0.0
SOG;189103;144.0
SOG;189104;86.3
SOG;189105;239.2
SOG;189106;90.7
SOG;189107;321.4
SOG;189108;331.4
SOG;189109;83.6
SOG;189110;307.8
SOG;189111;168.9
SOG;189112;63.5
SOG;189201;31.5
SOG;189202;124.8
SOG;189203;80.9
SOG;189204;97.5
SOG;189205;43.9
SOG;189206;132.1
SOG;189207;164.4
SOG;189208;90.1
SOG;189209;244.5
SOG;189210;387.4
SOG;189211;57.2
SOG;189212;0.0
SOG;189301;16.3
SOG;189302;81.6
SOG;189303;9.7
SOG;189304;27.3
SOG;189305;73.2
SOG;189306;162.4
SOG;189307;119.9
SOG;189308;13.6
SOG;189309;289.5
SOG;189310;138.5
SOG;189311;42.0
SOG;189312;75.8
SOG;189401;54.9
SOG;189402;2.1
SOG;189403;24.8
SOG;189404;166.7
SOG;189405;198.0
SOG;189406;58.8
SOG;189407;243.2
SOG;189408;115.0
SOG;189409;224.9
SOG;189410;129.5
SOG;189411;118.5
SOG;189412;6.1
SOG;189501;207.3
SOG;189502;16.1
SOG;189503;47.5
SOG;189504;75.6
SOG;189505;132.4
SOG;189506;146.1
SOG;189507;166.6
SOG;189508;100.8
SOG;189509;19.6
SOG;189510;169.3
SOG;189511;165.2
SOG;189512;40.0
SOG;189601;8.6
SOG;189602;17.2
SOG;189603;35.6
SOG;189604;37.0
SOG;189605;65.6
SOG;189606;189.8
SOG;189607;274.1
SOG;189608;269.6
SOG;189609;297.6
SOG;189610;546.1
SOG;189611;115.9
SOG;189612;93.3
SOG;189701;103.2
SOG;189702;11.4
SOG;189703;79.8
SOG;189704;85.7
SOG;189705;97.1
SOG;189706;100.2
SOG;189707;127.2
SOG;189708;219.8
SOG;189709;253.8
SOG;189710;36.4
SOG;189711;13.6
SOG;189712;61.0
SOG;189801;19.8
SOG;189802;45.8
SOG;189803;182.3
SOG;189804;203.1
SOG;189805;269.1
SOG;189806;341.0
SOG;189807;57.4
SOG;189808;95.7
SOG;189809;5.8
SOG;189810;233.2
SOG;189811;258.1
SOG;189812;5.6
SOG;189901;85.4
SOG;189902;4.2
SOG;189903;22.7
SOG;189904;173.6
SOG;189905;110.7
SOG;189906;154.5
SOG;189907;92.3
SOG;189908;87.2
SOG;189909;167.3
SOG;189910;21.3
SOG;189911;10.5
SOG;189912;54.8
SOG;190001;102.1
SOG;190002;104.5
SOG;190003;93.9
SOG;190004;43.4
SOG;190005;194.2
SOG;190006;68.3
SOG;190007;71.5
SOG;190008;324.0
SOG;190009;130.3
SOG;190010;57.2
SOG;190011;195.6
SOG;190012;10.8
SOG;190101;1.7
SOG;190102;64.8
SOG;190103;283.2
SOG;190104;184.3
SOG;190105;101.1
SOG;190106;251.4
SOG;190107;253.8
SOG;190108;121.8
SOG;190109;158.6
SOG;190110;200.2
SOG;190111;44.6
SOG;190112;160.9
SOG;190201;29.5
SOG;190202;114.9
SOG;190203;120.8
