 

stn;time;rsd300y0
MUE;1961;4
MUE;1962;3
MUE;1963;1
MUE;1964;4
MUE;1965;7
MUE;1966;6
MUE;1967;5
MUE;1968;14
MUE;1969;3
MUE;1970;5
MUE;1971;4
MUE;1972;4
MUE;1973;4
MUE;1974;6
MUE;1975;8
MUE;1976;6
MUE;1977;8
MUE;1978;9
MUE;1979;9
MUE;1980;4
MUE;1981;11
MUE;1982;2
MUE;1983;7
MUE;1984;5
MUE;1985;4
MUE;1986;8
MUE;1987;5
MUE;1988;0
MUE;1989;8
MUE;1990;3
MUE;1991;9
MUE;1992;5
MUE;1993;8
MUE;1994;5
MUE;1995;9
MUE;1996;5
MUE;1997;4
MUE;1998;6
MUE;1999;13
MUE;2000;9
MUE;2001;3
MUE;2002;18
MUE;2003;3
MUE;2004;6
MUE;2005;7
MUE;2006;4
MUE;2007;11
MUE;2008;6
MUE;2009;5
MUE;2010;5
MUE;2011;8
MUE;2012;6
MUE;2013;3
MUE;2014;12
MUE;2015;10
MUE;2016;9
MUE;2017;6
MUE;2018;11
MUE;2019;7
MUE;2020;10
