 

stn;time;fklnd3m0
IYJAU;200510;0
IYJAU;200511;0
IYJAU;200512;0
IYJAU;200601;0
IYJAU;200602;0
IYJAU;200603;0
IYJAU;200604;0
IYJAU;200605;0
IYJAU;200606;2
IYJAU;200607;0
IYJAU;200608;0
IYJAU;200609;0
IYJAU;200610;1
IYJAU;200611;0
IYJAU;200612;0
IYJAU;200701;0
IYJAU;200702;0
IYJAU;200703;1
IYJAU;200704;0
IYJAU;200705;1
IYJAU;200706;0
IYJAU;200707;0
IYJAU;200708;0
IYJAU;200709;0
IYJAU;200710;0
IYJAU;200711;0
IYJAU;200712;0
IYJAU;200801;1
IYJAU;200802;0
IYJAU;200803;0
IYJAU;200804;0
IYJAU;200805;0
IYJAU;200806;0
IYJAU;200807;0
IYJAU;200808;0
IYJAU;200809;0
IYJAU;200810;1
IYJAU;200811;0
IYJAU;200812;0
IYJAU;200901;0
IYJAU;200902;0
IYJAU;200903;0
IYJAU;200904;0
IYJAU;200905;0
IYJAU;200906;0
IYJAU;200907;0
IYJAU;200908;0
IYJAU;200909;0
IYJAU;200910;1
IYJAU;200911;0
IYJAU;200912;0
IYJAU;201001;0
IYJAU;201002;0
IYJAU;201003;0
IYJAU;201004;0
IYJAU;201005;0
IYJAU;201006;0
IYJAU;201007;0
IYJAU;201008;0
IYJAU;201009;0
IYJAU;201010;0
