 

stn;time;rre150yx
ENG;1864;67.4
ENG;1865;79.0
ENG;1866;83.0
ENG;1867;66.7
ENG;1868;77.4
ENG;1869;62.7
ENG;1870;72.5
ENG;1871;64.0
ENG;1872;96.7
ENG;1873;116.8
ENG;1874;153.8
ENG;1875;56.4
ENG;1876;57.4
ENG;1877;88.3
ENG;1878;60.2
ENG;1879;73.0
ENG;1880;53.6
ENG;1881;94.1
ENG;1882;82.1
ENG;1883;79.2
ENG;1884;75.8
ENG;1885;63.7
ENG;1886;92.2
ENG;1887;59.3
ENG;1888;93.8
ENG;1889;61.1
ENG;1890;85.7
ENG;1891;106.5
ENG;1892;66.5
ENG;1893;45.7
ENG;1894;36.0
ENG;1895;48.9
ENG;1896;84.9
ENG;1897;93.5
ENG;1898;55.4
ENG;1899;78.7
ENG;1900;52.4
ENG;1901;77.5
ENG;1902;53.4
ENG;1903;59.7
ENG;1904;67.1
ENG;1905;44.5
ENG;1906;61.5
ENG;1907;67.5
ENG;1908;104.5
ENG;1909;51.9
ENG;1910;114.0
ENG;1911;48.2
ENG;1912;47.6
ENG;1913;35.1
ENG;1914;83.1
ENG;1915;45.7
ENG;1916;39.5
ENG;1917;67.6
ENG;1918;88.5
ENG;1919;45.0
ENG;1920;52.3
ENG;1921;50.8
ENG;1922;51.5
ENG;1923;46.5
ENG;1924;69.3
ENG;1925;69.6
ENG;1926;64.0
ENG;1927;45.5
ENG;1928;76.2
ENG;1929;55.6
ENG;1930;51.5
ENG;1931;60.6
ENG;1932;44.8
ENG;1933;69.0
ENG;1934;56.7
ENG;1935;70.9
ENG;1936;54.7
ENG;1937;53.1
ENG;1938;64.2
ENG;1939;122.4
ENG;1940;61.2
ENG;1941;45.5
ENG;1942;57.6
ENG;1943;36.0
ENG;1944;44.2
ENG;1945;46.0
ENG;1946;60.8
ENG;1947;89.5
ENG;1948;68.0
ENG;1949;48.3
ENG;1950;53.7
ENG;1951;67.8
ENG;1952;42.2
ENG;1953;44.1
ENG;1954;89.6
ENG;1955;47.1
ENG;1956;50.0
ENG;1957;39.6
ENG;1958;39.6
ENG;1959;57.4
ENG;1960;81.0
ENG;1961;47.9
ENG;1962;40.2
ENG;1963;43.4
ENG;1964;52.0
ENG;1965;54.9
ENG;1966;59.2
ENG;1967;37.0
ENG;1968;103.0
ENG;1969;44.8
ENG;1970;59.5
ENG;1971;51.4
ENG;1972;48.9
ENG;1973;80.3
ENG;1974;35.1
ENG;1975;43.3
ENG;1976;61.2
ENG;1977;70.8
ENG;1978;94.1
ENG;1979;60.5
ENG;1980;66.7
ENG;1981;69.9
ENG;1982;46.0
ENG;1983;50.8
ENG;1984;85.8
ENG;1985;46.1
ENG;1986;43.8
ENG;1987;65.9
ENG;1988;38.3
ENG;1989;55.1
ENG;1990;59.3
ENG;1991;80.8
ENG;1992;49.0
ENG;1993;64.3
ENG;1994;53.5
ENG;1995;64.2
ENG;1996;51.5
ENG;1997;56.8
ENG;1998;52.4
ENG;1999;64.5
ENG;2000;62.0
ENG;2001;47.4
ENG;2002;94.9
ENG;2003;40.4
ENG;2004;58.6
ENG;2005;111.2
ENG;2006;52.2
ENG;2007;59.8
ENG;2008;85.1
ENG;2009;74.5
ENG;2010;51.3
ENG;2011;46.3
ENG;2012;38.8
ENG;2013;87.1
ENG;2014;57.0
ENG;2015;68.2
ENG;2016;56.1
ENG;2017;39.1
ENG;2018;64.1
ENG;2019;47.6
ENG;2020;84.8
