 

stn;time;rzz150mx
WIN;201411;1.5
WIN;201412;1.0
WIN;201501;2.3
WIN;201502;0.5
WIN;201503;1.7
WIN;201504;5.7
WIN;201505;3.0
WIN;201506;23.4
WIN;201507;2.8
WIN;201508;6.3
WIN;201509;2.7
WIN;201510;1.2
WIN;201511;5.6
WIN;201512;0.5
WIN;201601;1.7
WIN;201602;1.8
WIN;201603;0.8
WIN;201604;1.8
WIN;201605;1.8
WIN;201606;7.1
WIN;201607;7.8
WIN;201608;4.2
WIN;201609;1.1
WIN;201610;1.3
WIN;201611;1.4
WIN;201612;0.4
WIN;201701;0.5
WIN;201702;1.2
WIN;201703;1.7
WIN;201704;5.2
WIN;201705;10.2
WIN;201706;11.0
WIN;201707;9.6
WIN;201708;4.8
WIN;201709;3.0
WIN;201710;5.8
WIN;201711;2.1
WIN;201712;2.0
WIN;201801;6.6
WIN;201802;0.9
WIN;201803;0.8
WIN;201804;1.5
WIN;201805;5.7
WIN;201806;3.2
WIN;201807;4.8
WIN;201808;12.8
WIN;201809;9.2
WIN;201810;1.9
WIN;201811;0.3
