 

stn;time;fu3010m1
CDM;201505;77.4
CDM;201506;60.8
CDM;201507;51.8
CDM;201508;50.8
CDM;201509;68.4
CDM;201510;54.7
CDM;201511;76.0
CDM;201512;34.6
CDM;201601;80.3
CDM;201602;84.6
CDM;201603;92.5
CDM;201604;63.4
CDM;201605;42.5
CDM;201606;56.2
CDM;201607;43.9
CDM;201608;52.6
CDM;201609;43.6
CDM;201610;45.4
CDM;201611;91.1
CDM;201612;33.1
CDM;201701;86.4
CDM;201702;72.4
CDM;201703;88.6
CDM;201704;43.6
CDM;201705;53.6
CDM;201706;65.5
CDM;201707;70.6
CDM;201708;58.0
CDM;201709;56.9
CDM;201710;54.7
CDM;201711;88.2
CDM;201712;97.6
