 

stn;time;rre150m0
MMBIS;201608;187.3
MMBIS;201609;162.9
MMBIS;201610;119.0
MMBIS;201611;103.9
MMBIS;201612;4.2
MMBIS;201701;148.4
MMBIS;201702;108.8
MMBIS;201703;241.0
MMBIS;201704;198.8
MMBIS;201705;109.4
MMBIS;201706;257.2
MMBIS;201707;270.0
MMBIS;201708;251.1
MMBIS;201709;223.6
MMBIS;201710;204.7
MMBIS;201711;194.1
MMBIS;201712;216.0
MMBIS;201801;316.0
MMBIS;201802;91.5
MMBIS;201803;188.9
MMBIS;201804;36.9
MMBIS;201805;175.0
MMBIS;201806;86.4
MMBIS;201807;104.2
MMBIS;201808;274.1
MMBIS;201809;146.7
MMBIS;201810;105.9
MMBIS;201811;18.9
MMBIS;201812;325.0
MMBIS;201901;291.9
MMBIS;201902;65.7
MMBIS;201903;206.7
MMBIS;201904;172.1
MMBIS;201905;283.6
MMBIS;201906;144.9
MMBIS;201907;178.9
MMBIS;201908;208.5
MMBIS;201909;158.6
MMBIS;201910;275.4
