 

stn;time;rhs150m0
MUR;186401;28.6
MUR;186402;31.2
MUR;186403;79.3
MUR;186404;90.2
MUR;186405;198.9
MUR;186406;172.4
MUR;186407;96.2
MUR;186408;46.8
MUR;186409;71.2
MUR;186410;25.0
MUR;186411;68.5
MUR;186412;6.6
MUR;186501;87.9
MUR;186502;72.5
MUR;186503;77.2
MUR;186504;7.7
MUR;186505;101.4
MUR;186506;61.8
MUR;186507;131.5
MUR;186508;170.2
MUR;186509;0.0
MUR;186510;92.4
MUR;186511;58.3
MUR;186512;18.3
MUR;186601;56.6
MUR;186602;143.8
MUR;186603;106.8
MUR;186604;102.3
MUR;186605;122.2
MUR;186606;70.3
MUR;186607;64.3
MUR;186608;220.2
MUR;186609;88.3
MUR;186610;41.3
MUR;186611;101.5
MUR;186612;102.9
MUR;186701;174.1
MUR;186702;76.0
MUR;186703;93.6
MUR;186704;182.7
MUR;186705;134.2
MUR;186706;190.4
MUR;186707;59.8
MUR;186708;154.2
MUR;186709;118.8
MUR;186710;150.7
MUR;186711;22.2
MUR;186712;78.1
MUR;186801;59.7
MUR;186802;9.6
MUR;186803;118.4
MUR;186804;99.6
MUR;186805;18.6
MUR;186806;96.1
MUR;186807;119.9
MUR;186808;80.1
MUR;186809;77.5
MUR;186810;133.6
MUR;186811;44.0
MUR;186812;150.1
MUR;186901;32.5
MUR;186902;24.3
MUR;186903;67.0
MUR;186904;55.6
MUR;186905;125.5
MUR;186906;91.0
MUR;186907;129.9
MUR;186908;143.5
MUR;186909;69.8
MUR;186910;81.9
MUR;186911;95.3
MUR;186912;56.3
MUR;187001;14.0
MUR;187002;19.6
MUR;187003;54.9
MUR;187004;16.9
MUR;187005;92.7
MUR;187006;66.4
MUR;187007;85.8
MUR;187008;78.8
MUR;187009;77.8
MUR;187010;223.8
MUR;187011;58.8
MUR;187012;84.0
MUR;187101;35.2
MUR;187102;29.3
MUR;187103;37.4
MUR;187104;128.3
MUR;187105;35.2
MUR;187106;166.0
MUR;187107;140.2
MUR;187108;106.9
MUR;187109;43.8
MUR;187110;133.1
MUR;187111;43.4
MUR;187112;12.0
MUR;187201;37.4
MUR;187202;44.1
MUR;187203;46.0
MUR;187204;67.7
MUR;187205;256.1
MUR;187206;172.8
MUR;187207;165.5
MUR;187208;182.9
MUR;187209;33.0
MUR;187210;105.3
MUR;187211;97.8
MUR;187212;108.3
MUR;187301;29.8
MUR;187302;23.0
MUR;187303;116.7
MUR;187304;184.3
MUR;187305;135.8
MUR;187306;81.5
MUR;187307;162.2
MUR;187308;114.4
MUR;187309;119.0
MUR;187310;101.2
MUR;187311;71.3
MUR;187312;24.3
MUR;187401;25.2
MUR;187402;13.4
MUR;187403;30.5
MUR;187404;81.4
MUR;187405;127.9
MUR;187406;182.0
MUR;187407;156.0
MUR;187408;69.0
MUR;187409;33.3
MUR;187410;20.5
MUR;187411;116.2
MUR;187412;106.7
MUR;187501;129.1
MUR;187502;17.0
MUR;187503;39.1
MUR;187504;18.6
MUR;187505;92.0
MUR;187506;179.2
MUR;187507;122.5
MUR;187508;80.0
MUR;187509;65.1
MUR;187510;116.1
MUR;187511;145.3
MUR;187512;14.1
MUR;187601;19.5
MUR;187602;132.0
MUR;187603;272.6
MUR;187604;129.8
MUR;187605;143.5
MUR;187606;305.5
MUR;187607;53.1
MUR;187608;133.7
MUR;187609;119.2
MUR;187610;10.5
MUR;187611;89.3
MUR;187612;67.9
MUR;187701;71.1
MUR;187702;101.7
MUR;187703;118.5
MUR;187704;166.0
MUR;187705;170.0
MUR;187706;65.5
MUR;187707;219.0
MUR;187708;144.7
MUR;187709;57.2
MUR;187710;46.6
MUR;187711;95.5
MUR;187712;103.9
MUR;187801;84.4
MUR;187802;24.2
MUR;187803;86.6
MUR;187804;129.1
MUR;187805;139.3
MUR;187806;293.5
MUR;187807;154.1
MUR;187808;141.3
MUR;187809;94.1
MUR;187810;93.5
MUR;187811;77.3
MUR;187812;79.6
MUR;187901;54.9
MUR;187902;114.1
MUR;187903;24.4
MUR;187904;109.8
MUR;187905;159.7
MUR;187906;120.7
MUR;187907;198.0
MUR;187908;89.6
MUR;187909;113.6
MUR;187910;88.2
MUR;187911;104.0
MUR;187912;62.8
MUR;188001;25.6
MUR;188002;31.0
MUR;188003;23.3
MUR;188004;134.5
MUR;188005;51.9
MUR;188006;116.2
MUR;188007;150.3
MUR;188008;141.5
MUR;188009;105.9
MUR;188010;178.8
MUR;188011;32.9
MUR;188012;114.7
MUR;188101;29.9
MUR;188102;66.6
MUR;188103;87.6
MUR;188104;104.6
MUR;188105;65.0
MUR;188106;162.8
MUR;188107;90.7
MUR;188108;208.4
MUR;188109;191.2
MUR;188110;74.9
MUR;188111;20.3
MUR;188112;31.6
MUR;188201;23.8
MUR;188202;18.3
MUR;188203;35.5
MUR;188204;117.0
MUR;188205;55.4
MUR;188206;329.0
MUR;188207;151.4
MUR;188208;121.5
MUR;188209;192.0
MUR;188210;146.3
MUR;188211;169.9
MUR;188212;140.0
MUR;188301;55.7
MUR;188302;43.8
MUR;188303;49.6
MUR;188304;73.8
MUR;188305;155.4
MUR;188306;271.2
MUR;188307;204.7
MUR;188308;74.4
MUR;188309;112.7
MUR;188310;93.5
MUR;188311;88.5
MUR;188312;66.8
MUR;188401;30.0
MUR;188402;63.2
MUR;188403;18.6
MUR;188404;51.4
MUR;188405;87.7
MUR;188406;171.6
MUR;188407;181.3
MUR;188408;112.5
MUR;188409;62.1
MUR;188410;46.7
MUR;188411;22.1
MUR;188412;79.7
MUR;188501;5.9
MUR;188502;59.3
MUR;188503;57.6
MUR;188504;54.4
MUR;188505;165.3
MUR;188506;101.8
MUR;188507;56.5
MUR;188508;86.1
MUR;188509;188.9
MUR;188510;166.6
MUR;188511;67.1
MUR;188512;111.5
MUR;188601;41.1
MUR;188602;35.2
MUR;188603;49.7
MUR;188604;124.5
MUR;188605;83.0
MUR;188606;255.9
MUR;188607;208.9
MUR;188608;148.6
MUR;188609;58.5
MUR;188610;118.9
MUR;188611;81.5
MUR;188612;117.1
MUR;188701;4.0
MUR;188702;7.9
MUR;188703;87.9
MUR;188704;73.2
MUR;188705;192.2
MUR;188706;96.7
MUR;188707;100.3
MUR;188708;115.5
MUR;188709;132.1
MUR;188710;60.4
MUR;188711;37.1
MUR;188712;100.7
MUR;188801;24.9
MUR;188802;39.1
MUR;188803;127.6
MUR;188804;140.1
MUR;188805;63.8
MUR;188806;214.6
MUR;188807;315.9
MUR;188808;234.4
MUR;188809;304.4
MUR;188810;144.3
MUR;188811;59.5
MUR;188812;13.3
MUR;188901;13.1
MUR;188902;107.3
MUR;188903;49.8
MUR;188904;71.6
MUR;188905;85.7
MUR;188906;234.4
MUR;188907;116.8
MUR;188908;103.6
MUR;188909;115.7
MUR;188910;134.0
MUR;188911;51.0
MUR;188912;20.1
MUR;189001;68.6
MUR;189002;3.3
MUR;189003;20.2
MUR;189004;56.2
MUR;189005;98.8
MUR;189006;100.8
MUR;189007;99.8
MUR;189008;260.2
MUR;189009;25.5
MUR;189010;132.5
MUR;189011;64.9
MUR;189012;11.7
MUR;189101;19.3
MUR;189102;2.5
MUR;189103;79.7
MUR;189104;92.9
MUR;189105;129.6
MUR;189106;98.7
MUR;189107;240.1
MUR;189108;133.5
MUR;189109;103.6
MUR;189110;69.0
MUR;189111;76.9
MUR;189112;133.4
MUR;189201;67.4
MUR;189202;76.1
MUR;189203;30.7
MUR;189204;76.9
MUR;189205;55.2
MUR;189206;183.1
MUR;189207;163.8
MUR;189208;89.0
MUR;189209;154.6
MUR;189210;141.6
MUR;189211;54.4
MUR;189212;29.7
MUR;189301;31.7
MUR;189302;78.8
MUR;189303;30.6
MUR;189304;0.0
MUR;189305;102.3
MUR;189306;112.0
MUR;189307;139.1
MUR;189308;23.1
MUR;189309;79.6
MUR;189310;81.4
MUR;189311;92.9
MUR;189312;21.7
MUR;189401;24.4
MUR;189402;50.2
MUR;189403;29.1
MUR;189404;73.4
MUR;189405;169.7
MUR;189406;72.6
MUR;189407;163.2
MUR;189408;107.4
MUR;189409;110.3
MUR;189410;98.9
MUR;189411;35.1
MUR;189412;65.7
MUR;189501;59.2
MUR;189502;16.1
MUR;189503;105.1
MUR;189504;105.6
MUR;189505;94.0
MUR;189506;78.4
MUR;189507;76.4
MUR;189508;107.5
MUR;189509;13.7
MUR;189510;106.1
MUR;189511;86.7
MUR;189512;116.6
MUR;189601;28.6
MUR;189602;22.4
MUR;189603;153.9
MUR;189604;141.2
MUR;189605;106.5
MUR;189606;144.2
MUR;189607;132.6
MUR;189608;120.4
MUR;189609;138.4
MUR;189610;124.6
MUR;189611;46.4
MUR;189612;40.5
MUR;189701;16.2
MUR;189702;103.7
MUR;189703;94.1
MUR;189704;95.5
MUR;189705;109.4
MUR;189706;85.4
MUR;189707;143.7
MUR;189708;207.3
MUR;189709;187.7
MUR;189710;6.2
MUR;189711;19.6
MUR;189712;48.1
MUR;189801;11.8
MUR;189802;120.7
MUR;189803;37.6
MUR;189804;111.7
MUR;189805;186.2
MUR;189806;171.4
MUR;189807;93.1
MUR;189808;71.0
MUR;189809;27.0
MUR;189810;118.0
MUR;189811;105.7
MUR;189812;41.8
MUR;189901;129.0
MUR;189902;27.4
MUR;189903;17.3
MUR;189904;175.1
MUR;189905;127.8
MUR;189906;43.0
MUR;189907;74.2
MUR;189908;64.1
MUR;189909;93.7
MUR;189910;86.2
MUR;189911;26.8
MUR;189912;100.3
MUR;190001;160.5
MUR;190002;76.3
MUR;190003;47.7
MUR;190004;62.7
MUR;190005;97.5
MUR;190006;66.9
MUR;190007;148.1
MUR;190008;101.4
MUR;190009;56.8
MUR;190010;56.2
MUR;190011;52.5
MUR;190012;78.4
MUR;190101;44.2
MUR;190102;27.5
MUR;190103;83.2
MUR;190104;211.6
MUR;190105;28.2
MUR;190106;194.0
MUR;190107;165.6
MUR;190108;80.0
MUR;190109;131.0
MUR;190110;63.1
MUR;190111;50.8
MUR;190112;65.6
MUR;190201;48.0
MUR;190202;69.1
MUR;190203;89.4
MUR;190204;55.9
MUR;190205;177.8
MUR;190206;124.4
MUR;190207;108.7
MUR;190208;184.2
MUR;190209;95.3
MUR;190210;115.5
MUR;190211;25.6
MUR;190212;92.7
MUR;190301;36.4
MUR;190302;37.6
MUR;190303;65.8
MUR;190304;56.1
MUR;190305;64.3
MUR;190306;141.7
MUR;190307;220.9
MUR;190308;131.6
MUR;190309;62.5
MUR;190310;123.2
MUR;190311;110.9
MUR;190312;23.8
MUR;190401;42.3
MUR;190402;138.6
MUR;190403;50.5
MUR;190404;108.6
MUR;190405;159.7
MUR;190406;166.9
MUR;190407;55.0
MUR;190408;78.0
MUR;190409;127.3
MUR;190410;50.6
MUR;190411;53.0
MUR;190412;61.2
MUR;190501;56.5
MUR;190502;20.1
MUR;190503;153.2
MUR;190504;109.7
MUR;190505;127.2
MUR;190506;102.6
MUR;190507;138.2
MUR;190508;226.6
MUR;190509;135.0
MUR;190510;135.4
MUR;190511;79.6
MUR;190512;61.2
MUR;190601;69.2
MUR;190602;63.6
MUR;190603;88.4
MUR;190604;30.0
MUR;190605;203.4
MUR;190606;209.0
MUR;190607;176.9
MUR;190608;48.6
MUR;190609;37.2
MUR;190610;33.7
MUR;190611;63.4
MUR;190612;95.3
MUR;190701;86.6
MUR;190702;34.3
MUR;190703;89.9
MUR;190704;118.1
MUR;190705;48.4
MUR;190706;114.6
MUR;190707;128.3
MUR;190708;96.1
MUR;190709;53.5
MUR;190710;72.7
MUR;190711;25.1
MUR;190712;125.5
MUR;190801;30.6
MUR;190802;117.1
MUR;190803;51.2
MUR;190804;74.0
MUR;190805;115.2
MUR;190806;99.2
MUR;190807;151.9
MUR;190808;130.3
MUR;190809;143.7
MUR;190810;11.6
MUR;190811;64.8
