 

stn;time;tnd00xy0
BEH;1972;133
BEH;1973;131
BEH;1974;140
BEH;1975;146
BEH;1976;128
BEH;1977;118
BEH;1978;128
BEH;1979;146
BEH;1980;139
BEH;1981;127
BEH;1982;139
BEH;1983;94
BEH;1984;142
BEH;1985;126
BEH;1986;127
BEH;1987;119
BEH;1988;102
BEH;1989;84
BEH;1990;110
BEH;1991;125
BEH;1992;106
BEH;1993;102
BEH;1994;90
BEH;1995;117
BEH;1996;126
BEH;1997;106
BEH;1998;113
