 

stn;time;fu3010m1
NAP;201806;58.0
NAP;201807;72.7
NAP;201808;80.3
NAP;201809;101.5
NAP;201810;79.6
NAP;201811;61.6
NAP;201812;132.1
NAP;201901;113.8
NAP;201902;100.4
NAP;201903;-
NAP;201904;88.9
NAP;201905;96.5
NAP;201906;81.4
NAP;201907;88.2
NAP;201908;79.9
NAP;201909;120.6
NAP;201910;92.5
NAP;201911;110.2
NAP;201912;130.0
NAP;202001;114.5
NAP;202002;-
NAP;202003;113.0
NAP;202004;94.0
NAP;202005;76.7
NAP;202006;75.6
NAP;202007;81.4
NAP;202008;101.2
NAP;202009;103.0
NAP;202010;102.2
NAP;202011;92.9
NAP;202012;106.2
NAP;202101;108.7
NAP;202102;99.7
NAP;202103;130.7
