 

stn;time;rs1000y0
WDO;1939;0
WDO;1940;0
WDO;1941;0
WDO;1942;0
WDO;1943;0
WDO;1944;0
WDO;1945;0
WDO;1946;0
WDO;1947;0
WDO;1948;0
WDO;1949;0
WDO;1950;0
WDO;1951;0
WDO;1952;0
WDO;1953;0
WDO;1954;0
WDO;1955;0
WDO;1956;0
WDO;1957;0
WDO;1958;0
WDO;1959;0
WDO;1960;0
WDO;1961;0
WDO;1962;0
WDO;1963;0
WDO;1964;0
WDO;1965;0
WDO;1966;0
WDO;1967;0
WDO;1968;0
WDO;1969;0
WDO;1970;0
WDO;1971;0
WDO;1972;0
WDO;1973;0
WDO;1974;0
WDO;1975;0
WDO;1976;0
WDO;1977;0
WDO;1978;0
WDO;1979;0
WDO;1980;0
WDO;1981;0
WDO;1982;0
WDO;1983;0
WDO;1984;0
WDO;1985;0
WDO;1986;0
WDO;1987;0
WDO;1988;0
WDO;1989;0
WDO;1990;0
WDO;1991;0
WDO;1992;0
WDO;1993;0
WDO;1994;0
WDO;1995;0
WDO;1996;0
WDO;1997;0
WDO;1998;0
WDO;1999;0
WDO;2000;0
WDO;2001;0
WDO;2002;0
WDO;2003;0
WDO;2004;0
WDO;2005;0
WDO;2006;0
WDO;2007;0
WDO;2008;0
WDO;2009;0
WDO;2010;0
WDO;2011;0
WDO;2012;0
WDO;2013;0
WDO;2014;0
WDO;2015;0
WDO;2016;0
WDO;2017;0
WDO;2018;0
WDO;2019;0
WDO;2020;0
