 

stn;time;hns000mx
SBO;198601;42
SBO;198602;5
SBO;198603;5
SBO;198604;0
SBO;198605;0
SBO;198606;0
SBO;198607;0
SBO;198608;0
SBO;198609;0
SBO;198610;0
SBO;198611;0
SBO;198612;0
SBO;198701;24
SBO;198702;6
SBO;198703;0
SBO;198704;0
SBO;198705;0
SBO;198706;0
SBO;198707;0
SBO;198708;0
SBO;198709;0
SBO;198710;0
SBO;198711;0
SBO;198712;0
SBO;198801;2
SBO;198802;2
SBO;198803;0
SBO;198804;0
SBO;198805;0
SBO;198806;0
SBO;198807;0
SBO;198808;0
SBO;198809;0
SBO;198810;0
SBO;198811;0
SBO;198812;0
SBO;198901;0
SBO;198902;0
SBO;198903;0
SBO;198904;0
SBO;198905;0
SBO;198906;0
SBO;198907;0
SBO;198908;0
SBO;198909;0
SBO;198910;0
SBO;198911;0
SBO;198912;0
SBO;199001;0
SBO;199002;0
SBO;199003;0
SBO;199004;0
SBO;199005;0
SBO;199006;0
SBO;199007;0
SBO;199008;0
SBO;199009;0
SBO;199010;0
SBO;199011;0
SBO;199012;14
