 

stn;time;rs1000y0
SED;1900;0
SED;1901;0
SED;1902;0
SED;1903;0
SED;1904;0
SED;1905;0
SED;1906;0
SED;1907;0
SED;1908;0
SED;1909;0
SED;1910;0
SED;1911;0
SED;1912;0
SED;1913;0
SED;1914;0
SED;1915;0
SED;1916;0
SED;1917;0
SED;1918;1
SED;1919;0
SED;1920;0
SED;1921;0
SED;1922;0
SED;1923;0
SED;1924;1
SED;1925;0
SED;1926;0
SED;1927;0
SED;1928;0
SED;1929;0
SED;1930;0
SED;1931;0
SED;1932;0
SED;1933;1
SED;1934;0
SED;1935;0
SED;1936;0
SED;1937;0
SED;1938;0
SED;1939;1
SED;1940;0
SED;1941;0
SED;1942;0
SED;1943;0
SED;1944;0
SED;1945;1
SED;1946;0
SED;1947;0
SED;1948;0
SED;1949;0
SED;1950;0
SED;1951;0
SED;1952;0
SED;1953;0
SED;1954;1
SED;1955;0
SED;1956;0
SED;1957;0
SED;1958;0
SED;1959;0
SED;1960;1
SED;1961;0
SED;1962;0
SED;1963;0
SED;1964;0
SED;1965;0
SED;1966;0
SED;1967;0
SED;1968;1
SED;1969;0
SED;1970;0
SED;1971;0
SED;1972;0
SED;1973;0
SED;1974;0
SED;1975;0
SED;1976;0
SED;1977;0
SED;1978;0
SED;1979;0
SED;1980;0
SED;1981;0
SED;1982;0
SED;1983;0
SED;1984;0
SED;1985;0
SED;1986;0
SED;1987;1
SED;1988;0
SED;1989;0
SED;1990;1
SED;1991;1
SED;1992;0
SED;1993;0
SED;1994;0
SED;1995;0
SED;1996;0
SED;1997;0
SED;1998;0
SED;1999;1
SED;2000;1
SED;2001;0
SED;2002;1
SED;2003;0
SED;2004;0
SED;2005;0
SED;2006;0
SED;2007;0
SED;2008;0
SED;2009;0
SED;2010;0
SED;2011;0
SED;2012;0
SED;2013;0
