 

stn;time;rre150m0
BEGTH;199801;102.8
BEGTH;199802;43.5
BEGTH;199803;103.2
BEGTH;199804;137.5
BEGTH;199805;91.3
BEGTH;199806;171.7
BEGTH;199807;147.8
BEGTH;199808;112.7
BEGTH;199809;184.5
BEGTH;199810;197.4
BEGTH;199811;198.6
BEGTH;199812;113.7
BEGTH;199901;166.6
BEGTH;199902;285.5
BEGTH;199903;87.7
BEGTH;199904;228.2
BEGTH;199905;300.1
BEGTH;199906;252.3
BEGTH;199907;172.2
BEGTH;199908;239.5
BEGTH;199909;136.4
BEGTH;199910;93.1
BEGTH;199911;111.6
BEGTH;199912;165.7
BEGTH;200001;49.1
BEGTH;200002;167.7
BEGTH;200003;108.1
BEGTH;200004;80.4
BEGTH;200005;151.9
BEGTH;200006;146.1
BEGTH;200007;268.4
BEGTH;200008;180.0
BEGTH;200009;118.8
BEGTH;200010;118.4
BEGTH;200011;113.8
BEGTH;200012;116.2
BEGTH;200101;145.7
BEGTH;200102;40.9
BEGTH;200103;310.3
BEGTH;200104;283.8
BEGTH;200105;125.7
BEGTH;200106;334.7
BEGTH;200107;190.3
BEGTH;200108;143.2
BEGTH;200109;228.0
BEGTH;200110;89.3
BEGTH;200111;132.2
BEGTH;200112;55.1
BEGTH;200201;24.5
BEGTH;200202;124.9
BEGTH;200203;107.6
BEGTH;200204;101.5
BEGTH;200205;219.0
BEGTH;200206;251.0
BEGTH;200207;283.2
BEGTH;200208;256.7
BEGTH;200209;289.7
BEGTH;200210;174.2
BEGTH;200211;314.4
BEGTH;200212;125.5
BEGTH;200301;121.0
BEGTH;200302;59.2
BEGTH;200303;48.0
BEGTH;200304;115.7
BEGTH;200305;206.1
BEGTH;200306;201.0
BEGTH;200307;149.0
BEGTH;200308;125.0
BEGTH;200309;96.5
BEGTH;200310;196.9
BEGTH;200311;96.0
BEGTH;200312;67.4
BEGTH;200401;253.8
BEGTH;200402;79.9
BEGTH;200403;131.4
BEGTH;200404;148.6
BEGTH;200405;179.0
BEGTH;200406;234.2
BEGTH;200407;166.8
BEGTH;200408;269.3
BEGTH;200409;97.3
BEGTH;200410;129.2
BEGTH;200411;42.3
BEGTH;200412;61.7
BEGTH;200501;96.5
BEGTH;200502;120.9
BEGTH;200503;69.1
BEGTH;200504;173.9
BEGTH;200505;176.6
BEGTH;200506;151.4
BEGTH;200507;155.5
BEGTH;200508;411.6
BEGTH;200509;172.9
BEGTH;200510;110.6
BEGTH;200511;46.3
BEGTH;200512;95.8
BEGTH;200601;34.4
BEGTH;200602;50.9
BEGTH;200603;212.6
BEGTH;200604;264.1
BEGTH;200605;299.3
BEGTH;200606;56.1
BEGTH;200607;146.7
BEGTH;200608;313.3
BEGTH;200609;148.8
BEGTH;200610;112.4
BEGTH;200611;97.0
BEGTH;200612;85.2
BEGTH;200701;86.2
BEGTH;200702;100.9
BEGTH;200703;171.6
BEGTH;200704;40.6
BEGTH;200705;334.2
BEGTH;200706;217.0
BEGTH;200707;396.8
BEGTH;200708;256.8
BEGTH;200709;133.3
BEGTH;200710;60.7
BEGTH;200711;84.2
BEGTH;200712;142.3
BEGTH;200801;66.2
BEGTH;200802;57.5
BEGTH;200803;114.8
BEGTH;200804;229.5
BEGTH;200805;54.5
BEGTH;200806;170.3
BEGTH;200807;319.1
BEGTH;200808;191.5
BEGTH;200809;167.9
BEGTH;200810;153.9
BEGTH;200811;64.1
BEGTH;200812;93.7
BEGTH;200901;50.1
BEGTH;200902;118.9
BEGTH;200903;178.6
BEGTH;200904;41.1
BEGTH;200905;125.4
BEGTH;200906;234.8
BEGTH;200907;221.2
BEGTH;200908;123.0
BEGTH;200909;73.9
BEGTH;200910;90.9
BEGTH;200911;180.1
BEGTH;200912;176.3
BEGTH;201001;61.6
BEGTH;201002;68.0
BEGTH;201003;58.6
BEGTH;201004;29.3
BEGTH;201005;278.1
BEGTH;201006;224.3
BEGTH;201007;155.5
BEGTH;201008;245.4
BEGTH;201009;99.0
BEGTH;201010;90.9
BEGTH;201011;99.8
BEGTH;201012;117.7
BEGTH;201101;67.2
BEGTH;201102;67.9
BEGTH;201103;57.6
BEGTH;201104;50.0
BEGTH;201105;174.5
BEGTH;201106;216.7
BEGTH;201107;200.0
BEGTH;201108;122.6
BEGTH;201109;115.6
BEGTH;201110;90.8
BEGTH;201111;0.3
BEGTH;201112;266.1
BEGTH;201201;140.9
BEGTH;201202;29.1
BEGTH;201203;52.9
BEGTH;201204;233.6
BEGTH;201205;105.5
BEGTH;201206;177.0
BEGTH;201207;132.0
BEGTH;201208;192.8
BEGTH;201209;165.0
BEGTH;201210;161.4
BEGTH;201211;152.9
BEGTH;201212;177.4
BEGTH;201301;99.2
BEGTH;201302;137.0
