 

stn;time;rzz150mx
BIE;201505;2.8
BIE;201506;7.1
BIE;201507;3.4
BIE;201508;7.0
BIE;201509;2.6
BIE;201510;1.2
BIE;201511;3.0
BIE;201512;0.5
BIE;201601;1.1
BIE;201602;2.2
BIE;201603;0.9
BIE;201604;1.8
BIE;201605;2.0
BIE;201606;2.2
BIE;201607;10.1
BIE;201608;17.0
BIE;201609;8.3
BIE;201610;7.7
BIE;201611;1.7
BIE;201612;0.2
BIE;201701;0.8
BIE;201702;1.8
BIE;201703;1.2
BIE;201704;0.9
BIE;201705;6.1
BIE;201706;5.5
BIE;201707;5.3
BIE;201708;2.9
BIE;201709;1.8
BIE;201710;0.7
BIE;201711;1.6
BIE;201712;1.6
BIE;201801;1.4
BIE;201802;1.6
BIE;201803;1.7
BIE;201804;1.9
BIE;201805;4.2
BIE;201806;9.9
BIE;201807;12.1
BIE;201808;8.3
BIE;201809;0.7
BIE;201810;0.8
BIE;201811;1.1
BIE;201812;2.7
BIE;201901;1.2
BIE;201902;2.0
BIE;201903;1.1
BIE;201904;1.1
BIE;201905;2.6
BIE;201906;4.2
BIE;201907;7.3
BIE;201908;4.9
BIE;201909;1.7
BIE;201910;3.5
BIE;201911;2.0
BIE;201912;1.9
BIE;202001;0.9
BIE;202002;1.7
BIE;202003;2.3
BIE;202004;9.1
BIE;202005;6.4
BIE;202006;6.6
BIE;202007;6.1
BIE;202008;1.9
BIE;202009;5.8
BIE;202010;1.8
BIE;202011;0.9
BIE;202012;1.1
BIE;202101;1.5
BIE;202102;0.9
BIE;202103;1.4
