 

stn;time;rzz150mx
SOAET;201701;0.9
SOAET;201702;1.7
SOAET;201703;1.6
SOAET;201704;1.1
SOAET;201705;4.3
SOAET;201706;6.0
SOAET;201707;5.2
SOAET;201708;3.9
SOAET;201709;2.3
SOAET;201710;5.4
SOAET;201711;3.1
SOAET;201712;1.6
SOAET;201801;1.5
SOAET;201802;0.7
SOAET;201803;1.4
SOAET;201804;1.5
SOAET;201805;3.5
SOAET;201806;4.9
SOAET;201807;12.6
SOAET;201808;7.5
SOAET;201809;6.0
SOAET;201810;0.5
SOAET;201811;0.9
SOAET;201812;2.7
SOAET;201901;0.8
SOAET;201902;1.2
SOAET;201903;1.4
SOAET;201904;1.2
SOAET;201905;1.8
SOAET;201906;3.6
SOAET;201907;7.4
SOAET;201908;4.5
SOAET;201909;6.0
SOAET;201910;3.7
SOAET;201911;1.7
SOAET;201912;0.7
SOAET;202001;1.2
SOAET;202002;3.3
SOAET;202003;1.2
SOAET;202004;1.1
SOAET;202005;5.0
