 

stn;time;fklnd3m0
COY;201710;0
COY;201711;0
COY;201712;1
COY;201801;1
COY;201802;0
COY;201803;0
COY;201804;0
COY;201805;0
COY;201806;0
COY;201807;0
COY;201808;0
COY;201809;0
COY;201810;0
COY;201811;0
COY;201812;1
COY;201901;0
COY;201902;0
COY;201903;0
COY;201904;0
COY;201905;0
COY;201906;0
COY;201907;0
COY;201908;0
COY;201909;0
COY;201910;0
COY;201911;0
COY;201912;0
COY;202001;0
COY;202002;4
COY;202003;0
COY;202004;0
COY;202005;0
COY;202006;0
COY;202007;0
COY;202008;0
COY;202009;0
COY;202010;0
COY;202011;0
COY;202012;0
COY;202101;0
COY;202102;0
COY;202103;0
