 

stn;time;tre200y0
ALS;1955;8.4
ALS;1956;7.7
ALS;1957;9.1
ALS;1958;9.2
ALS;1959;9.6
ALS;1960;9.3
ALS;1961;9.9
ALS;1962;8.2
ALS;1963;8.0
ALS;1964;8.9
ALS;1965;8.3
ALS;1966;9.5
ALS;1967;9.2
ALS;1968;8.8
ALS;1969;8.5
ALS;1970;8.5
ALS;1971;8.7
ALS;1972;8.7
ALS;1973;8.5
ALS;1974;9.2
ALS;1975;8.9
ALS;1976;8.7
ALS;1977;9.0
ALS;1978;8.0
ALS;1979;8.5
ALS;1980;7.7
ALS;1981;8.5
ALS;1982;9.1
ALS;1983;9.2
ALS;1984;8.2
ALS;1985;8.1
ALS;1986;8.5
ALS;1987;8.2
ALS;1988;9.4
ALS;1989;9.2
ALS;1990;9.4
ALS;1991;8.8
ALS;1992;9.5
ALS;1993;9.1
ALS;1994;10.5
ALS;1995;9.2
ALS;1996;8.3
