 

stn;time;rre002mx
TICHI;201702;20.8
TICHI;201703;104.2
TICHI;201704;149.8
TICHI;201705;88.2
TICHI;201706;95.6
TICHI;201707;27.6
TICHI;201708;143.0
TICHI;201709;176.4
TICHI;201710;7.2
TICHI;201711;56.8
TICHI;201712;30.2
TICHI;201801;35.4
TICHI;201802;7.2
TICHI;201803;87.4
TICHI;201804;111.0
TICHI;201805;37.2
TICHI;201806;56.8
TICHI;201807;28.6
TICHI;201808;30.4
TICHI;201809;20.2
TICHI;201810;246.0
TICHI;201811;93.0
TICHI;201812;12.8
TICHI;201901;5.0
TICHI;201902;13.0
TICHI;201903;41.2
TICHI;201904;135.8
TICHI;201905;23.6
TICHI;201906;155.4
TICHI;201907;39.0
TICHI;201908;136.8
TICHI;201909;95.2
TICHI;201910;192.2
TICHI;201911;73.8
TICHI;201912;100.6
TICHI;202001;23.0
TICHI;202002;8.2
TICHI;202003;13.2
TICHI;202004;36.0
TICHI;202005;86.2
TICHI;202006;80.0
TICHI;202007;17.4
TICHI;202008;188.6
TICHI;202009;57.6
TICHI;202010;315.8
TICHI;202011;10.4
TICHI;202012;15.8
TICHI;202101;30.6
TICHI;202102;20.2
TICHI;202103;8.0
TICHI;202104;54.0
TICHI;202105;112.6
