 

stn;time;rsd300y0
SAR;1889;5
SAR;1890;10
SAR;1891;7
SAR;1892;5
SAR;1893;7
SAR;1894;7
SAR;1895;4
SAR;1896;10
SAR;1897;11
SAR;1898;8
SAR;1899;7
SAR;1900;6
SAR;1901;5
SAR;1902;5
SAR;1903;3
SAR;1904;3
SAR;1905;3
SAR;1906;10
SAR;1907;5
SAR;1908;10
SAR;1909;4
SAR;1910;7
SAR;1911;7
SAR;1912;4
SAR;1913;4
SAR;1914;6
SAR;1915;5
SAR;1916;7
SAR;1917;9
SAR;1918;9
SAR;1919;6
SAR;1920;5
SAR;1921;5
SAR;1922;11
SAR;1923;4
SAR;1924;7
SAR;1925;5
SAR;1926;6
SAR;1927;8
SAR;1928;6
SAR;1929;3
SAR;1930;7
SAR;1931;8
SAR;1932;8
SAR;1933;7
SAR;1934;6
SAR;1935;12
SAR;1936;5
SAR;1937;4
SAR;1938;9
SAR;1939;7
SAR;1940;15
SAR;1941;2
SAR;1942;8
SAR;1943;4
SAR;1944;7
SAR;1945;8
SAR;1946;5
SAR;1947;7
SAR;1948;3
SAR;1949;1
SAR;1950;6
SAR;1951;4
SAR;1952;6
SAR;1953;3
SAR;1954;8
SAR;1955;4
SAR;1956;7
SAR;1957;4
SAR;1958;5
SAR;1959;4
SAR;1960;7
SAR;1961;6
SAR;1962;5
SAR;1963;4
SAR;1964;3
SAR;1965;7
SAR;1966;7
SAR;1967;6
SAR;1968;7
SAR;1969;2
SAR;1970;11
SAR;1971;3
SAR;1972;5
SAR;1973;9
SAR;1974;10
SAR;1975;9
SAR;1976;7
SAR;1977;7
SAR;1978;6
SAR;1979;14
SAR;1980;3
SAR;1981;11
SAR;1982;7
SAR;1983;7
SAR;1984;7
SAR;1985;3
SAR;1986;8
SAR;1987;7
SAR;1988;7
SAR;1989;5
SAR;1990;5
SAR;1991;8
SAR;1992;6
SAR;1993;13
SAR;1994;2
SAR;1995;8
SAR;1996;8
SAR;1997;6
SAR;1998;6
SAR;1999;14
SAR;2000;9
SAR;2001;6
SAR;2002;11
SAR;2003;3
SAR;2004;8
SAR;2005;3
SAR;2006;4
SAR;2007;4
SAR;2008;7
SAR;2009;7
SAR;2010;9
SAR;2011;4
SAR;2012;3
SAR;2013;8
SAR;2014;6
SAR;2015;7
SAR;2016;10
SAR;2017;10
SAR;2018;13
SAR;2019;11
SAR;2020;11
