 

stn;time;fu3010m1
FLU;201504;57.6
FLU;201505;50.0
FLU;201506;69.1
FLU;201507;54.7
FLU;201508;53.3
FLU;201509;56.2
FLU;201510;42.5
FLU;201511;63.4
FLU;201512;43.6
FLU;201601;61.6
FLU;201602;91.1
FLU;201603;67.7
FLU;201604;45.0
FLU;201605;44.3
FLU;201606;48.2
FLU;201607;68.4
FLU;201608;56.5
FLU;201609;46.1
FLU;201610;43.6
FLU;201611;61.9
FLU;201612;50.8
FLU;201701;76.7
FLU;201702;69.5
FLU;201703;79.9
FLU;201704;43.6
FLU;201705;56.9
FLU;201706;56.9
FLU;201707;66.2
FLU;201708;77.4
FLU;201709;59.4
FLU;201710;56.9
FLU;201711;86.0
FLU;201712;77.8
FLU;201801;128.5
FLU;201802;47.2
FLU;201803;55.4
FLU;201804;69.5
FLU;201805;56.9
FLU;201806;49.3
FLU;201807;56.9
FLU;201808;60.5
FLU;201809;55.8
FLU;201810;70.2
FLU;201811;64.8
FLU;201812;86.8
FLU;201901;63.0
FLU;201902;71.6
FLU;201903;93.2
FLU;201904;66.2
FLU;201905;58.7
FLU;201906;59.0
FLU;201907;78.1
FLU;201908;80.3
FLU;201909;46.4
FLU;201910;59.0
FLU;201911;87.5
FLU;201912;82.4
FLU;202001;81.0
FLU;202002;98.6
FLU;202003;77.8
FLU;202004;40.0
FLU;202005;52.2
FLU;202006;58.0
FLU;202007;68.8
FLU;202008;55.1
FLU;202009;54.7
FLU;202010;87.8
FLU;202011;55.8
FLU;202012;45.7
FLU;202101;61.6
FLU;202102;65.9
FLU;202103;74.9
