 

stn;time;rre150m0
TIOLI;200001;34.7
TIOLI;200002;32.3
TIOLI;200003;0.0
TIOLI;200004;0.0
TIOLI;200005;48.2
TIOLI;200006;100.4
TIOLI;200007;146.1
TIOLI;200008;181.1
TIOLI;200009;105.5
TIOLI;200010;374.6
TIOLI;200011;240.8
TIOLI;200012;76.2
TIOLI;200101;18.0
TIOLI;200102;68.0
TIOLI;200103;122.6
TIOLI;200104;83.5
TIOLI;200105;170.4
TIOLI;200106;216.3
TIOLI;200107;211.3
TIOLI;200108;223.8
TIOLI;200109;86.5
TIOLI;200110;128.7
TIOLI;200111;16.5
TIOLI;200112;3.1
TIOLI;200201;21.7
TIOLI;200202;44.8
TIOLI;200203;77.4
TIOLI;200204;37.8
TIOLI;200205;390.4
TIOLI;200206;112.5
TIOLI;200207;217.0
TIOLI;200208;133.1
TIOLI;200209;49.6
TIOLI;200210;103.8
TIOLI;200211;592.9
TIOLI;200212;44.1
TIOLI;200301;19.8
TIOLI;200302;14.0
TIOLI;200303;1.0
TIOLI;200304;107.8
TIOLI;200305;64.2
TIOLI;200306;58.9
TIOLI;200307;191.9
TIOLI;200308;147.3
TIOLI;200309;39.8
TIOLI;200310;91.8
TIOLI;200311;164.1
TIOLI;200312;52.1
TIOLI;200401;29.1
TIOLI;200402;28.6
TIOLI;200403;33.1
TIOLI;200404;115.4
TIOLI;200405;127.5
TIOLI;200406;49.7
TIOLI;200407;134.5
TIOLI;200408;212.0
TIOLI;200409;52.4
TIOLI;200410;279.8
TIOLI;200411;57.2
TIOLI;200412;29.3
TIOLI;200501;12.2
TIOLI;200502;9.0
TIOLI;200503;0.0
TIOLI;200504;84.2
TIOLI;200505;116.0
TIOLI;200506;108.5
TIOLI;200507;99.4
TIOLI;200508;107.9
TIOLI;200509;69.2
TIOLI;200510;43.5
TIOLI;200511;13.8
TIOLI;200512;18.2
TIOLI;200601;12.9
TIOLI;200602;9.8
TIOLI;200603;96.3
TIOLI;200604;86.5
TIOLI;200605;148.2
TIOLI;200606;48.8
TIOLI;200607;88.8
TIOLI;200608;191.0
TIOLI;200609;108.0
TIOLI;200610;95.8
TIOLI;200611;54.7
TIOLI;200612;120.0
TIOLI;200701;37.5
TIOLI;200702;27.0
TIOLI;200703;63.5
TIOLI;200704;22.0
TIOLI;200705;195.3
TIOLI;200706;215.4
TIOLI;200707;145.8
TIOLI;200708;313.7
TIOLI;200709;94.4
TIOLI;200710;18.8
TIOLI;200711;3.5
TIOLI;200712;24.8
TIOLI;200801;1.2
TIOLI;200802;0.2
TIOLI;200803;21.3
TIOLI;200804;233.0
TIOLI;200805;226.6
TIOLI;200806;148.1
TIOLI;200807;142.5
TIOLI;200808;172.3
TIOLI;200809;428.8
TIOLI;200810;223.9
TIOLI;200811;203.1
TIOLI;200812;109.4
TIOLI;200901;53.7
TIOLI;200902;120.7
TIOLI;200903;124.4
TIOLI;200904;187.2
