 

stn;time;rti150yx
RHN;1880;18801027
RHN;1881;18810901
RHN;1882;18820918
RHN;1883;18830605
RHN;1884;18840710
RHN;1885;18850609
RHN;1886;18861108
RHN;1887;18871209
RHN;1888;18881002
RHN;1889;18890628
RHN;1890;18900831
RHN;1891;18910704
RHN;1892;18921025
RHN;1893;18930605
RHN;1894;18940525
RHN;1895;18950423
RHN;1896;18960805
RHN;1897;18970819
RHN;1898;18980610
RHN;1899;18990113
RHN;1900;19000703
RHN;1901;19010911
RHN;1902;19020517
RHN;1903;19030819
RHN;1904;19040527
RHN;1905;19050805
RHN;1906;19060520
RHN;1907;19070612
RHN;1908;19080622
RHN;1909;19090711
RHN;1910;19100809
RHN;1911;19110518
RHN;1912;19120801
RHN;1913;19131112
RHN;1914;19140815
RHN;1915;19151105
RHN;1916;19160609
RHN;1917;19170705
RHN;1918;19180910
RHN;1919;19191206
RHN;1920;19200617
RHN;1921;19210811
RHN;1922;19220617
RHN;1923;19231013
RHN;1924;19240628
RHN;1925;19250811
RHN;1926;19260622
RHN;1927;19270801
RHN;1928;19280930
RHN;1929;19290818
RHN;1930;19300706
RHN;1931;19311025
RHN;1932;19320701
RHN;1933;19330913
RHN;1934;19340909
RHN;1935;19351217
RHN;1936;19360416
RHN;1937;19370318
RHN;1938;19380609
RHN;1939;19390805
RHN;1940;19400529
RHN;1941;19410803
RHN;1942;19420803
RHN;1943;19430922
RHN;1944;19440829
RHN;1945;19450808
RHN;1946;19460613
RHN;1947;19471115
RHN;1948;19480705
RHN;1949;19490512
RHN;1950;19501125
RHN;1951;19511022
RHN;1952;19521013
RHN;1953;19530625
RHN;1954;19540821
RHN;1955;19550517
RHN;1956;19560810
RHN;1957;19570224
RHN;1958;19580819
RHN;1959;19590607
RHN;1960;19600731
RHN;1961;19610714
RHN;1962;19620101
RHN;1963;19630607
RHN;1964;19640504
RHN;1965;19650604
RHN;1966;19660815
RHN;1967;19670910
RHN;1968;19680921
RHN;1969;19690826
RHN;1970;19700419
RHN;1971;19710826
RHN;1972;19720721
RHN;1973;19730623
RHN;1974;19740623
RHN;1975;19750623
RHN;1976;19760726
RHN;1977;19770708
RHN;1978;19780807
RHN;1979;19791106
RHN;1980;19800815
RHN;1981;19811215
RHN;1982;19820724
RHN;1983;19831126
RHN;1984;19840726
RHN;1985;19850507
RHN;1986;19860409
RHN;1987;19870925
RHN;1988;19880611
RHN;1989;19890710
RHN;1990;19900214
RHN;1991;19910511
RHN;1992;19920403
RHN;1993;19930705
RHN;1994;19940518
RHN;1995;19951116
RHN;1996;19960802
RHN;1997;19970612
RHN;1998;19981103
RHN;1999;19990713
RHN;2000;20000920
RHN;2001;20010105
RHN;2002;20020731
RHN;2003;20031007
RHN;2004;20040805
