 

stn;time;rti150yx
IYBRI;1921;19210731
IYBRI;1922;19220716
IYBRI;1923;19231014
IYBRI;1924;19240603
IYBRI;1925;19251024
IYBRI;1926;19260601
IYBRI;1927;19270729
IYBRI;1928;19280723
IYBRI;1929;19290610
IYBRI;1930;19300927
IYBRI;1931;19311026
IYBRI;1932;19321004
IYBRI;1933;19330821
IYBRI;1934;19340605
IYBRI;1935;19350719
IYBRI;1936;19360906
IYBRI;1937;19370726
IYBRI;1938;19380613
IYBRI;1939;19390725
IYBRI;1940;19401116
IYBRI;1941;19410721
IYBRI;1942;19420708
IYBRI;1943;19430707
IYBRI;1944;19440607
IYBRI;1945;19450809
