 

stn;time;fklnd3m0
ATT;201211;0
ATT;201212;1
ATT;201301;0
ATT;201302;0
ATT;201303;0
ATT;201304;0
ATT;201305;0
ATT;201306;1
ATT;201307;0
ATT;201308;0
ATT;201309;0
ATT;201310;2
ATT;201311;1
ATT;201312;0
ATT;201401;1
ATT;201402;2
ATT;201403;0
ATT;201404;0
ATT;201405;0
ATT;201406;0
ATT;201407;0
ATT;201408;0
ATT;201409;0
ATT;201410;0
ATT;201411;4
ATT;201412;0
ATT;201501;0
ATT;201502;0
ATT;201503;0
ATT;201504;0
ATT;201505;1
ATT;201506;0
ATT;201507;0
ATT;201508;0
ATT;201509;0
ATT;201510;0
ATT;201511;0
ATT;201512;0
ATT;201601;0
ATT;201602;1
ATT;201603;1
ATT;201604;1
ATT;201605;0
ATT;201606;0
ATT;201607;0
ATT;201608;0
ATT;201609;0
ATT;201610;0
ATT;201611;1
ATT;201612;0
ATT;201701;1
ATT;201702;0
ATT;201703;2
ATT;201704;0
ATT;201705;0
ATT;201706;1
ATT;201707;0
ATT;201708;0
ATT;201709;0
ATT;201710;0
ATT;201711;0
ATT;201712;3
