 

stn;time;fu3010m1
IYLAD;201301;59.0
IYLAD;201302;67.7
IYLAD;201303;55.4
IYLAD;201304;49.7
IYLAD;201305;43.2
IYLAD;201306;47.2
IYLAD;201307;50.4
IYLAD;201308;67.0
IYLAD;201309;54.7
IYLAD;201310;59.8
IYLAD;201311;56.2
IYLAD;201312;50.4
IYLAD;201401;42.1
IYLAD;201402;49.3
IYLAD;201403;44.3
IYLAD;201404;58.7
IYLAD;201405;65.9
IYLAD;201406;41.4
IYLAD;201407;49.3
IYLAD;201408;40.3
IYLAD;201409;45.0
IYLAD;201410;62.6
IYLAD;201411;55.1
IYLAD;201412;58.3
IYLAD;201501;70.6
IYLAD;201502;56.5
IYLAD;201503;72.4
IYLAD;201504;51.8
IYLAD;201505;55.8
IYLAD;201506;42.8
IYLAD;201507;46.4
IYLAD;201508;46.4
IYLAD;201509;79.9
IYLAD;201510;40.7
IYLAD;201511;47.2
IYLAD;201512;51.5
IYLAD;201601;42.8
IYLAD;201602;49.0
IYLAD;201603;59.0
IYLAD;201604;50.8
IYLAD;201605;47.9
IYLAD;201606;49.3
IYLAD;201607;52.2
IYLAD;201608;39.2
IYLAD;201609;50.0
IYLAD;201610;50.8
IYLAD;201611;48.6
