 

stn;time;rre002mx
WIE;190101;15.0
WIE;190102;15.9
WIE;190103;39.1
WIE;190104;61.9
WIE;190105;12.0
WIE;190106;54.3
WIE;190107;38.1
WIE;190108;47.1
WIE;190109;40.9
WIE;190110;21.5
WIE;190111;25.7
WIE;190112;21.7
WIE;190201;16.9
WIE;190202;23.9
WIE;190203;37.2
WIE;190204;32.5
WIE;190205;47.8
WIE;190206;16.8
WIE;190207;20.5
WIE;190208;43.7
WIE;190209;48.0
WIE;190210;57.1
WIE;190211;10.0
WIE;190212;35.7
WIE;190301;27.6
WIE;190302;32.5
WIE;190303;25.8
WIE;190304;20.5
WIE;190305;20.5
WIE;190306;56.8
WIE;190307;74.4
WIE;190308;48.3
WIE;190309;47.2
WIE;190310;28.9
WIE;190311;35.1
WIE;190312;19.2
WIE;190401;15.1
WIE;190402;31.1
WIE;190403;16.7
WIE;190404;21.3
WIE;190405;43.0
WIE;190406;64.7
WIE;190407;17.4
WIE;190408;57.4
WIE;190409;46.2
WIE;190410;42.8
WIE;190411;15.4
WIE;190412;33.9
WIE;190501;16.1
WIE;190502;16.0
WIE;190503;29.3
WIE;190504;31.7
WIE;190505;25.9
WIE;190506;54.6
WIE;190507;29.5
WIE;190508;60.8
WIE;190509;36.6
WIE;190510;26.0
WIE;190511;25.0
WIE;190512;32.4
WIE;190601;22.1
WIE;190602;20.2
WIE;190603;17.9
WIE;190604;15.6
WIE;190605;102.4
WIE;190606;50.8
WIE;190607;40.3
WIE;190608;29.2
WIE;190609;20.5
WIE;190610;23.3
WIE;190611;12.8
WIE;190612;32.1
WIE;190701;23.1
WIE;190702;25.6
WIE;190703;38.0
WIE;190704;32.2
WIE;190705;45.3
WIE;190706;46.8
WIE;190707;49.7
WIE;190708;39.3
WIE;190709;31.0
WIE;190710;23.5
WIE;190711;10.6
WIE;190712;35.5
WIE;190801;20.8
WIE;190802;24.0
WIE;190803;17.3
WIE;190804;27.9
WIE;190805;43.2
WIE;190806;37.1
WIE;190807;59.0
WIE;190808;44.6
WIE;190809;49.0
WIE;190810;8.6
WIE;190811;30.4
WIE;190812;21.5
WIE;190901;13.4
WIE;190902;14.4
WIE;190903;22.7
WIE;190904;24.0
WIE;190905;29.2
WIE;190906;52.0
WIE;190907;57.7
WIE;190908;30.6
WIE;190909;28.3
WIE;190910;33.2
WIE;190911;25.0
WIE;190912;31.8
WIE;191001;98.8
WIE;191002;27.2
WIE;191003;22.6
WIE;191004;29.1
WIE;191005;43.9
WIE;191006;67.4
WIE;191007;46.5
WIE;191008;48.4
WIE;191009;52.2
WIE;191010;17.4
WIE;191011;35.9
WIE;191012;50.7
WIE;191101;15.3
WIE;191102;29.8
WIE;191103;45.2
WIE;191104;15.3
WIE;191105;51.5
WIE;191106;41.5
WIE;191107;16.7
WIE;191108;15.0
WIE;191109;30.3
WIE;191110;25.6
WIE;191111;12.9
WIE;191112;27.5
WIE;191201;32.7
WIE;191202;23.2
WIE;191203;18.0
WIE;191204;33.8
WIE;191205;42.5
WIE;191206;65.6
WIE;191207;36.5
WIE;191208;57.4
WIE;191209;18.4
WIE;191210;52.1
WIE;191211;31.9
WIE;191212;14.4
WIE;191301;18.4
WIE;191302;18.2
WIE;191303;36.1
WIE;191304;25.0
WIE;191305;44.8
WIE;191306;39.9
WIE;191307;33.3
WIE;191308;26.2
WIE;191309;25.8
WIE;191310;12.0
WIE;191311;52.9
WIE;191312;23.0
WIE;191401;49.0
