 

stn;time;rre150yx
BEV;1864;68.7
BEV;1865;70.4
BEV;1866;30.9
BEV;1867;54.4
BEV;1868;81.6
BEV;1869;52.8
BEV;1870;56.4
BEV;1871;51.0
BEV;1872;54.9
BEV;1873;64.6
BEV;1874;48.7
BEV;1875;50.4
BEV;1876;81.8
BEV;1877;44.9
BEV;1878;81.0
BEV;1879;41.0
BEV;1880;41.8
BEV;1881;31.5
BEV;1882;95.4
BEV;1883;39.5
BEV;1884;36.1
BEV;1885;60.6
BEV;1886;70.0
BEV;1887;42.2
BEV;1888;85.5
BEV;1889;71.0
BEV;1890;66.1
BEV;1891;59.6
BEV;1892;60.0
BEV;1893;27.1
BEV;1894;52.5
BEV;1895;40.6
BEV;1896;60.7
BEV;1897;39.5
BEV;1898;40.4
BEV;1899;41.4
BEV;1900;44.2
BEV;1901;65.5
BEV;1902;71.2
BEV;1903;58.0
BEV;1904;34.6
BEV;1905;38.7
BEV;1906;54.7
BEV;1907;32.3
BEV;1908;59.7
BEV;1909;34.1
BEV;1910;52.1
BEV;1911;52.0
BEV;1912;36.3
BEV;1913;40.3
BEV;1914;52.1
BEV;1915;48.3
BEV;1916;48.8
BEV;1917;55.2
BEV;1918;51.6
BEV;1919;27.0
BEV;1920;47.4
BEV;1921;24.3
BEV;1922;67.2
BEV;1923;40.5
BEV;1924;44.0
BEV;1925;57.7
BEV;1926;90.2
BEV;1927;46.8
BEV;1928;57.8
BEV;1929;49.2
BEV;1930;41.5
BEV;1931;48.0
BEV;1932;33.5
BEV;1933;57.2
BEV;1934;37.5
BEV;1935;48.7
BEV;1936;49.5
BEV;1937;48.9
BEV;1938;36.4
BEV;1939;35.8
BEV;1940;65.2
BEV;1941;34.8
BEV;1942;56.5
BEV;1943;30.2
BEV;1944;39.8
BEV;1945;31.4
BEV;1946;46.5
BEV;1947;38.7
BEV;1948;71.7
BEV;1949;41.8
BEV;1950;58.0
BEV;1951;45.0
BEV;1952;41.4
BEV;1953;49.1
BEV;1954;81.0
BEV;1955;31.0
BEV;1956;52.6
BEV;1957;40.4
BEV;1958;45.0
BEV;1959;42.9
BEV;1960;73.1
BEV;1961;34.7
BEV;1962;24.9
BEV;1963;58.0
BEV;1964;34.0
BEV;1965;55.9
BEV;1966;47.5
BEV;1967;43.2
BEV;1968;47.5
BEV;1969;48.0
BEV;1970;42.0
BEV;1971;64.6
BEV;1972;26.7
BEV;1973;47.7
BEV;1974;42.1
BEV;1975;45.9
BEV;1976;51.5
BEV;1977;51.0
BEV;1978;63.6
BEV;1979;86.3
BEV;1980;59.8
BEV;1981;74.0
BEV;1982;45.5
