 

stn;time;tre200y0
GUT;1977;9.2
GUT;1978;7.7
GUT;1979;8.3
GUT;1980;7.6
GUT;1981;8.4
GUT;1982;8.8
GUT;1983;8.9
GUT;1984;7.9
GUT;1985;7.5
GUT;1986;8.2
GUT;1987;8.5
GUT;1988;9.6
GUT;1989;9.5
GUT;1990;9.6
GUT;1991;8.9
GUT;1992;9.7
GUT;1993;9.1
GUT;1994;10.4
GUT;1995;9.3
GUT;1996;8.2
GUT;1997;9.4
GUT;1998;9.5
GUT;1999;9.4
GUT;2000;10.1
GUT;2001;9.6
GUT;2002;10.2
GUT;2003;10.0
GUT;2004;9.4
GUT;2005;9.2
GUT;2006;9.9
GUT;2007;10.6
GUT;2008;10.2
GUT;2009;10.2
GUT;2010;9.0
GUT;2011;10.1
GUT;2012;9.8
GUT;2013;9.3
GUT;2014;10.7
GUT;2015;10.4
GUT;2016;10.1
GUT;2017;10.1
GUT;2018;11.2
GUT;2019;10.5
GUT;2020;10.7
