 

stn;time;fu3010m1
BEH;201410;104.8
BEH;201411;107.3
BEH;201412;94.0
BEH;201501;141.8
BEH;201502;103.0
BEH;201503;102.6
BEH;201504;80.3
BEH;201505;84.6
BEH;201506;79.9
BEH;201507;100.4
BEH;201508;71.6
BEH;201509;131.0
BEH;201510;68.0
BEH;201511;87.1
BEH;201512;86.0
BEH;201601;114.1
BEH;201602;124.6
BEH;201603;82.8
BEH;201604;109.4
BEH;201605;77.4
BEH;201606;71.6
BEH;201607;79.9
BEH;201608;71.3
BEH;201609;73.4
BEH;201610;81.7
BEH;201611;101.2
BEH;201612;106.6
BEH;201701;92.9
BEH;201702;100.1
BEH;201703;124.2
BEH;201704;101.9
BEH;201705;78.5
BEH;201706;75.2
BEH;201707;99.0
BEH;201708;81.4
BEH;201709;81.7
BEH;201710;109.1
BEH;201711;103.0
BEH;201712;115.6
BEH;201801;103.3
BEH;201802;83.5
BEH;201803;101.5
BEH;201804;99.7
BEH;201805;56.9
BEH;201806;116.3
BEH;201807;64.1
BEH;201808;57.2
BEH;201809;81.0
BEH;201810;128.5
BEH;201811;69.5
BEH;201812;97.9
BEH;201901;117.4
BEH;201902;107.6
BEH;201903;114.8
BEH;201904;128.5
BEH;201905;80.6
BEH;201906;100.8
BEH;201907;82.8
BEH;201908;79.6
BEH;201909;60.8
BEH;201910;88.6
BEH;201911;92.9
BEH;201912;107.3
BEH;202001;93.6
BEH;202002;113.4
BEH;202003;98.6
BEH;202004;73.4
BEH;202005;84.6
BEH;202006;64.4
BEH;202007;79.2
BEH;202008;122.4
BEH;202009;82.4
BEH;202010;124.6
BEH;202011;74.9
BEH;202012;109.4
BEH;202101;102.2
BEH;202102;86.0
BEH;202103;89.3
