 

stn;time;fu3010m1
AIG;198405;61.9
AIG;198406;68.8
AIG;198407;87.8
AIG;198408;40.7
AIG;198409;77.0
AIG;198410;81.0
AIG;198411;70.9
AIG;198412;63.0
AIG;198501;70.6
AIG;198502;31.7
AIG;198503;60.1
AIG;198504;82.4
AIG;198505;53.6
AIG;198506;61.9
AIG;198507;67.7
AIG;198508;86.8
AIG;198509;54.4
AIG;198510;57.2
AIG;198511;70.9
AIG;198512;56.5
AIG;198601;88.2
AIG;198602;60.1
AIG;198603;79.9
AIG;198604;69.1
AIG;198605;79.6
AIG;198606;50.8
AIG;198607;74.5
AIG;198608;78.8
AIG;198609;55.4
AIG;198610;85.3
AIG;198611;64.8
AIG;198612;85.3
AIG;198701;64.8
AIG;198702;42.5
AIG;198703;74.2
AIG;198704;83.9
AIG;198705;65.5
AIG;198706;66.2
AIG;198707;67.3
AIG;198708;50.8
AIG;198709;61.6
AIG;198710;94.7
AIG;198711;88.9
AIG;198712;50.0
AIG;198801;69.8
AIG;198802;76.7
AIG;198803;79.6
AIG;198804;51.8
AIG;198805;57.2
AIG;198806;46.1
AIG;198807;64.1
AIG;198808;55.8
AIG;198809;57.6
AIG;198810;64.4
AIG;198811;58.3
AIG;198812;96.8
AIG;198901;61.2
AIG;198902;67.7
AIG;198903;60.8
AIG;198904;76.7
AIG;198905;51.1
AIG;198906;62.6
AIG;198907;59.8
AIG;198908;60.1
AIG;198909;52.2
AIG;198910;46.8
AIG;198911;55.8
AIG;198912;83.5
AIG;199001;74.5
AIG;199002;77.4
AIG;199003;71.3
AIG;199004;60.8
AIG;199005;58.3
AIG;199006;59.4
AIG;199007;59.8
AIG;199008;50.4
AIG;199009;56.2
AIG;199010;67.7
AIG;199011;65.9
AIG;199012;63.4
AIG;199101;66.2
AIG;199102;67.0
AIG;199103;82.4
AIG;199104;72.0
AIG;199105;55.1
AIG;199106;68.4
AIG;199107;65.5
AIG;199108;41.8
AIG;199109;67.0
AIG;199110;55.1
AIG;199111;60.5
AIG;199112;64.1
AIG;199201;68.8
AIG;199202;68.8
AIG;199203;69.1
AIG;199204;71.3
AIG;199205;56.9
AIG;199206;55.8
AIG;199207;69.1
AIG;199208;74.9
AIG;199209;63.4
AIG;199210;65.2
AIG;199211;63.7
AIG;199212;76.7
AIG;199301;52.2
AIG;199302;65.5
AIG;199303;53.3
AIG;199304;73.8
AIG;199305;78.1
AIG;199306;63.4
AIG;199307;63.0
AIG;199308;61.2
AIG;199309;52.9
AIG;199310;61.2
AIG;199311;67.7
AIG;199312;78.5
AIG;199401;93.6
AIG;199402;81.4
AIG;199403;58.7
AIG;199404;75.6
AIG;199405;55.4
AIG;199406;86.4
AIG;199407;51.8
AIG;199408;58.7
AIG;199409;57.6
AIG;199410;63.7
AIG;199411;52.6
AIG;199412;47.9
AIG;199501;74.2
AIG;199502;62.6
AIG;199503;75.6
AIG;199504;70.6
AIG;199505;55.1
AIG;199506;52.9
AIG;199507;61.6
AIG;199508;67.3
AIG;199509;70.9
AIG;199510;43.6
AIG;199511;62.3
AIG;199512;60.8
AIG;199601;68.0
AIG;199602;69.1
AIG;199603;46.4
AIG;199604;77.0
AIG;199605;70.2
AIG;199606;54.0
AIG;199607;64.1
AIG;199608;83.5
AIG;199609;50.4
AIG;199610;65.5
AIG;199611;75.6
AIG;199612;62.3
AIG;199701;33.8
AIG;199702;73.4
AIG;199703;64.8
AIG;199704;54.7
AIG;199705;60.1
AIG;199706;57.2
AIG;199707;62.6
AIG;199708;55.8
AIG;199709;64.8
AIG;199710;63.0
AIG;199711;72.0
AIG;199712;110.2
AIG;199801;76.0
AIG;199802;49.3
AIG;199803;70.2
AIG;199804;74.5
AIG;199805;56.2
AIG;199806;53.3
AIG;199807;76.0
AIG;199808;48.2
AIG;199809;57.2
AIG;199810;75.2
AIG;199811;65.9
AIG;199812;74.2
AIG;199901;58.0
AIG;199902;90.0
AIG;199903;74.9
AIG;199904;79.6
AIG;199905;54.7
AIG;199906;91.4
AIG;199907;52.6
AIG;199908;87.5
AIG;199909;61.6
AIG;199910;61.9
AIG;199911;74.9
AIG;199912;87.8
AIG;200001;40.0
AIG;200002;71.6
AIG;200003;51.8
AIG;200004;79.2
AIG;200005;70.6
AIG;200006;46.4
AIG;200007;61.6
AIG;200008;65.9
AIG;200009;63.7
AIG;200010;58.7
AIG;200011;90.7
AIG;200012;63.0
AIG;200101;73.8
AIG;200102;82.1
AIG;200103;90.0
AIG;200104;61.2
AIG;200105;56.2
AIG;200106;63.7
AIG;200107;72.0
AIG;200108;65.2
AIG;200109;59.8
AIG;200110;83.2
AIG;200111;50.4
AIG;200112;62.6
AIG;200201;56.2
AIG;200202;82.1
AIG;200203;64.4
AIG;200204;61.6
AIG;200205;54.4
AIG;200206;83.9
AIG;200207;55.4
AIG;200208;46.4
AIG;200209;46.8
AIG;200210;60.1
AIG;200211;64.1
AIG;200212;60.5
AIG;200301;64.4
AIG;200302;56.9
AIG;200303;53.6
AIG;200304;64.1
AIG;200305;84.2
AIG;200306;79.6
AIG;200307;72.4
AIG;200308;77.8
AIG;200309;60.8
AIG;200310;66.2
AIG;200311;40.0
AIG;200312;62.6
AIG;200401;85.0
AIG;200402;82.8
AIG;200403;60.8
AIG;200404;60.8
AIG;200405;53.3
AIG;200406;58.3
AIG;200407;47.9
AIG;200408;75.6
AIG;200409;49.7
AIG;200410;65.2
AIG;200411;67.7
AIG;200412;80.3
AIG;200501;61.9
AIG;200502;74.2
AIG;200503;60.5
