 

stn;time;rsd300y0
FLI;1961;5
FLI;1962;10
FLI;1963;5
FLI;1964;5
FLI;1965;7
FLI;1966;10
FLI;1967;7
FLI;1968;6
FLI;1969;4
FLI;1970;8
FLI;1971;3
FLI;1972;1
FLI;1973;8
FLI;1974;8
FLI;1975;6
FLI;1976;5
FLI;1977;5
FLI;1978;9
FLI;1979;11
FLI;1980;5
FLI;1981;12
FLI;1982;11
FLI;1983;10
FLI;1984;6
FLI;1985;5
FLI;1986;10
FLI;1987;13
FLI;1988;9
FLI;1989;2
FLI;1990;6
FLI;1991;9
FLI;1992;9
FLI;1993;11
FLI;1994;3
FLI;1995;4
FLI;1996;6
FLI;1997;6
FLI;1998;8
FLI;1999;15
FLI;2000;9
FLI;2001;6
FLI;2002;12
FLI;2003;4
FLI;2004;8
FLI;2005;4
FLI;2006;2
FLI;2007;7
FLI;2008;9
FLI;2009;3
FLI;2010;5
FLI;2011;10
FLI;2012;12
FLI;2013;5
FLI;2014;7
FLI;2015;5
FLI;2016;6
FLI;2017;7
FLI;2018;6
FLI;2019;6
FLI;2020;7
