 

stn;time;fu3010m1
MAE;200012;105.8
MAE;200101;83.5
MAE;200102;106.2
MAE;200103;136.8
MAE;200104;76.0
MAE;200105;84.2
MAE;200106;81.0
MAE;200107;70.2
MAE;200108;100.8
MAE;200109;81.4
MAE;200110;67.3
MAE;200111;118.8
MAE;200112;148.0
MAE;200201;102.2
MAE;200202;108.7
MAE;200203;107.3
MAE;200204;80.6
MAE;200205;81.4
MAE;200206;122.8
MAE;200207;73.8
MAE;200208;68.4
MAE;200209;63.7
MAE;200210;112.3
MAE;200211;108.0
MAE;200212;77.0
MAE;200301;147.2
MAE;200302;106.6
MAE;200303;77.0
MAE;200304;95.0
MAE;200305;81.7
MAE;200306;95.8
